clock,in1,in2,in3,in4,in5,output1,output2
62207,1,1,1,1,1,1,0
62208,0,0,0,0,0,0,0
62209,1,0,0,0,0,0,0
62210,0,1,0,0,0,1,1
62211,1,1,0,0,0,1,1
62212,0,0,1,0,0,0,0
62213,1,0,1,0,0,1,0
62214,0,1,1,0,0,1,1
62215,1,1,1,0,0,1,1
62216,0,0,0,1,0,0,0
62217,1,0,0,1,0,0,0
62218,0,1,0,1,0,1,1
62219,1,1,0,1,0,1,1
62220,0,0,1,1,0,0,0
62221,1,0,1,1,0,1,0
62222,0,1,1,1,0,0,0
62223,1,1,1,1,0,1,0
62224,0,0,0,0,1,0,1
62225,1,0,0,0,1,0,1
62226,0,1,0,0,1,1,1
62227,1,1,0,0,1,1,1
62228,0,0,1,0,1,0,1
62229,1,0,1,0,1,1,1
62230,0,1,1,0,1,1,1
62231,1,1,1,0,1,1,1
62232,0,0,0,1,1,0,1
62233,1,0,0,1,1,0,1
62234,0,1,0,1,1,1,1
62235,1,1,0,1,1,1,1
62236,0,0,1,1,1,0,0
62237,1,0,1,1,1,1,0
62238,0,1,1,1,1,0,0
62239,1,1,1,1,1,1,0
62240,0,0,0,0,0,0,0
62241,1,0,0,0,0,0,0
62242,0,1,0,0,0,1,1
62243,1,1,0,0,0,1,1
62244,0,0,1,0,0,0,0
62245,1,0,1,0,0,1,0
62246,0,1,1,0,0,1,1
62247,1,1,1,0,0,1,1
62248,0,0,0,1,0,0,0
62249,1,0,0,1,0,0,0
62250,0,1,0,1,0,1,1
62251,1,1,0,1,0,1,1
62252,0,0,1,1,0,0,0
62253,1,0,1,1,0,1,0
62254,0,1,1,1,0,0,0
62255,1,1,1,1,0,1,0
62256,0,0,0,0,1,0,1
62257,1,0,0,0,1,0,1
62258,0,1,0,0,1,1,1
62259,1,1,0,0,1,1,1
62260,0,0,1,0,1,0,1
62261,1,0,1,0,1,1,1
62262,0,1,1,0,1,1,1
62263,1,1,1,0,1,1,1
62264,0,0,0,1,1,0,1
62265,1,0,0,1,1,0,1
62266,0,1,0,1,1,1,1
62267,1,1,0,1,1,1,1
62268,0,0,1,1,1,0,0
62269,1,0,1,1,1,1,0
62270,0,1,1,1,1,0,0
62271,1,1,1,1,1,1,0
62272,0,0,0,0,0,0,0
62273,1,0,0,0,0,0,0
62274,0,1,0,0,0,1,1
62275,1,1,0,0,0,1,1
62276,0,0,1,0,0,0,0
62277,1,0,1,0,0,1,0
62278,0,1,1,0,0,1,1
62279,1,1,1,0,0,1,1
62280,0,0,0,1,0,0,0
62281,1,0,0,1,0,0,0
62282,0,1,0,1,0,1,1
62283,1,1,0,1,0,1,1
62284,0,0,1,1,0,0,0
62285,1,0,1,1,0,1,0
62286,0,1,1,1,0,0,0
62287,1,1,1,1,0,1,0
62288,0,0,0,0,1,0,1
62289,1,0,0,0,1,0,1
62290,0,1,0,0,1,1,1
62291,1,1,0,0,1,1,1
62292,0,0,1,0,1,0,1
62293,1,0,1,0,1,1,1
62294,0,1,1,0,1,1,1
62295,1,1,1,0,1,1,1
62296,0,0,0,1,1,0,1
62297,1,0,0,1,1,0,1
62298,0,1,0,1,1,1,1
62299,1,1,0,1,1,1,1
62300,0,0,1,1,1,0,0
62301,1,0,1,1,1,1,0
62302,0,1,1,1,1,0,0
62303,1,1,1,1,1,1,0
62304,0,0,0,0,0,0,0
62305,1,0,0,0,0,0,0
62306,0,1,0,0,0,1,1
62307,1,1,0,0,0,1,1
62308,0,0,1,0,0,0,0
62309,1,0,1,0,0,1,0
62310,0,1,1,0,0,1,1
62311,1,1,1,0,0,1,1
62312,0,0,0,1,0,0,0
62313,1,0,0,1,0,0,0
62314,0,1,0,1,0,1,1
62315,1,1,0,1,0,1,1
62316,0,0,1,1,0,0,0
62317,1,0,1,1,0,1,0
62318,0,1,1,1,0,0,0
62319,1,1,1,1,0,1,0
62320,0,0,0,0,1,0,1
62321,1,0,0,0,1,0,1
62322,0,1,0,0,1,1,1
62323,1,1,0,0,1,1,1
62324,0,0,1,0,1,0,1
62325,1,0,1,0,1,1,1
62326,0,1,1,0,1,1,1
62327,1,1,1,0,1,1,1
62328,0,0,0,1,1,0,1
62329,1,0,0,1,1,0,1
62330,0,1,0,1,1,1,1
62331,1,1,0,1,1,1,1
62332,0,0,1,1,1,0,0
62333,1,0,1,1,1,1,0
62334,0,1,1,1,1,0,0
62335,1,1,1,1,1,1,0
62336,0,0,0,0,0,0,0
62337,1,0,0,0,0,0,0
62338,0,1,0,0,0,1,1
62339,1,1,0,0,0,1,1
62340,0,0,1,0,0,0,0
62341,1,0,1,0,0,1,0
62342,0,1,1,0,0,1,1
62343,1,1,1,0,0,1,1
62344,0,0,0,1,0,0,0
62345,1,0,0,1,0,0,0
62346,0,1,0,1,0,1,1
62347,1,1,0,1,0,1,1
62348,0,0,1,1,0,0,0
62349,1,0,1,1,0,1,0
62350,0,1,1,1,0,0,0
62351,1,1,1,1,0,1,0
62352,0,0,0,0,1,0,1
62353,1,0,0,0,1,0,1
62354,0,1,0,0,1,1,1
62355,1,1,0,0,1,1,1
62356,0,0,1,0,1,0,1
62357,1,0,1,0,1,1,1
62358,0,1,1,0,1,1,1
62359,1,1,1,0,1,1,1
62360,0,0,0,1,1,0,1
62361,1,0,0,1,1,0,1
62362,0,1,0,1,1,1,1
62363,1,1,0,1,1,1,1
62364,0,0,1,1,1,0,0
62365,1,0,1,1,1,1,0
62366,0,1,1,1,1,0,0
62367,1,1,1,1,1,1,0
62368,0,0,0,0,0,0,0
62369,1,0,0,0,0,0,0
62370,0,1,0,0,0,1,1
62371,1,1,0,0,0,1,1
62372,0,0,1,0,0,0,0
62373,1,0,1,0,0,1,0
62374,0,1,1,0,0,1,1
62375,1,1,1,0,0,1,1
62376,0,0,0,1,0,0,0
62377,1,0,0,1,0,0,0
62378,0,1,0,1,0,1,1
62379,1,1,0,1,0,1,1
62380,0,0,1,1,0,0,0
62381,1,0,1,1,0,1,0
62382,0,1,1,1,0,0,0
62383,1,1,1,1,0,1,0
62384,0,0,0,0,1,0,1
62385,1,0,0,0,1,0,1
62386,0,1,0,0,1,1,1
62387,1,1,0,0,1,1,1
62388,0,0,1,0,1,0,1
62389,1,0,1,0,1,1,1
62390,0,1,1,0,1,1,1
62391,1,1,1,0,1,1,1
62392,0,0,0,1,1,0,1
62393,1,0,0,1,1,0,1
62394,0,1,0,1,1,1,1
62395,1,1,0,1,1,1,1
62396,0,0,1,1,1,0,0
62397,1,0,1,1,1,1,0
62398,0,1,1,1,1,0,0
62399,1,1,1,1,1,1,0
62400,0,0,0,0,0,0,0
62401,1,0,0,0,0,0,0
62402,0,1,0,0,0,1,1
62403,1,1,0,0,0,1,1
62404,0,0,1,0,0,0,0
62405,1,0,1,0,0,1,0
62406,0,1,1,0,0,1,1
62407,1,1,1,0,0,1,1
62408,0,0,0,1,0,0,0
62409,1,0,0,1,0,0,0
62410,0,1,0,1,0,1,1
62411,1,1,0,1,0,1,1
62412,0,0,1,1,0,0,0
62413,1,0,1,1,0,1,0
62414,0,1,1,1,0,0,0
62415,1,1,1,1,0,1,0
62416,0,0,0,0,1,0,1
62417,1,0,0,0,1,0,1
62418,0,1,0,0,1,1,1
62419,1,1,0,0,1,1,1
62420,0,0,1,0,1,0,1
62421,1,0,1,0,1,1,1
62422,0,1,1,0,1,1,1
62423,1,1,1,0,1,1,1
62424,0,0,0,1,1,0,1
62425,1,0,0,1,1,0,1
62426,0,1,0,1,1,1,1
62427,1,1,0,1,1,1,1
62428,0,0,1,1,1,0,0
62429,1,0,1,1,1,1,0
62430,0,1,1,1,1,0,0
62431,1,1,1,1,1,1,0
62432,0,0,0,0,0,0,0
62433,1,0,0,0,0,0,0
62434,0,1,0,0,0,1,1
62435,1,1,0,0,0,1,1
62436,0,0,1,0,0,0,0
62437,1,0,1,0,0,1,0
62438,0,1,1,0,0,1,1
62439,1,1,1,0,0,1,1
62440,0,0,0,1,0,0,0
62441,1,0,0,1,0,0,0
62442,0,1,0,1,0,1,1
62443,1,1,0,1,0,1,1
62444,0,0,1,1,0,0,0
62445,1,0,1,1,0,1,0
62446,0,1,1,1,0,0,0
62447,1,1,1,1,0,1,0
62448,0,0,0,0,1,0,1
62449,1,0,0,0,1,0,1
62450,0,1,0,0,1,1,1
62451,1,1,0,0,1,1,1
62452,0,0,1,0,1,0,1
62453,1,0,1,0,1,1,1
62454,0,1,1,0,1,1,1
62455,1,1,1,0,1,1,1
62456,0,0,0,1,1,0,1
62457,1,0,0,1,1,0,1
62458,0,1,0,1,1,1,1
62459,1,1,0,1,1,1,1
62460,0,0,1,1,1,0,0
62461,1,0,1,1,1,1,0
62462,0,1,1,1,1,0,0
62463,1,1,1,1,1,1,0
62464,0,0,0,0,0,0,0
62465,1,0,0,0,0,0,0
62466,0,1,0,0,0,1,1
62467,1,1,0,0,0,1,1
62468,0,0,1,0,0,0,0
62469,1,0,1,0,0,1,0
62470,0,1,1,0,0,1,1
62471,1,1,1,0,0,1,1
62472,0,0,0,1,0,0,0
62473,1,0,0,1,0,0,0
62474,0,1,0,1,0,1,1
62475,1,1,0,1,0,1,1
62476,0,0,1,1,0,0,0
62477,1,0,1,1,0,1,0
62478,0,1,1,1,0,0,0
62479,1,1,1,1,0,1,0
62480,0,0,0,0,1,0,1
62481,1,0,0,0,1,0,1
62482,0,1,0,0,1,1,1
62483,1,1,0,0,1,1,1
62484,0,0,1,0,1,0,1
62485,1,0,1,0,1,1,1
62486,0,1,1,0,1,1,1
62487,1,1,1,0,1,1,1
62488,0,0,0,1,1,0,1
62489,1,0,0,1,1,0,1
62490,0,1,0,1,1,1,1
62491,1,1,0,1,1,1,1
62492,0,0,1,1,1,0,0
62493,1,0,1,1,1,1,0
62494,0,1,1,1,1,0,0
62495,1,1,1,1,1,1,0
62496,0,0,0,0,0,0,0
62497,1,0,0,0,0,0,0
62498,0,1,0,0,0,1,1
62499,1,1,0,0,0,1,1
62500,0,0,1,0,0,0,0
62501,1,0,1,0,0,1,0
62502,0,1,1,0,0,1,1
62503,1,1,1,0,0,1,1
62504,0,0,0,1,0,0,0
62505,1,0,0,1,0,0,0
62506,0,1,0,1,0,1,1
62507,1,1,0,1,0,1,1
62508,0,0,1,1,0,0,0
62509,1,0,1,1,0,1,0
62510,0,1,1,1,0,0,0
62511,1,1,1,1,0,1,0
62512,0,0,0,0,1,0,1
62513,1,0,0,0,1,0,1
62514,0,1,0,0,1,1,1
62515,1,1,0,0,1,1,1
62516,0,0,1,0,1,0,1
62517,1,0,1,0,1,1,1
62518,0,1,1,0,1,1,1
62519,1,1,1,0,1,1,1
62520,0,0,0,1,1,0,1
62521,1,0,0,1,1,0,1
62522,0,1,0,1,1,1,1
62523,1,1,0,1,1,1,1
62524,0,0,1,1,1,0,0
62525,1,0,1,1,1,1,0
62526,0,1,1,1,1,0,0
62527,1,1,1,1,1,1,0
62528,0,0,0,0,0,0,0
62529,1,0,0,0,0,0,0
62530,0,1,0,0,0,1,1
62531,1,1,0,0,0,1,1
62532,0,0,1,0,0,0,0
62533,1,0,1,0,0,1,0
62534,0,1,1,0,0,1,1
62535,1,1,1,0,0,1,1
62536,0,0,0,1,0,0,0
62537,1,0,0,1,0,0,0
62538,0,1,0,1,0,1,1
62539,1,1,0,1,0,1,1
62540,0,0,1,1,0,0,0
62541,1,0,1,1,0,1,0
62542,0,1,1,1,0,0,0
62543,1,1,1,1,0,1,0
62544,0,0,0,0,1,0,1
62545,1,0,0,0,1,0,1
62546,0,1,0,0,1,1,1
62547,1,1,0,0,1,1,1
62548,0,0,1,0,1,0,1
62549,1,0,1,0,1,1,1
62550,0,1,1,0,1,1,1
62551,1,1,1,0,1,1,1
62552,0,0,0,1,1,0,1
62553,1,0,0,1,1,0,1
62554,0,1,0,1,1,1,1
62555,1,1,0,1,1,1,1
62556,0,0,1,1,1,0,0
62557,1,0,1,1,1,1,0
62558,0,1,1,1,1,0,0
62559,1,1,1,1,1,1,0
62560,0,0,0,0,0,0,0
62561,1,0,0,0,0,0,0
62562,0,1,0,0,0,1,1
62563,1,1,0,0,0,1,1
62564,0,0,1,0,0,0,0
62565,1,0,1,0,0,1,0
62566,0,1,1,0,0,1,1
62567,1,1,1,0,0,1,1
62568,0,0,0,1,0,0,0
62569,1,0,0,1,0,0,0
62570,0,1,0,1,0,1,1
62571,1,1,0,1,0,1,1
62572,0,0,1,1,0,0,0
62573,1,0,1,1,0,1,0
62574,0,1,1,1,0,0,0
62575,1,1,1,1,0,1,0
62576,0,0,0,0,1,0,1
62577,1,0,0,0,1,0,1
62578,0,1,0,0,1,1,1
62579,1,1,0,0,1,1,1
62580,0,0,1,0,1,0,1
62581,1,0,1,0,1,1,1
62582,0,1,1,0,1,1,1
62583,1,1,1,0,1,1,1
62584,0,0,0,1,1,0,1
62585,1,0,0,1,1,0,1
62586,0,1,0,1,1,1,1
62587,1,1,0,1,1,1,1
62588,0,0,1,1,1,0,0
62589,1,0,1,1,1,1,0
62590,0,1,1,1,1,0,0
62591,1,1,1,1,1,1,0
62592,0,0,0,0,0,0,0
62593,1,0,0,0,0,0,0
62594,0,1,0,0,0,1,1
62595,1,1,0,0,0,1,1
62596,0,0,1,0,0,0,0
62597,1,0,1,0,0,1,0
62598,0,1,1,0,0,1,1
62599,1,1,1,0,0,1,1
62600,0,0,0,1,0,0,0
62601,1,0,0,1,0,0,0
62602,0,1,0,1,0,1,1
62603,1,1,0,1,0,1,1
62604,0,0,1,1,0,0,0
62605,1,0,1,1,0,1,0
62606,0,1,1,1,0,0,0
62607,1,1,1,1,0,1,0
62608,0,0,0,0,1,0,1
62609,1,0,0,0,1,0,1
62610,0,1,0,0,1,1,1
62611,1,1,0,0,1,1,1
62612,0,0,1,0,1,0,1
62613,1,0,1,0,1,1,1
62614,0,1,1,0,1,1,1
62615,1,1,1,0,1,1,1
62616,0,0,0,1,1,0,1
62617,1,0,0,1,1,0,1
62618,0,1,0,1,1,1,1
62619,1,1,0,1,1,1,1
62620,0,0,1,1,1,0,0
62621,1,0,1,1,1,1,0
62622,0,1,1,1,1,0,0
62623,1,1,1,1,1,1,0
62624,0,0,0,0,0,0,0
62625,1,0,0,0,0,0,0
62626,0,1,0,0,0,1,1
62627,1,1,0,0,0,1,1
62628,0,0,1,0,0,0,0
62629,1,0,1,0,0,1,0
62630,0,1,1,0,0,1,1
62631,1,1,1,0,0,1,1
62632,0,0,0,1,0,0,0
62633,1,0,0,1,0,0,0
62634,0,1,0,1,0,1,1
62635,1,1,0,1,0,1,1
62636,0,0,1,1,0,0,0
62637,1,0,1,1,0,1,0
62638,0,1,1,1,0,0,0
62639,1,1,1,1,0,1,0
62640,0,0,0,0,1,0,1
62641,1,0,0,0,1,0,1
62642,0,1,0,0,1,1,1
62643,1,1,0,0,1,1,1
62644,0,0,1,0,1,0,1
62645,1,0,1,0,1,1,1
62646,0,1,1,0,1,1,1
62647,1,1,1,0,1,1,1
62648,0,0,0,1,1,0,1
62649,1,0,0,1,1,0,1
62650,0,1,0,1,1,1,1
62651,1,1,0,1,1,1,1
62652,0,0,1,1,1,0,0
62653,1,0,1,1,1,1,0
62654,0,1,1,1,1,0,0
62655,1,1,1,1,1,1,0
62656,0,0,0,0,0,0,0
62657,1,0,0,0,0,0,0
62658,0,1,0,0,0,1,1
62659,1,1,0,0,0,1,1
62660,0,0,1,0,0,0,0
62661,1,0,1,0,0,1,0
62662,0,1,1,0,0,1,1
62663,1,1,1,0,0,1,1
62664,0,0,0,1,0,0,0
62665,1,0,0,1,0,0,0
62666,0,1,0,1,0,1,1
62667,1,1,0,1,0,1,1
62668,0,0,1,1,0,0,0
62669,1,0,1,1,0,1,0
62670,0,1,1,1,0,0,0
62671,1,1,1,1,0,1,0
62672,0,0,0,0,1,0,1
62673,1,0,0,0,1,0,1
62674,0,1,0,0,1,1,1
62675,1,1,0,0,1,1,1
62676,0,0,1,0,1,0,1
62677,1,0,1,0,1,1,1
62678,0,1,1,0,1,1,1
62679,1,1,1,0,1,1,1
62680,0,0,0,1,1,0,1
62681,1,0,0,1,1,0,1
62682,0,1,0,1,1,1,1
62683,1,1,0,1,1,1,1
62684,0,0,1,1,1,0,0
62685,1,0,1,1,1,1,0
62686,0,1,1,1,1,0,0
62687,1,1,1,1,1,1,0
62688,0,0,0,0,0,0,0
62689,1,0,0,0,0,0,0
62690,0,1,0,0,0,1,1
62691,1,1,0,0,0,1,1
62692,0,0,1,0,0,0,0
62693,1,0,1,0,0,1,0
62694,0,1,1,0,0,1,1
62695,1,1,1,0,0,1,1
62696,0,0,0,1,0,0,0
62697,1,0,0,1,0,0,0
62698,0,1,0,1,0,1,1
62699,1,1,0,1,0,1,1
62700,0,0,1,1,0,0,0
62701,1,0,1,1,0,1,0
62702,0,1,1,1,0,0,0
62703,1,1,1,1,0,1,0
62704,0,0,0,0,1,0,1
62705,1,0,0,0,1,0,1
62706,0,1,0,0,1,1,1
62707,1,1,0,0,1,1,1
62708,0,0,1,0,1,0,1
62709,1,0,1,0,1,1,1
62710,0,1,1,0,1,1,1
62711,1,1,1,0,1,1,1
62712,0,0,0,1,1,0,1
62713,1,0,0,1,1,0,1
62714,0,1,0,1,1,1,1
62715,1,1,0,1,1,1,1
62716,0,0,1,1,1,0,0
62717,1,0,1,1,1,1,0
62718,0,1,1,1,1,0,0
62719,1,1,1,1,1,1,0
62720,0,0,0,0,0,0,0
62721,1,0,0,0,0,0,0
62722,0,1,0,0,0,1,1
62723,1,1,0,0,0,1,1
62724,0,0,1,0,0,0,0
62725,1,0,1,0,0,1,0
62726,0,1,1,0,0,1,1
62727,1,1,1,0,0,1,1
62728,0,0,0,1,0,0,0
62729,1,0,0,1,0,0,0
62730,0,1,0,1,0,1,1
62731,1,1,0,1,0,1,1
62732,0,0,1,1,0,0,0
62733,1,0,1,1,0,1,0
62734,0,1,1,1,0,0,0
62735,1,1,1,1,0,1,0
62736,0,0,0,0,1,0,1
62737,1,0,0,0,1,0,1
62738,0,1,0,0,1,1,1
62739,1,1,0,0,1,1,1
62740,0,0,1,0,1,0,1
62741,1,0,1,0,1,1,1
62742,0,1,1,0,1,1,1
62743,1,1,1,0,1,1,1
62744,0,0,0,1,1,0,1
62745,1,0,0,1,1,0,1
62746,0,1,0,1,1,1,1
62747,1,1,0,1,1,1,1
62748,0,0,1,1,1,0,0
62749,1,0,1,1,1,1,0
62750,0,1,1,1,1,0,0
62751,1,1,1,1,1,1,0
62752,0,0,0,0,0,0,0
62753,1,0,0,0,0,0,0
62754,0,1,0,0,0,1,1
62755,1,1,0,0,0,1,1
62756,0,0,1,0,0,0,0
62757,1,0,1,0,0,1,0
62758,0,1,1,0,0,1,1
62759,1,1,1,0,0,1,1
62760,0,0,0,1,0,0,0
62761,1,0,0,1,0,0,0
62762,0,1,0,1,0,1,1
62763,1,1,0,1,0,1,1
62764,0,0,1,1,0,0,0
62765,1,0,1,1,0,1,0
62766,0,1,1,1,0,0,0
62767,1,1,1,1,0,1,0
62768,0,0,0,0,1,0,1
62769,1,0,0,0,1,0,1
62770,0,1,0,0,1,1,1
62771,1,1,0,0,1,1,1
62772,0,0,1,0,1,0,1
62773,1,0,1,0,1,1,1
62774,0,1,1,0,1,1,1
62775,1,1,1,0,1,1,1
62776,0,0,0,1,1,0,1
62777,1,0,0,1,1,0,1
62778,0,1,0,1,1,1,1
62779,1,1,0,1,1,1,1
62780,0,0,1,1,1,0,0
62781,1,0,1,1,1,1,0
62782,0,1,1,1,1,0,0
62783,1,1,1,1,1,1,0
62784,0,0,0,0,0,0,0
62785,1,0,0,0,0,0,0
62786,0,1,0,0,0,1,1
62787,1,1,0,0,0,1,1
62788,0,0,1,0,0,0,0
62789,1,0,1,0,0,1,0
62790,0,1,1,0,0,1,1
62791,1,1,1,0,0,1,1
62792,0,0,0,1,0,0,0
62793,1,0,0,1,0,0,0
62794,0,1,0,1,0,1,1
62795,1,1,0,1,0,1,1
62796,0,0,1,1,0,0,0
62797,1,0,1,1,0,1,0
62798,0,1,1,1,0,0,0
62799,1,1,1,1,0,1,0
62800,0,0,0,0,1,0,1
62801,1,0,0,0,1,0,1
62802,0,1,0,0,1,1,1
62803,1,1,0,0,1,1,1
62804,0,0,1,0,1,0,1
62805,1,0,1,0,1,1,1
62806,0,1,1,0,1,1,1
62807,1,1,1,0,1,1,1
62808,0,0,0,1,1,0,1
62809,1,0,0,1,1,0,1
62810,0,1,0,1,1,1,1
62811,1,1,0,1,1,1,1
62812,0,0,1,1,1,0,0
62813,1,0,1,1,1,1,0
62814,0,1,1,1,1,0,0
62815,1,1,1,1,1,1,0
62816,0,0,0,0,0,0,0
62817,1,0,0,0,0,0,0
62818,0,1,0,0,0,1,1
62819,1,1,0,0,0,1,1
62820,0,0,1,0,0,0,0
62821,1,0,1,0,0,1,0
62822,0,1,1,0,0,1,1
62823,1,1,1,0,0,1,1
62824,0,0,0,1,0,0,0
62825,1,0,0,1,0,0,0
62826,0,1,0,1,0,1,1
62827,1,1,0,1,0,1,1
62828,0,0,1,1,0,0,0
62829,1,0,1,1,0,1,0
62830,0,1,1,1,0,0,0
62831,1,1,1,1,0,1,0
62832,0,0,0,0,1,0,1
62833,1,0,0,0,1,0,1
62834,0,1,0,0,1,1,1
62835,1,1,0,0,1,1,1
62836,0,0,1,0,1,0,1
62837,1,0,1,0,1,1,1
62838,0,1,1,0,1,1,1
62839,1,1,1,0,1,1,1
62840,0,0,0,1,1,0,1
62841,1,0,0,1,1,0,1
62842,0,1,0,1,1,1,1
62843,1,1,0,1,1,1,1
62844,0,0,1,1,1,0,0
62845,1,0,1,1,1,1,0
62846,0,1,1,1,1,0,0
62847,1,1,1,1,1,1,0
62848,0,0,0,0,0,0,0
62849,1,0,0,0,0,0,0
62850,0,1,0,0,0,1,1
62851,1,1,0,0,0,1,1
62852,0,0,1,0,0,0,0
62853,1,0,1,0,0,1,0
62854,0,1,1,0,0,1,1
62855,1,1,1,0,0,1,1
62856,0,0,0,1,0,0,0
62857,1,0,0,1,0,0,0
62858,0,1,0,1,0,1,1
62859,1,1,0,1,0,1,1
62860,0,0,1,1,0,0,0
62861,1,0,1,1,0,1,0
62862,0,1,1,1,0,0,0
62863,1,1,1,1,0,1,0
62864,0,0,0,0,1,0,1
62865,1,0,0,0,1,0,1
62866,0,1,0,0,1,1,1
62867,1,1,0,0,1,1,1
62868,0,0,1,0,1,0,1
62869,1,0,1,0,1,1,1
62870,0,1,1,0,1,1,1
62871,1,1,1,0,1,1,1
62872,0,0,0,1,1,0,1
62873,1,0,0,1,1,0,1
62874,0,1,0,1,1,1,1
62875,1,1,0,1,1,1,1
62876,0,0,1,1,1,0,0
62877,1,0,1,1,1,1,0
62878,0,1,1,1,1,0,0
62879,1,1,1,1,1,1,0
62880,0,0,0,0,0,0,0
62881,1,0,0,0,0,0,0
62882,0,1,0,0,0,1,1
62883,1,1,0,0,0,1,1
62884,0,0,1,0,0,0,0
62885,1,0,1,0,0,1,0
62886,0,1,1,0,0,1,1
62887,1,1,1,0,0,1,1
62888,0,0,0,1,0,0,0
62889,1,0,0,1,0,0,0
62890,0,1,0,1,0,1,1
62891,1,1,0,1,0,1,1
62892,0,0,1,1,0,0,0
62893,1,0,1,1,0,1,0
62894,0,1,1,1,0,0,0
62895,1,1,1,1,0,1,0
62896,0,0,0,0,1,0,1
62897,1,0,0,0,1,0,1
62898,0,1,0,0,1,1,1
62899,1,1,0,0,1,1,1
62900,0,0,1,0,1,0,1
62901,1,0,1,0,1,1,1
62902,0,1,1,0,1,1,1
62903,1,1,1,0,1,1,1
62904,0,0,0,1,1,0,1
62905,1,0,0,1,1,0,1
62906,0,1,0,1,1,1,1
62907,1,1,0,1,1,1,1
62908,0,0,1,1,1,0,0
62909,1,0,1,1,1,1,0
62910,0,1,1,1,1,0,0
62911,1,1,1,1,1,1,0
62912,0,0,0,0,0,0,0
62913,1,0,0,0,0,0,0
62914,0,1,0,0,0,1,1
62915,1,1,0,0,0,1,1
62916,0,0,1,0,0,0,0
62917,1,0,1,0,0,1,0
62918,0,1,1,0,0,1,1
62919,1,1,1,0,0,1,1
62920,0,0,0,1,0,0,0
62921,1,0,0,1,0,0,0
62922,0,1,0,1,0,1,1
62923,1,1,0,1,0,1,1
62924,0,0,1,1,0,0,0
62925,1,0,1,1,0,1,0
62926,0,1,1,1,0,0,0
62927,1,1,1,1,0,1,0
62928,0,0,0,0,1,0,1
62929,1,0,0,0,1,0,1
62930,0,1,0,0,1,1,1
62931,1,1,0,0,1,1,1
62932,0,0,1,0,1,0,1
62933,1,0,1,0,1,1,1
62934,0,1,1,0,1,1,1
62935,1,1,1,0,1,1,1
62936,0,0,0,1,1,0,1
62937,1,0,0,1,1,0,1
62938,0,1,0,1,1,1,1
62939,1,1,0,1,1,1,1
62940,0,0,1,1,1,0,0
62941,1,0,1,1,1,1,0
62942,0,1,1,1,1,0,0
62943,1,1,1,1,1,1,0
62944,0,0,0,0,0,0,0
62945,1,0,0,0,0,0,0
62946,0,1,0,0,0,1,1
62947,1,1,0,0,0,1,1
62948,0,0,1,0,0,0,0
62949,1,0,1,0,0,1,0
62950,0,1,1,0,0,1,1
62951,1,1,1,0,0,1,1
62952,0,0,0,1,0,0,0
62953,1,0,0,1,0,0,0
62954,0,1,0,1,0,1,1
62955,1,1,0,1,0,1,1
62956,0,0,1,1,0,0,0
62957,1,0,1,1,0,1,0
62958,0,1,1,1,0,0,0
62959,1,1,1,1,0,1,0
62960,0,0,0,0,1,0,1
62961,1,0,0,0,1,0,1
62962,0,1,0,0,1,1,1
62963,1,1,0,0,1,1,1
62964,0,0,1,0,1,0,1
62965,1,0,1,0,1,1,1
62966,0,1,1,0,1,1,1
62967,1,1,1,0,1,1,1
62968,0,0,0,1,1,0,1
62969,1,0,0,1,1,0,1
62970,0,1,0,1,1,1,1
62971,1,1,0,1,1,1,1
62972,0,0,1,1,1,0,0
62973,1,0,1,1,1,1,0
62974,0,1,1,1,1,0,0
62975,1,1,1,1,1,1,0
62976,0,0,0,0,0,0,0
62977,1,0,0,0,0,0,0
62978,0,1,0,0,0,1,1
62979,1,1,0,0,0,1,1
62980,0,0,1,0,0,0,0
62981,1,0,1,0,0,1,0
62982,0,1,1,0,0,1,1
62983,1,1,1,0,0,1,1
62984,0,0,0,1,0,0,0
62985,1,0,0,1,0,0,0
62986,0,1,0,1,0,1,1
62987,1,1,0,1,0,1,1
62988,0,0,1,1,0,0,0
62989,1,0,1,1,0,1,0
62990,0,1,1,1,0,0,0
62991,1,1,1,1,0,1,0
62992,0,0,0,0,1,0,1
62993,1,0,0,0,1,0,1
62994,0,1,0,0,1,1,1
62995,1,1,0,0,1,1,1
62996,0,0,1,0,1,0,1
62997,1,0,1,0,1,1,1
62998,0,1,1,0,1,1,1
62999,1,1,1,0,1,1,1
63000,0,0,0,1,1,0,1
63001,1,0,0,1,1,0,1
63002,0,1,0,1,1,1,1
63003,1,1,0,1,1,1,1
63004,0,0,1,1,1,0,0
63005,1,0,1,1,1,1,0
63006,0,1,1,1,1,0,0
63007,1,1,1,1,1,1,0
63008,0,0,0,0,0,0,0
63009,1,0,0,0,0,0,0
63010,0,1,0,0,0,1,1
63011,1,1,0,0,0,1,1
63012,0,0,1,0,0,0,0
63013,1,0,1,0,0,1,0
63014,0,1,1,0,0,1,1
63015,1,1,1,0,0,1,1
63016,0,0,0,1,0,0,0
63017,1,0,0,1,0,0,0
63018,0,1,0,1,0,1,1
63019,1,1,0,1,0,1,1
63020,0,0,1,1,0,0,0
63021,1,0,1,1,0,1,0
63022,0,1,1,1,0,0,0
63023,1,1,1,1,0,1,0
63024,0,0,0,0,1,0,1
63025,1,0,0,0,1,0,1
63026,0,1,0,0,1,1,1
63027,1,1,0,0,1,1,1
63028,0,0,1,0,1,0,1
