,time,input,outputchanged,correct
24297,24297,1,10,0
24298,24298,0,21,1
24299,24299,1,28,0
24300,24300,0,22,1
24301,24301,1,23,1
24302,24302,0,6,0
24303,24303,1,0,0
24304,24304,0,4,0
24305,24305,1,26,0
24306,24306,0,0,0
24307,24307,1,26,1
24308,24308,0,3,0
24309,24309,1,25,0
24310,24310,0,27,1
24311,24311,1,28,1
24312,24312,0,28,1
24313,24313,1,19,0
24314,24314,0,29,1
24315,24315,1,4,0
24316,24316,0,12,0
24317,24317,1,3,0
24318,24318,0,31,1
24319,24319,1,0,1
24320,24320,0,17,0
24321,24321,1,14,0
24322,24322,0,1,1
24323,24323,1,2,1
24324,24324,0,2,1
24325,24325,1,3,1
24326,24326,0,11,0
24327,24327,1,11,0
24328,24328,0,4,1
24329,24329,1,27,0
24330,24330,0,5,1
24331,24331,1,6,1
24332,24332,0,6,1
24333,24333,1,14,0
24334,24334,0,16,0
24335,24335,1,8,1
24336,24336,0,8,1
24337,24337,1,14,0
24338,24338,0,9,1
24339,24339,1,8,0
24340,24340,0,2,0
24341,24341,1,11,1
24342,24342,0,11,1
24343,24343,1,12,1
24344,24344,0,12,1
24345,24345,1,13,1
24346,24346,0,10,0
24347,24347,1,3,0
24348,24348,0,0,0
24349,24349,1,15,1
24350,24350,0,15,1
24351,24351,1,16,1
24352,24352,0,16,1
24353,24353,1,8,0
24354,24354,0,17,1
24355,24355,1,18,1
24356,24356,0,18,1
24357,24357,1,22,0
24358,24358,0,19,1
24359,24359,1,20,1
24360,24360,0,20,1
24361,24361,1,21,1
24362,24362,0,21,1
24363,24363,1,22,1
24364,24364,0,22,1
24365,24365,1,1,0
24366,24366,0,15,0
24367,24367,1,5,0
24368,24368,0,24,1
24369,24369,1,8,0
24370,24370,0,22,0
24371,24371,1,7,0
24372,24372,0,26,1
24373,24373,1,27,1
24374,24374,0,27,1
24375,24375,1,28,1
24376,24376,0,28,1
24377,24377,1,29,1
24378,24378,0,29,1
24379,24379,1,30,1
24380,24380,0,30,1
24381,24381,1,4,0
24382,24382,0,30,0
24383,24383,1,0,1
24384,24384,0,0,1
24385,24385,1,28,0
24386,24386,0,1,1
24387,24387,1,24,0
24388,24388,0,2,1
24389,24389,1,3,1
24390,24390,0,3,1
24391,24391,1,31,0
24392,24392,0,4,1
24393,24393,1,5,1
24394,24394,0,18,0
24395,24395,1,25,0
24396,24396,0,6,1
24397,24397,1,4,0
24398,24398,0,17,0
24399,24399,1,8,1
24400,24400,0,19,0
24401,24401,1,4,0
24402,24402,0,9,1
24403,24403,1,10,1
24404,24404,0,10,1
24405,24405,1,23,0
24406,24406,0,11,1
24407,24407,1,12,1
24408,24408,0,29,0
24409,24409,1,13,1
24410,24410,0,10,0
24411,24411,1,14,1
24412,24412,0,11,0
24413,24413,1,15,1
24414,24414,0,25,0
24415,24415,1,16,1
24416,24416,0,16,1
24417,24417,1,17,1
24418,24418,0,27,0
24419,24419,1,31,0
24420,24420,0,18,1
24421,24421,1,19,1
24422,24422,0,17,0
24423,24423,1,20,1
24424,24424,0,20,1
24425,24425,1,27,0
24426,24426,0,20,0
24427,24427,1,25,0
24428,24428,0,7,0
24429,24429,1,23,1
24430,24430,0,3,0
24431,24431,1,24,1
24432,24432,0,14,0
24433,24433,1,25,1
24434,24434,0,25,1
24435,24435,1,24,0
24436,24436,0,17,0
24437,24437,1,27,1
24438,24438,0,27,1
24439,24439,1,28,1
24440,24440,0,24,0
24441,24441,1,0,0
24442,24442,0,0,0
24443,24443,1,30,1
24444,24444,0,3,0
24445,24445,1,31,1
24446,24446,0,27,0
24447,24447,1,8,0
24448,24448,0,0,1
24449,24449,1,1,1
24450,24450,0,1,1
24451,24451,1,9,0
24452,24452,0,2,1
24453,24453,1,17,0
24454,24454,0,1,0
24455,24455,1,4,1
24456,24456,0,4,1
24457,24457,1,5,1
24458,24458,0,5,1
24459,24459,1,13,0
24460,24460,0,6,1
24461,24461,1,7,1
24462,24462,0,7,1
24463,24463,1,6,0
24464,24464,0,8,1
24465,24465,1,9,1
24466,24466,0,9,1
24467,24467,1,1,0
24468,24468,0,10,1
24469,24469,1,11,1
24470,24470,0,12,0
24471,24471,1,12,1
24472,24472,0,12,1
24473,24473,1,13,1
24474,24474,0,4,0
24475,24475,1,1,0
24476,24476,0,14,1
24477,24477,1,10,0
24478,24478,0,15,1
24479,24479,1,10,0
24480,24480,0,16,1
24481,24481,1,17,1
24482,24482,0,28,0
24483,24483,1,0,0
24484,24484,0,23,0
24485,24485,1,31,0
24486,24486,0,19,1
24487,24487,1,9,0
24488,24488,0,7,0
24489,24489,1,21,1
24490,24490,0,21,1
24491,24491,1,22,1
24492,24492,0,22,1
24493,24493,1,25,0
24494,24494,0,23,1
24495,24495,1,24,1
24496,24496,0,24,1
24497,24497,1,25,1
24498,24498,0,25,1
24499,24499,1,26,1
24500,24500,0,26,1
24501,24501,1,27,1
24502,24502,0,27,1
24503,24503,1,14,0
24504,24504,0,28,1
24505,24505,1,29,1
24506,24506,0,29,1
24507,24507,1,22,0
24508,24508,0,31,0
24509,24509,1,17,0
24510,24510,0,31,1
24511,24511,1,0,1
24512,24512,0,0,1
24513,24513,1,16,0
24514,24514,0,1,1
24515,24515,1,2,1
24516,24516,0,2,1
24517,24517,1,17,0
24518,24518,0,3,1
24519,24519,1,4,1
24520,24520,0,4,1
24521,24521,1,17,0
24522,24522,0,5,1
24523,24523,1,6,1
24524,24524,0,6,1
24525,24525,1,7,1
24526,24526,0,15,0
24527,24527,1,8,1
24528,24528,0,25,0
24529,24529,1,2,0
24530,24530,0,7,0
24531,24531,1,10,1
24532,24532,0,10,1
24533,24533,1,11,1
24534,24534,0,11,1
24535,24535,1,12,1
24536,24536,0,26,0
24537,24537,1,13,1
24538,24538,0,13,1
24539,24539,1,25,0
24540,24540,0,11,0
24541,24541,1,15,1
24542,24542,0,23,0
24543,24543,1,16,1
24544,24544,0,16,1
24545,24545,1,17,1
24546,24546,0,17,1
24547,24547,1,18,1
24548,24548,0,18,1
24549,24549,1,19,1
24550,24550,0,19,1
24551,24551,1,20,1
24552,24552,0,19,0
24553,24553,1,21,1
24554,24554,0,21,1
24555,24555,1,22,1
24556,24556,0,22,1
24557,24557,1,23,1
24558,24558,0,7,0
24559,24559,1,24,1
24560,24560,0,24,1
24561,24561,1,5,0
24562,24562,0,5,0
24563,24563,1,26,1
24564,24564,0,26,1
24565,24565,1,12,0
24566,24566,0,2,0
24567,24567,1,12,0
24568,24568,0,28,1
24569,24569,1,2,0
24570,24570,0,29,1
24571,24571,1,15,0
24572,24572,0,30,1
24573,24573,1,15,0
24574,24574,0,31,1
24575,24575,1,25,0
24576,24576,0,0,1
24577,24577,1,1,1
24578,24578,0,14,0
24579,24579,1,11,0
24580,24580,0,2,1
24581,24581,1,12,0
24582,24582,0,3,1
24583,24583,1,4,1
24584,24584,0,13,0
24585,24585,1,13,0
24586,24586,0,19,0
24587,24587,1,6,1
24588,24588,0,5,0
24589,24589,1,0,0
24590,24590,0,30,0
24591,24591,1,8,1
24592,24592,0,25,0
24593,24593,1,24,0
24594,24594,0,25,0
24595,24595,1,10,1
24596,24596,0,10,1
24597,24597,1,24,0
24598,24598,0,11,1
24599,24599,1,12,1
24600,24600,0,12,1
24601,24601,1,13,1
24602,24602,0,5,0
24603,24603,1,29,0
24604,24604,0,14,1
24605,24605,1,0,0
24606,24606,0,15,1
24607,24607,1,16,1
24608,24608,0,2,0
24609,24609,1,17,1
24610,24610,0,17,1
24611,24611,1,5,0
24612,24612,0,21,0
24613,24613,1,20,0
24614,24614,0,19,1
24615,24615,1,20,1
24616,24616,0,20,1
24617,24617,1,21,1
24618,24618,0,19,0
24619,24619,1,2,0
24620,24620,0,22,1
24621,24621,1,23,1
24622,24622,0,19,0
24623,24623,1,24,1
24624,24624,0,6,0
24625,24625,1,1,0
24626,24626,0,3,0
24627,24627,1,23,0
24628,24628,0,26,1
24629,24629,1,26,0
24630,24630,0,2,0
24631,24631,1,22,0
24632,24632,0,16,0
24633,24633,1,19,0
24634,24634,0,29,1
24635,24635,1,9,0
24636,24636,0,30,1
24637,24637,1,31,1
24638,24638,0,31,1
24639,24639,1,4,0
24640,24640,0,28,0
24641,24641,1,27,0
24642,24642,0,1,1
24643,24643,1,2,1
24644,24644,0,2,1
24645,24645,1,26,0
24646,24646,0,3,1
24647,24647,1,4,1
24648,24648,0,4,1
24649,24649,1,26,0
24650,24650,0,5,1
24651,24651,1,6,1
24652,24652,0,6,1
24653,24653,1,7,1
24654,24654,0,7,1
24655,24655,1,5,0
24656,24656,0,8,1
24657,24657,1,9,1
24658,24658,0,31,0
24659,24659,1,10,1
24660,24660,0,0,0
24661,24661,1,11,1
24662,24662,0,9,0
24663,24663,1,12,1
24664,24664,0,12,1
24665,24665,1,17,0
24666,24666,0,21,0
24667,24667,1,20,0
24668,24668,0,14,1
24669,24669,1,3,0
24670,24670,0,12,0
24671,24671,1,17,0
24672,24672,0,30,0
24673,24673,1,1,0
24674,24674,0,6,0
24675,24675,1,30,0
24676,24676,0,12,0
24677,24677,1,19,1
24678,24678,0,0,0
24679,24679,1,20,1
24680,24680,0,20,1
24681,24681,1,21,1
24682,24682,0,26,0
24683,24683,1,4,0
24684,24684,0,22,1
24685,24685,1,28,0
24686,24686,0,2,0
24687,24687,1,24,1
24688,24688,0,22,0
24689,24689,1,18,0
24690,24690,0,25,1
24691,24691,1,15,0
24692,24692,0,26,1
24693,24693,1,24,0
24694,24694,0,29,0
24695,24695,1,28,1
24696,24696,0,18,0
24697,24697,1,29,1
24698,24698,0,18,0
24699,24699,1,0,0
24700,24700,0,30,1
24701,24701,1,31,1
24702,24702,0,31,1
24703,24703,1,0,1
24704,24704,0,0,1
24705,24705,1,1,1
24706,24706,0,16,0
24707,24707,1,2,1
24708,24708,0,23,0
24709,24709,1,3,1
24710,24710,0,15,0
24711,24711,1,16,0
24712,24712,0,17,0
24713,24713,1,5,1
24714,24714,0,5,1
24715,24715,1,6,1
24716,24716,0,18,0
24717,24717,1,15,0
24718,24718,0,7,1
24719,24719,1,8,1
24720,24720,0,9,0
24721,24721,1,9,1
24722,24722,0,29,0
24723,24723,1,25,0
24724,24724,0,10,1
24725,24725,1,5,0
24726,24726,0,11,1
24727,24727,1,12,1
24728,24728,0,1,0
24729,24729,1,13,1
24730,24730,0,13,1
24731,24731,1,14,1
24732,24732,0,14,1
24733,24733,1,13,0
24734,24734,0,15,1
24735,24735,1,16,1
24736,24736,0,16,1
24737,24737,1,10,0
24738,24738,0,17,1
24739,24739,1,18,1
24740,24740,0,16,0
24741,24741,1,19,1
24742,24742,0,19,1
24743,24743,1,20,1
24744,24744,0,6,0
24745,24745,1,21,1
24746,24746,0,21,1
24747,24747,1,22,1
24748,24748,0,22,1
24749,24749,1,19,0
24750,24750,0,4,0
24751,24751,1,20,0
24752,24752,0,23,0
24753,24753,1,25,1
24754,24754,0,25,1
24755,24755,1,26,1
24756,24756,0,18,0
24757,24757,1,7,0
24758,24758,0,27,1
24759,24759,1,28,1
24760,24760,0,28,1
24761,24761,1,29,1
24762,24762,0,14,0
24763,24763,1,30,1
24764,24764,0,30,1
24765,24765,1,31,1
24766,24766,0,0,0
24767,24767,1,0,1
24768,24768,0,0,1
24769,24769,1,1,1
24770,24770,0,1,1
24771,24771,1,2,1
24772,24772,0,2,1
24773,24773,1,3,1
24774,24774,0,3,1
24775,24775,1,4,1
24776,24776,0,4,1
24777,24777,1,12,0
24778,24778,0,5,1
24779,24779,1,6,1
24780,24780,0,6,1
24781,24781,1,26,0
24782,24782,0,7,1
24783,24783,1,8,1
24784,24784,0,8,1
24785,24785,1,19,0
24786,24786,0,9,1
24787,24787,1,10,1
24788,24788,0,16,0
24789,24789,1,11,1
24790,24790,0,11,1
24791,24791,1,12,1
24792,24792,0,12,1
24793,24793,1,13,1
24794,24794,0,21,0
24795,24795,1,14,1
24796,24796,0,14,1
24797,24797,1,7,0
24798,24798,0,15,1
24799,24799,1,16,1
24800,24800,0,16,1
24801,24801,1,7,0
24802,24802,0,6,0
24803,24803,1,18,1
24804,24804,0,18,1
24805,24805,1,6,0
24806,24806,0,14,0
24807,24807,1,12,0
24808,24808,0,10,0
24809,24809,1,21,1
24810,24810,0,21,1
24811,24811,1,22,1
24812,24812,0,6,0
24813,24813,1,23,1
24814,24814,0,23,1
24815,24815,1,8,0
24816,24816,0,19,0
24817,24817,1,23,0
24818,24818,0,25,1
24819,24819,1,26,1
24820,24820,0,26,1
24821,24821,1,10,0
24822,24822,0,14,0
24823,24823,1,28,1
24824,24824,0,28,1
24825,24825,1,29,1
24826,24826,0,29,1
24827,24827,1,30,1
24828,24828,0,30,1
24829,24829,1,9,0
24830,24830,0,31,1
24831,24831,1,29,0
24832,24832,0,0,1
24833,24833,1,1,1
24834,24834,0,1,1
24835,24835,1,2,1
24836,24836,0,2,1
24837,24837,1,18,0
24838,24838,0,25,0
24839,24839,1,26,0
24840,24840,0,4,1
24841,24841,1,5,1
24842,24842,0,5,1
24843,24843,1,12,0
24844,24844,0,6,1
24845,24845,1,15,0
24846,24846,0,8,0
24847,24847,1,8,1
24848,24848,0,11,0
24849,24849,1,11,0
24850,24850,0,19,0
24851,24851,1,9,0
24852,24852,0,10,1
24853,24853,1,11,1
24854,24854,0,11,1
24855,24855,1,12,1
24856,24856,0,12,1
24857,24857,1,4,0
24858,24858,0,13,1
24859,24859,1,14,1
24860,24860,0,28,0
24861,24861,1,15,1
24862,24862,0,15,1
24863,24863,1,16,1
24864,24864,0,4,0
24865,24865,1,18,0
24866,24866,0,30,0
24867,24867,1,18,1
24868,24868,0,19,0
24869,24869,1,19,1
24870,24870,0,28,0
24871,24871,1,21,0
24872,24872,0,4,0
24873,24873,1,21,1
24874,24874,0,21,1
24875,24875,1,22,1
24876,24876,0,22,1
24877,24877,1,23,1
24878,24878,0,9,0
24879,24879,1,14,0
24880,24880,0,21,0
24881,24881,1,25,1
24882,24882,0,25,1
24883,24883,1,26,1
24884,24884,0,8,0
24885,24885,1,28,0
24886,24886,0,16,0
24887,24887,1,7,0
24888,24888,0,0,0
24889,24889,1,29,1
24890,24890,0,29,1
24891,24891,1,13,0
24892,24892,0,30,1
24893,24893,1,17,0
24894,24894,0,31,1
24895,24895,1,0,1
24896,24896,0,23,0
24897,24897,1,9,0
24898,24898,0,24,0
24899,24899,1,2,1
24900,24900,0,2,1
24901,24901,1,24,0
24902,24902,0,3,1
24903,24903,1,5,0
24904,24904,0,27,0
24905,24905,1,5,1
24906,24906,0,12,0
24907,24907,1,6,1
24908,24908,0,22,0
24909,24909,1,7,1
24910,24910,0,7,1
24911,24911,1,8,1
24912,24912,0,8,1
24913,24913,1,6,0
24914,24914,0,9,1
24915,24915,1,10,1
24916,24916,0,13,0
24917,24917,1,11,1
24918,24918,0,11,1
24919,24919,1,25,0
24920,24920,0,12,1
24921,24921,1,29,0
24922,24922,0,16,0
24923,24923,1,14,1
24924,24924,0,31,0
24925,24925,1,9,0
24926,24926,0,15,1
24927,24927,1,16,1
24928,24928,0,25,0
24929,24929,1,27,0
24930,24930,0,31,0
24931,24931,1,18,1
24932,24932,0,21,0
24933,24933,1,19,1
24934,24934,0,0,0
24935,24935,1,16,0
24936,24936,0,20,1
24937,24937,1,21,1
24938,24938,0,5,0
24939,24939,1,22,1
24940,24940,0,22,1
24941,24941,1,23,1
24942,24942,0,1,0
24943,24943,1,6,0
24944,24944,0,17,0
24945,24945,1,25,1
24946,24946,0,25,1
24947,24947,1,26,1
24948,24948,0,2,0
24949,24949,1,16,0
24950,24950,0,3,0
24951,24951,1,28,1
24952,24952,0,28,1
24953,24953,1,29,1
24954,24954,0,20,0
24955,24955,1,21,0
24956,24956,0,30,1
24957,24957,1,31,1
24958,24958,0,29,0
24959,24959,1,0,1
24960,24960,0,0,1
24961,24961,1,18,0
24962,24962,0,18,0
24963,24963,1,2,1
24964,24964,0,10,0
24965,24965,1,3,1
24966,24966,0,3,1
24967,24967,1,4,1
24968,24968,0,4,1
24969,24969,1,17,0
24970,24970,0,30,0
24971,24971,1,6,1
24972,24972,0,6,1
24973,24973,1,16,0
24974,24974,0,7,1
24975,24975,1,29,0
24976,24976,0,6,0
24977,24977,1,12,0
24978,24978,0,29,0
24979,24979,1,10,1
24980,24980,0,10,1
24981,24981,1,9,0
24982,24982,0,11,1
24983,24983,1,2,0
24984,24984,0,10,0
24985,24985,1,13,1
24986,24986,0,23,0
24987,24987,1,14,1
24988,24988,0,26,0
24989,24989,1,20,0
24990,24990,0,15,1
24991,24991,1,2,0
24992,24992,0,16,1
24993,24993,1,17,1
24994,24994,0,17,1
24995,24995,1,18,1
24996,24996,0,5,0
24997,24997,1,16,0
24998,24998,0,19,1
24999,24999,1,20,1
25000,25000,0,20,1
25001,25001,1,21,1
25002,25002,0,13,0
25003,25003,1,22,1
25004,25004,0,18,0
25005,25005,1,26,0
25006,25006,0,19,0
25007,25007,1,31,0
25008,25008,0,19,0
25009,25009,1,25,1
25010,25010,0,25,1
25011,25011,1,26,1
25012,25012,0,31,0
25013,25013,1,27,1
25014,25014,0,27,1
25015,25015,1,28,1
25016,25016,0,28,1
25017,25017,1,29,1
25018,25018,0,11,0
25019,25019,1,5,0
25020,25020,0,27,0
25021,25021,1,31,1
25022,25022,0,31,1
25023,25023,1,29,0
25024,25024,0,26,0
25025,25025,1,7,0
25026,25026,0,1,1
25027,25027,1,31,0
25028,25028,0,2,1
25029,25029,1,18,0
25030,25030,0,3,1
25031,25031,1,22,0
25032,25032,0,1,0
25033,25033,1,5,1
25034,25034,0,3,0
25035,25035,1,27,0
25036,25036,0,6,1
25037,25037,1,7,1
25038,25038,0,7,1
25039,25039,1,13,0
25040,25040,0,3,0
25041,25041,1,22,0
25042,25042,0,9,1
25043,25043,1,10,1
25044,25044,0,30,0
25045,25045,1,11,1
25046,25046,0,10,0
25047,25047,1,12,1
25048,25048,0,12,1
25049,25049,1,13,1
25050,25050,0,13,1
25051,25051,1,14,1
25052,25052,0,10,0
25053,25053,1,26,0
25054,25054,0,13,0
25055,25055,1,16,1
25056,25056,0,16,1
25057,25057,1,17,1
25058,25058,0,17,1
25059,25059,1,18,1
25060,25060,0,25,0
25061,25061,1,19,1
25062,25062,0,19,1
25063,25063,1,20,1
25064,25064,0,20,1
25065,25065,1,21,1
25066,25066,0,21,1
25067,25067,1,22,1
25068,25068,0,4,0
25069,25069,1,25,0
25070,25070,0,23,1
25071,25071,1,24,1
25072,25072,0,24,1
25073,25073,1,25,1
25074,25074,0,25,1
25075,25075,1,26,1
25076,25076,0,26,1
25077,25077,1,13,0
25078,25078,0,27,1
25079,25079,1,28,1
25080,25080,0,28,1
25081,25081,1,29,1
25082,25082,0,29,1
25083,25083,1,30,1
25084,25084,0,30,1
25085,25085,1,31,1
25086,25086,0,14,0
25087,25087,1,0,1
25088,25088,0,0,1
25089,25089,1,1,1
25090,25090,0,3,0
25091,25091,1,2,1
25092,25092,0,2,1
25093,25093,1,4,0
25094,25094,0,3,1
25095,25095,1,4,1
25096,25096,0,27,0
25097,25097,1,5,1
25098,25098,0,20,0
25099,25099,1,22,0
25100,25100,0,6,1
25101,25101,1,7,1
25102,25102,0,7,1
25103,25103,1,29,0
25104,25104,0,8,1
25105,25105,1,21,0
25106,25106,0,9,1
25107,25107,1,22,0
25108,25108,0,10,1
25109,25109,1,25,0
25110,25110,0,11,1
25111,25111,1,12,1
25112,25112,0,9,0
25113,25113,1,13,1
25114,25114,0,13,1
25115,25115,1,13,0
25116,25116,0,14,1
25117,25117,1,15,1
25118,25118,0,15,1
25119,25119,1,16,1
25120,25120,0,17,0
25121,25121,1,17,1
25122,25122,0,17,1
25123,25123,1,18,1
25124,25124,0,18,1
25125,25125,1,29,0
25126,25126,0,19,1
25127,25127,1,20,1
25128,25128,0,20,1
25129,25129,1,9,0
25130,25130,0,24,0
25131,25131,1,13,0
25132,25132,0,24,0
25133,25133,1,22,0
25134,25134,0,23,1
25135,25135,1,24,1
25136,25136,0,24,1
25137,25137,1,25,1
25138,25138,0,16,0
25139,25139,1,26,1
25140,25140,0,17,0
25141,25141,1,27,1
25142,25142,0,27,1
25143,25143,1,12,0
25144,25144,0,28,1
25145,25145,1,29,1
25146,25146,0,29,1
25147,25147,1,27,0
25148,25148,0,30,1
25149,25149,1,23,0
25150,25150,0,31,1
25151,25151,1,0,1
25152,25152,0,0,1
25153,25153,1,23,0
25154,25154,0,1,1
25155,25155,1,21,0
25156,25156,0,2,1
25157,25157,1,14,0
25158,25158,0,3,1
25159,25159,1,13,0
25160,25160,0,13,0
25161,25161,1,21,0
25162,25162,0,3,0
25163,25163,1,6,1
25164,25164,0,15,0
25165,25165,1,7,1
25166,25166,0,7,1
25167,25167,1,25,0
25168,25168,0,8,1
25169,25169,1,9,1
25170,25170,0,11,0
25171,25171,1,26,0
25172,25172,0,24,0
25173,25173,1,11,1
25174,25174,0,2,0
25175,25175,1,12,1
25176,25176,0,30,0
25177,25177,1,29,0
25178,25178,0,13,1
25179,25179,1,14,1
25180,25180,0,14,1
25181,25181,1,25,0
25182,25182,0,15,1
25183,25183,1,16,1
25184,25184,0,16,1
25185,25185,1,17,1
25186,25186,0,17,1
25187,25187,1,18,1
25188,25188,0,16,0
25189,25189,1,19,1
25190,25190,0,19,1
25191,25191,1,10,0
25192,25192,0,30,0
25193,25193,1,19,0
25194,25194,0,21,1
25195,25195,1,22,1
25196,25196,0,29,0
25197,25197,1,19,0
25198,25198,0,16,0
25199,25199,1,15,0
25200,25200,0,4,0
25201,25201,1,25,1
25202,25202,0,25,1
25203,25203,1,26,1
25204,25204,0,26,1
25205,25205,1,27,1
25206,25206,0,15,0
25207,25207,1,27,0
25208,25208,0,28,1
25209,25209,1,6,0
25210,25210,0,29,1
25211,25211,1,13,0
25212,25212,0,2,0
25213,25213,1,27,0
25214,25214,0,31,1
25215,25215,1,0,1
25216,25216,0,29,0
25217,25217,1,1,1
25218,25218,0,1,1
25219,25219,1,2,1
25220,25220,0,2,1
25221,25221,1,18,0
25222,25222,0,3,1
25223,25223,1,2,0
25224,25224,0,18,0
25225,25225,1,5,1
25226,25226,0,5,1
25227,25227,1,6,1
25228,25228,0,6,1
25229,25229,1,15,0
25230,25230,0,7,1
25231,25231,1,8,1
25232,25232,0,8,1
25233,25233,1,15,0
25234,25234,0,9,1
25235,25235,1,10,1
25236,25236,0,10,1
25237,25237,1,11,1
25238,25238,0,11,1
25239,25239,1,12,1
25240,25240,0,12,1
25241,25241,1,13,1
25242,25242,0,13,1
25243,25243,1,13,0
25244,25244,0,14,1
25245,25245,1,15,1
25246,25246,0,15,1
25247,25247,1,16,1
25248,25248,0,16,1
25249,25249,1,17,1
25250,25250,0,17,1
25251,25251,1,29,0
25252,25252,0,18,1
25253,25253,1,19,1
25254,25254,0,19,1
25255,25255,1,20,1
25256,25256,0,20,1
25257,25257,1,21,1
25258,25258,0,13,0
25259,25259,1,22,1
25260,25260,0,22,1
25261,25261,1,23,1
25262,25262,0,20,0
25263,25263,1,24,1
25264,25264,0,24,1
25265,25265,1,25,1
25266,25266,0,22,0
25267,25267,1,26,1
25268,25268,0,5,0
25269,25269,1,12,0
25270,25270,0,27,1
25271,25271,1,28,1
25272,25272,0,20,0
25273,25273,1,29,1
25274,25274,0,29,1
25275,25275,1,5,0
25276,25276,0,30,1
25277,25277,1,31,1
25278,25278,0,31,1
25279,25279,1,6,0
25280,25280,0,0,1
25281,25281,1,26,0
25282,25282,0,1,1
25283,25283,1,15,0
25284,25284,0,2,1
25285,25285,1,11,0
25286,25286,0,31,0
25287,25287,1,18,0
25288,25288,0,13,0
25289,25289,1,5,1
25290,25290,0,5,1
25291,25291,1,6,1
25292,25292,0,6,1
25293,25293,1,20,0
25294,25294,0,7,1
25295,25295,1,23,0
25296,25296,0,8,1
25297,25297,1,31,0
25298,25298,0,6,0
25299,25299,1,4,0
25300,25300,0,0,0
25301,25301,1,23,0
25302,25302,0,11,1
25303,25303,1,12,1
25304,25304,0,6,0
25305,25305,1,13,1
25306,25306,0,20,0
25307,25307,1,11,0
25308,25308,0,14,1
25309,25309,1,15,1
25310,25310,0,15,1
25311,25311,1,11,0
25312,25312,0,16,1
25313,25313,1,17,1
25314,25314,0,14,0
25315,25315,1,18,1
25316,25316,0,18,1
25317,25317,1,19,1
25318,25318,0,12,0
25319,25319,1,20,1
25320,25320,0,22,0
25321,25321,1,21,1
25322,25322,0,21,1
25323,25323,1,5,0
25324,25324,0,12,0
25325,25325,1,3,0
25326,25326,0,23,1
25327,25327,1,24,1
25328,25328,0,24,1
25329,25329,1,25,1
25330,25330,0,27,0
25331,25331,1,26,1
25332,25332,0,4,0
25333,25333,1,27,1
25334,25334,0,27,1
25335,25335,1,7,0
25336,25336,0,28,1
25337,25337,1,0,0
25338,25338,0,29,1
25339,25339,1,30,1
25340,25340,0,26,0
25341,25341,1,31,1
25342,25342,0,18,0
25343,25343,1,23,0
25344,25344,0,0,1
25345,25345,1,1,1
25346,25346,0,6,0
25347,25347,1,2,1
25348,25348,0,2,1
25349,25349,1,3,1
25350,25350,0,18,0
25351,25351,1,4,1
25352,25352,0,19,0
25353,25353,1,13,0
25354,25354,0,24,0
25355,25355,1,6,1
25356,25356,0,6,1
25357,25357,1,24,0
25358,25358,0,7,1
25359,25359,1,8,1
25360,25360,0,8,1
25361,25361,1,20,0
25362,25362,0,9,1
25363,25363,1,2,0
25364,25364,0,10,1
25365,25365,1,10,0
25366,25366,0,11,1
25367,25367,1,12,1
25368,25368,0,12,1
25369,25369,1,16,0
25370,25370,0,13,1
25371,25371,1,23,0
25372,25372,0,20,0
25373,25373,1,15,1
25374,25374,0,15,1
25375,25375,1,16,1
25376,25376,0,16,1
25377,25377,1,17,1
25378,25378,0,17,1
25379,25379,1,13,0
25380,25380,0,18,1
25381,25381,1,19,1
25382,25382,0,12,0
25383,25383,1,19,0
25384,25384,0,20,1
25385,25385,1,17,0
25386,25386,0,25,0
25387,25387,1,22,1
25388,25388,0,26,0
25389,25389,1,31,0
25390,25390,0,11,0
25391,25391,1,14,0
25392,25392,0,24,1
25393,25393,1,23,0
25394,25394,0,25,1
25395,25395,1,4,0
25396,25396,0,26,1
25397,25397,1,27,1
25398,25398,0,15,0
25399,25399,1,16,0
25400,25400,0,28,1
25401,25401,1,29,1
25402,25402,0,29,1
25403,25403,1,0,0
25404,25404,0,4,0
25405,25405,1,31,1
25406,25406,0,31,1
25407,25407,1,10,0
25408,25408,0,25,0
25409,25409,1,1,1
25410,25410,0,1,1
25411,25411,1,22,0
25412,25412,0,26,0
25413,25413,1,3,1
25414,25414,0,13,0
25415,25415,1,4,1
25416,25416,0,4,1
25417,25417,1,27,0
25418,25418,0,5,1
25419,25419,1,8,0
25420,25420,0,25,0
25421,25421,1,7,1
25422,25422,0,7,1
25423,25423,1,14,0
25424,25424,0,0,0
25425,25425,1,9,1
25426,25426,0,9,1
25427,25427,1,10,1
25428,25428,0,10,1
25429,25429,1,7,0
25430,25430,0,31,0
25431,25431,1,12,1
25432,25432,0,7,0
25433,25433,1,13,1
25434,25434,0,13,1
25435,25435,1,14,1
25436,25436,0,17,0
25437,25437,1,11,0
25438,25438,0,15,1
25439,25439,1,16,1
25440,25440,0,15,0
25441,25441,1,17,1
25442,25442,0,25,0
25443,25443,1,18,1
25444,25444,0,18,1
25445,25445,1,28,0
25446,25446,0,6,0
25447,25447,1,20,1
25448,25448,0,20,1
25449,25449,1,21,1
25450,25450,0,21,1
25451,25451,1,22,1
25452,25452,0,22,1
25453,25453,1,7,0
25454,25454,0,24,0
25455,25455,1,24,1
25456,25456,0,24,1
25457,25457,1,11,0
25458,25458,0,24,0
25459,25459,1,26,1
25460,25460,0,26,1
25461,25461,1,27,1
