,clock,D0,S0,S1,S2,out1,out2,out3,out4,out5,out6,out7,out8,CORRECT
93481,93481,1,0,0,1,0,0,0,0,1,0,0,0,1
93482,93482,1,0,1,0,0,0,1,0,0,0,0,0,1
93483,93483,1,0,1,1,0,0,0,0,0,0,1,0,1
93484,93484,1,1,0,0,0,1,0,0,0,0,0,0,1
93485,93485,1,1,0,1,0,0,0,0,0,0,1,0,0
93486,93486,1,1,1,0,0,0,0,1,0,0,0,0,1
93487,93487,1,1,1,1,1,0,0,0,0,0,0,0,0
93488,93488,0,0,0,0,0,0,0,0,0,0,0,1,0
93489,93489,0,0,0,1,0,0,0,0,0,0,0,1,0
93490,93490,0,0,1,0,0,0,0,0,0,0,0,0,1
93491,93491,0,0,1,1,0,0,0,0,0,0,0,0,1
93492,93492,0,1,0,0,0,0,0,0,0,0,0,0,1
93493,93493,0,1,0,1,0,0,0,0,0,0,0,0,1
93494,93494,0,1,1,0,0,0,0,0,0,0,0,1,0
93495,93495,0,1,1,1,0,0,0,0,0,0,0,1,0
93496,93496,1,0,0,0,0,0,0,0,0,1,0,0,0
93497,93497,1,0,0,1,0,0,0,1,0,0,0,0,0
93498,93498,1,0,1,0,0,0,0,1,0,0,0,0,0
93499,93499,1,0,1,1,0,0,0,0,0,0,0,1,0
93500,93500,1,1,0,0,0,0,1,0,0,0,0,0,0
93501,93501,1,1,0,1,0,1,0,0,0,0,0,0,0
93502,93502,1,1,1,0,1,0,1,0,0,0,1,1,0
93503,93503,1,1,1,1,0,0,0,1,0,0,0,0,0
93504,93504,0,0,0,0,0,0,0,0,0,0,0,1,0
93505,93505,0,0,0,1,0,0,0,0,0,0,0,1,0
93506,93506,0,0,1,0,0,0,0,0,0,0,0,0,1
93507,93507,0,0,1,1,0,0,0,0,0,0,0,1,0
93508,93508,0,1,0,0,0,0,0,0,0,0,0,0,1
93509,93509,0,1,0,1,0,0,0,0,0,0,0,0,1
93510,93510,0,1,1,0,0,0,0,0,0,0,0,0,1
93511,93511,0,1,1,1,0,0,0,0,0,0,0,1,0
93512,93512,1,0,0,0,1,0,0,0,0,0,0,0,1
93513,93513,1,0,0,1,0,1,0,0,0,0,0,0,0
93514,93514,1,0,1,0,0,1,0,0,0,0,0,0,0
93515,93515,1,0,1,1,0,0,0,0,0,0,1,0,1
93516,93516,1,1,0,0,0,0,1,0,0,0,0,0,0
93517,93517,1,1,0,1,0,0,0,0,0,1,0,0,1
93518,93518,1,1,1,0,1,0,1,0,0,0,1,0,0
93519,93519,1,1,1,1,0,0,0,0,1,0,0,0,0
93520,93520,0,0,0,0,0,0,0,0,0,0,0,0,1
93521,93521,0,0,0,1,0,0,0,0,0,0,0,1,0
93522,93522,0,0,1,0,0,0,0,0,0,0,0,0,1
93523,93523,0,0,1,1,0,0,0,0,0,0,0,0,1
93524,93524,0,1,0,0,0,0,0,0,0,0,0,0,1
93525,93525,0,1,0,1,0,0,0,0,0,0,0,1,0
93526,93526,0,1,1,0,0,0,0,0,0,0,0,1,0
93527,93527,0,1,1,1,0,0,0,0,0,0,0,0,1
93528,93528,1,0,0,0,0,1,0,0,0,0,0,0,0
93529,93529,1,0,0,1,0,0,0,0,1,0,0,0,1
93530,93530,1,0,1,0,0,0,1,0,0,0,0,0,1
93531,93531,1,0,1,1,0,0,0,0,0,0,0,1,0
93532,93532,1,1,0,0,0,1,0,0,0,0,0,0,1
93533,93533,1,1,0,1,0,0,0,0,0,1,0,0,1
93534,93534,1,1,1,0,0,0,0,1,0,0,0,0,1
93535,93535,1,1,1,1,0,0,0,0,0,0,0,1,1
93536,93536,0,0,0,0,0,0,0,0,0,0,0,1,0
93537,93537,0,0,0,1,0,0,0,0,0,0,0,0,1
93538,93538,0,0,1,0,0,0,0,0,0,0,0,1,0
93539,93539,0,0,1,1,0,0,0,0,0,0,0,0,1
93540,93540,0,1,0,0,0,0,0,0,0,0,0,0,1
93541,93541,0,1,0,1,0,0,0,0,0,0,0,0,1
93542,93542,0,1,1,0,0,0,0,0,0,0,0,0,1
93543,93543,0,1,1,1,0,0,0,0,0,0,0,0,1
93544,93544,1,0,0,0,1,0,0,0,0,0,0,0,1
93545,93545,1,0,0,1,0,0,0,0,1,0,0,0,1
93546,93546,1,0,1,0,0,0,0,1,0,0,0,0,0
93547,93547,1,0,1,1,0,0,0,0,0,0,0,0,0
93548,93548,1,1,0,0,1,0,0,0,0,0,0,0,0
93549,93549,1,1,0,1,0,0,0,0,0,0,0,1,0
93550,93550,1,1,1,0,0,0,0,1,0,0,0,0,1
93551,93551,1,1,1,1,0,0,0,0,0,0,0,1,1
93552,93552,0,0,0,0,0,0,0,0,0,0,0,0,1
93553,93553,0,0,0,1,0,0,0,0,0,0,0,0,1
93554,93554,0,0,1,0,0,0,0,0,0,0,0,1,0
93555,93555,0,0,1,1,0,0,0,0,0,0,0,1,0
93556,93556,0,1,0,0,0,0,0,0,0,0,0,1,0
93557,93557,0,1,0,1,0,0,0,0,0,0,0,0,1
93558,93558,0,1,1,0,0,0,0,0,0,0,0,1,0
93559,93559,0,1,1,1,0,0,0,0,0,0,0,1,0
93560,93560,1,0,0,0,1,0,0,0,0,0,0,0,1
93561,93561,1,0,0,1,0,0,0,0,1,0,0,0,1
93562,93562,1,0,1,0,0,0,0,0,0,0,0,0,0
93563,93563,1,0,1,1,0,0,0,0,0,0,0,1,0
93564,93564,1,1,0,0,0,1,0,0,0,0,0,0,1
93565,93565,1,1,0,1,1,0,1,1,0,0,1,1,0
93566,93566,1,1,1,0,0,0,0,1,0,0,0,0,1
93567,93567,1,1,1,1,0,0,0,0,0,0,1,0,0
93568,93568,0,0,0,0,0,0,0,0,0,0,0,1,0
93569,93569,0,0,0,1,0,0,0,0,0,0,0,1,0
93570,93570,0,0,1,0,0,0,0,0,0,0,0,0,1
93571,93571,0,0,1,1,0,0,0,0,0,0,0,0,1
93572,93572,0,1,0,0,0,0,0,0,0,0,0,1,0
93573,93573,0,1,0,1,0,0,0,0,0,0,0,1,0
93574,93574,0,1,1,0,0,0,0,0,0,0,0,0,1
93575,93575,0,1,1,1,0,0,0,0,0,0,0,1,0
93576,93576,1,0,0,0,1,1,1,1,0,0,1,1,0
93577,93577,1,0,0,1,0,0,0,0,1,0,0,0,1
93578,93578,1,0,1,0,0,0,0,0,1,0,0,0,0
93579,93579,1,0,1,1,0,0,0,0,0,0,1,0,1
93580,93580,1,1,0,0,1,1,0,0,0,1,1,1,0
93581,93581,1,1,0,1,0,0,0,0,0,1,0,0,1
93582,93582,1,1,1,0,0,0,0,1,0,0,0,0,1
93583,93583,1,1,1,1,0,0,0,0,0,0,0,1,1
93584,93584,0,0,0,0,0,0,0,0,0,0,0,0,1
93585,93585,0,0,0,1,0,0,0,0,0,0,0,0,1
93586,93586,0,0,1,0,0,0,0,0,0,0,0,1,0
93587,93587,0,0,1,1,0,0,0,0,0,0,0,1,0
93588,93588,0,1,0,0,0,0,0,0,0,0,0,0,1
93589,93589,0,1,0,1,0,0,0,0,0,0,0,1,0
93590,93590,0,1,1,0,0,0,0,0,0,0,0,1,0
93591,93591,0,1,1,1,0,0,0,0,0,0,0,0,1
93592,93592,1,0,0,0,1,0,0,0,0,0,0,0,1
93593,93593,1,0,0,1,0,1,0,0,0,0,0,0,0
93594,93594,1,0,1,0,0,0,1,0,0,0,0,0,1
93595,93595,1,0,1,1,0,0,1,0,0,0,0,0,0
93596,93596,1,1,0,0,0,0,1,0,0,0,0,0,0
93597,93597,1,1,0,1,0,0,0,0,0,1,0,0,1
93598,93598,1,1,1,0,0,0,0,1,0,0,0,0,1
93599,93599,1,1,1,1,1,0,1,1,0,0,1,1,0
93600,93600,0,0,0,0,0,0,0,0,0,0,0,0,1
93601,93601,0,0,0,1,0,0,0,0,0,0,0,1,0
93602,93602,0,0,1,0,0,0,0,0,0,0,0,0,1
93603,93603,0,0,1,1,0,0,0,0,0,0,0,1,0
93604,93604,0,1,0,0,0,0,0,0,0,0,0,1,0
93605,93605,0,1,0,1,0,0,0,0,0,0,0,0,1
93606,93606,0,1,1,0,0,0,0,0,0,0,0,1,0
93607,93607,0,1,1,1,0,0,0,0,0,0,0,1,0
93608,93608,1,0,0,0,1,0,0,0,0,0,0,0,1
93609,93609,1,0,0,1,0,0,0,0,1,0,0,0,1
93610,93610,1,0,1,0,0,0,1,0,0,0,0,0,1
93611,93611,1,0,1,1,0,0,0,0,0,0,1,0,1
93612,93612,1,1,0,0,0,1,0,0,0,0,0,0,1
93613,93613,1,1,0,1,0,0,0,0,0,0,0,1,0
93614,93614,1,1,1,0,0,0,0,1,0,0,0,0,1
93615,93615,1,1,1,1,0,0,0,0,0,0,0,1,1
93616,93616,0,0,0,0,0,0,0,0,0,0,0,1,0
93617,93617,0,0,0,1,0,0,0,0,0,0,0,0,1
93618,93618,0,0,1,0,0,0,0,0,0,0,0,0,1
93619,93619,0,0,1,1,0,0,0,0,0,0,0,1,0
93620,93620,0,1,0,0,0,0,0,0,0,0,0,0,1
93621,93621,0,1,0,1,0,0,0,0,0,0,0,1,0
93622,93622,0,1,1,0,0,0,0,0,0,0,0,1,0
93623,93623,0,1,1,1,0,0,0,0,0,0,0,1,0
93624,93624,1,0,0,0,0,0,0,0,0,0,0,0,0
93625,93625,1,0,0,1,0,0,0,1,0,0,0,0,0
93626,93626,1,0,1,0,0,0,0,0,0,0,0,1,0
93627,93627,1,0,1,1,0,0,0,0,0,0,0,0,0
93628,93628,1,1,0,0,0,0,0,0,0,1,0,0,0
93629,93629,1,1,0,1,0,0,0,0,0,1,0,0,1
93630,93630,1,1,1,0,0,0,0,1,0,0,0,0,1
93631,93631,1,1,1,1,1,1,0,1,1,0,1,1,0
93632,93632,0,0,0,0,0,0,0,0,0,0,0,0,1
93633,93633,0,0,0,1,0,0,0,0,0,0,0,0,1
93634,93634,0,0,1,0,0,0,0,0,0,0,0,1,0
93635,93635,0,0,1,1,0,0,0,0,0,0,0,0,1
93636,93636,0,1,0,0,0,0,0,0,0,0,0,0,1
93637,93637,0,1,0,1,0,0,0,0,0,0,0,1,0
93638,93638,0,1,1,0,0,0,0,0,0,0,0,1,0
93639,93639,0,1,1,1,0,0,0,0,0,0,0,0,1
93640,93640,1,0,0,0,1,0,1,0,0,0,1,1,0
93641,93641,1,0,0,1,0,0,0,1,0,0,0,0,0
93642,93642,1,0,1,0,0,0,0,0,1,0,0,0,0
93643,93643,1,0,1,1,0,0,0,0,0,0,1,0,1
93644,93644,1,1,0,0,0,0,0,0,0,1,0,0,0
93645,93645,1,1,0,1,0,0,0,0,0,1,0,0,1
93646,93646,1,1,1,0,0,0,0,0,0,0,1,0,0
93647,93647,1,1,1,1,0,1,0,0,0,0,0,0,0
93648,93648,0,0,0,0,0,0,0,0,0,0,0,1,0
93649,93649,0,0,0,1,0,0,0,0,0,0,0,0,1
93650,93650,0,0,1,0,0,0,0,0,0,0,0,1,0
93651,93651,0,0,1,1,0,0,0,0,0,0,0,1,0
93652,93652,0,1,0,0,0,0,0,0,0,0,0,1,0
93653,93653,0,1,0,1,0,0,0,0,0,0,0,0,1
93654,93654,0,1,1,0,0,0,0,0,0,0,0,0,1
93655,93655,0,1,1,1,0,0,0,0,0,0,0,1,0
93656,93656,1,0,0,0,1,0,0,0,0,0,0,0,1
93657,93657,1,0,0,1,0,0,0,0,1,0,0,0,1
93658,93658,1,0,1,0,0,0,0,1,0,0,0,0,0
93659,93659,1,0,1,1,0,0,0,0,0,0,1,0,1
93660,93660,1,1,0,0,0,1,0,0,0,0,0,0,1
93661,93661,1,1,0,1,0,0,0,0,0,1,0,0,1
93662,93662,1,1,1,0,1,1,0,1,1,1,1,1,0
93663,93663,1,1,1,1,0,0,0,0,0,0,0,1,1
93664,93664,0,0,0,0,0,0,0,0,0,0,0,0,1
93665,93665,0,0,0,1,0,0,0,0,0,0,0,0,1
93666,93666,0,0,1,0,0,0,0,0,0,0,0,1,0
93667,93667,0,0,1,1,0,0,0,0,0,0,0,0,1
93668,93668,0,1,0,0,0,0,0,0,0,0,0,0,1
93669,93669,0,1,0,1,0,0,0,0,0,0,0,0,1
93670,93670,0,1,1,0,0,0,0,0,0,0,0,1,0
93671,93671,0,1,1,1,0,0,0,0,0,0,0,1,0
93672,93672,1,0,0,0,1,0,0,0,0,0,0,0,1
93673,93673,1,0,0,1,0,0,0,1,0,0,0,0,0
93674,93674,1,0,1,0,0,0,0,0,1,0,0,0,0
93675,93675,1,0,1,1,0,0,0,0,0,0,1,0,1
93676,93676,1,1,0,0,0,1,0,0,0,0,0,0,1
93677,93677,1,1,0,1,0,0,0,0,0,0,1,0,0
93678,93678,1,1,1,0,0,0,1,0,0,0,0,0,0
93679,93679,1,1,1,1,0,0,1,0,0,0,0,0,0
93680,93680,0,0,0,0,0,0,0,0,0,0,0,1,0
93681,93681,0,0,0,1,0,0,0,0,0,0,0,0,1
93682,93682,0,0,1,0,0,0,0,0,0,0,0,0,1
93683,93683,0,0,1,1,0,0,0,0,0,0,0,1,0
93684,93684,0,1,0,0,0,0,0,0,0,0,0,1,0
93685,93685,0,1,0,1,0,0,0,0,0,0,0,0,1
93686,93686,0,1,1,0,0,0,0,0,0,0,0,0,1
93687,93687,0,1,1,1,0,0,0,0,0,0,0,0,1
93688,93688,1,0,0,0,1,1,0,0,0,0,1,0,0
93689,93689,1,0,0,1,0,0,0,0,0,0,0,1,0
93690,93690,1,0,1,0,0,0,0,0,0,0,0,0,0
93691,93691,1,0,1,1,0,0,0,0,0,0,1,0,1
93692,93692,1,1,0,0,0,1,0,0,0,0,0,0,1
93693,93693,1,1,0,1,0,0,0,0,0,0,0,1,0
93694,93694,1,1,1,0,0,0,1,0,0,0,0,0,0
93695,93695,1,1,1,1,0,0,0,1,0,0,0,0,0
93696,93696,0,0,0,0,0,0,0,0,0,0,0,1,0
93697,93697,0,0,0,1,0,0,0,0,0,0,0,0,1
93698,93698,0,0,1,0,0,0,0,0,0,0,0,0,1
93699,93699,0,0,1,1,0,0,0,0,0,0,0,1,0
93700,93700,0,1,0,0,0,0,0,0,0,0,0,1,0
93701,93701,0,1,0,1,0,0,0,0,0,0,0,1,0
93702,93702,0,1,1,0,0,0,0,0,0,0,0,1,0
93703,93703,0,1,1,1,0,0,0,0,0,0,0,1,0
93704,93704,1,0,0,0,1,0,0,0,0,0,0,0,1
93705,93705,1,0,0,1,0,0,1,0,0,0,0,0,0
93706,93706,1,0,1,0,0,0,1,0,0,0,0,0,1
93707,93707,1,0,1,1,0,0,0,0,1,0,0,0,0
93708,93708,1,1,0,0,0,1,0,0,0,0,0,0,1
93709,93709,1,1,0,1,0,0,0,0,0,1,0,0,1
93710,93710,1,1,1,0,1,0,0,0,0,0,0,0,0
93711,93711,1,1,1,1,0,0,0,0,0,0,0,1,1
93712,93712,0,0,0,0,0,0,0,0,0,0,0,0,1
93713,93713,0,0,0,1,0,0,0,0,0,0,0,1,0
93714,93714,0,0,1,0,0,0,0,0,0,0,0,0,1
93715,93715,0,0,1,1,0,0,0,0,0,0,0,1,0
93716,93716,0,1,0,0,0,0,0,0,0,0,0,1,0
93717,93717,0,1,0,1,0,0,0,0,0,0,0,0,1
93718,93718,0,1,1,0,0,0,0,0,0,0,0,1,0
93719,93719,0,1,1,1,0,0,0,0,0,0,0,0,1
93720,93720,1,0,0,0,1,0,0,0,0,0,0,0,1
93721,93721,1,0,0,1,0,0,0,0,0,0,1,0,0
93722,93722,1,0,1,0,0,0,1,0,0,0,0,0,1
93723,93723,1,0,1,1,0,0,1,0,0,0,0,0,0
93724,93724,1,1,0,0,0,0,0,0,1,0,0,0,0
93725,93725,1,1,0,1,0,0,0,0,0,1,0,0,1
93726,93726,1,1,1,0,0,0,1,0,0,0,0,0,0
93727,93727,1,1,1,1,0,0,0,0,0,0,0,1,1
93728,93728,0,0,0,0,0,0,0,0,0,0,0,0,1
93729,93729,0,0,0,1,0,0,0,0,0,0,0,0,1
93730,93730,0,0,1,0,0,0,0,0,0,0,0,0,1
93731,93731,0,0,1,1,0,0,0,0,0,0,0,0,1
93732,93732,0,1,0,0,0,0,0,0,0,0,0,0,1
93733,93733,0,1,0,1,0,0,0,0,0,0,0,1,0
93734,93734,0,1,1,0,0,0,0,0,0,0,0,1,0
93735,93735,0,1,1,1,0,0,0,0,0,0,0,1,0
93736,93736,1,0,0,0,0,0,0,0,0,0,1,0,0
93737,93737,1,0,0,1,0,0,0,0,0,1,0,0,0
93738,93738,1,0,1,0,0,0,0,0,0,0,0,1,0
93739,93739,1,0,1,1,0,0,0,0,0,1,0,0,0
93740,93740,1,1,0,0,0,0,0,0,0,0,0,0,0
93741,93741,1,1,0,1,0,0,0,0,0,0,0,0,0
93742,93742,1,1,1,0,0,0,0,0,0,0,1,0,0
93743,93743,1,1,1,1,0,0,0,0,0,1,0,0,0
93744,93744,0,0,0,0,0,0,0,0,0,0,0,0,1
93745,93745,0,0,0,1,0,0,0,0,0,0,0,0,1
93746,93746,0,0,1,0,0,0,0,0,0,0,0,0,1
93747,93747,0,0,1,1,0,0,0,0,0,0,0,1,0
93748,93748,0,1,0,0,0,0,0,0,0,0,0,0,1
93749,93749,0,1,0,1,0,0,0,0,0,0,0,1,0
93750,93750,0,1,1,0,0,0,0,0,0,0,0,1,0
93751,93751,0,1,1,1,0,0,0,0,0,0,0,0,1
93752,93752,1,0,0,0,1,0,0,0,0,0,0,0,1
93753,93753,1,0,0,1,0,0,0,0,0,0,1,0,0
93754,93754,1,0,1,0,0,0,1,0,0,0,0,0,1
93755,93755,1,0,1,1,0,1,0,0,0,0,0,0,0
93756,93756,1,1,0,0,0,1,0,0,0,0,0,0,1
93757,93757,1,1,0,1,0,0,0,0,0,1,0,0,1
93758,93758,1,1,1,0,0,0,0,0,0,0,0,1,0
93759,93759,1,1,1,1,0,0,0,0,0,0,0,1,1
93760,93760,0,0,0,0,0,0,0,0,0,0,0,1,0
93761,93761,0,0,0,1,0,0,0,0,0,0,0,0,1
93762,93762,0,0,1,0,0,0,0,0,0,0,0,1,0
93763,93763,0,0,1,1,0,0,0,0,0,0,0,0,1
93764,93764,0,1,0,0,0,0,0,0,0,0,0,1,0
93765,93765,0,1,0,1,0,0,0,0,0,0,0,1,0
93766,93766,0,1,1,0,0,0,0,0,0,0,0,1,0
93767,93767,0,1,1,1,0,0,0,0,0,0,0,0,1
93768,93768,1,0,0,0,0,0,0,0,1,0,0,0,0
93769,93769,1,0,0,1,0,0,0,1,0,0,0,0,0
93770,93770,1,0,1,0,0,0,1,0,0,0,0,0,1
93771,93771,1,0,1,1,0,1,0,0,0,0,0,0,0
93772,93772,1,1,0,0,0,1,0,0,0,0,0,0,1
93773,93773,1,1,0,1,0,0,0,0,1,0,0,0,0
93774,93774,1,1,1,0,0,0,0,0,0,0,1,0,0
93775,93775,1,1,1,1,0,0,0,0,0,0,0,1,1
93776,93776,0,0,0,0,0,0,0,0,0,0,0,1,0
93777,93777,0,0,0,1,0,0,0,0,0,0,0,0,1
93778,93778,0,0,1,0,0,0,0,0,0,0,0,0,1
93779,93779,0,0,1,1,0,0,0,0,0,0,0,0,1
93780,93780,0,1,0,0,0,0,0,0,0,0,0,0,1
93781,93781,0,1,0,1,0,0,0,0,0,0,0,0,1
93782,93782,0,1,1,0,0,0,0,0,0,0,0,0,1
93783,93783,0,1,1,1,0,0,0,0,0,0,0,0,1
93784,93784,1,0,0,0,1,0,0,0,0,0,0,0,1
93785,93785,1,0,0,1,0,0,0,0,1,0,0,0,1
93786,93786,1,0,1,0,0,0,1,0,0,0,0,0,1
93787,93787,1,0,1,1,0,0,0,0,0,0,1,0,1
93788,93788,1,1,0,0,0,0,0,0,1,0,0,0,0
93789,93789,1,1,0,1,1,0,0,0,0,0,0,0,0
93790,93790,1,1,1,0,1,0,1,1,0,1,1,1,0
93791,93791,1,1,1,1,1,0,0,0,0,0,0,0,0
93792,93792,0,0,0,0,0,0,0,0,0,0,0,1,0
93793,93793,0,0,0,1,0,0,0,0,0,0,0,1,0
93794,93794,0,0,1,0,0,0,0,0,0,0,0,0,1
93795,93795,0,0,1,1,0,0,0,0,0,0,0,1,0
93796,93796,0,1,0,0,0,0,0,0,0,0,0,1,0
93797,93797,0,1,0,1,0,0,0,0,0,0,0,1,0
93798,93798,0,1,1,0,0,0,0,0,0,0,0,1,0
93799,93799,0,1,1,1,0,0,0,0,0,0,0,0,1
93800,93800,1,0,0,0,0,0,0,1,0,0,0,0,0
93801,93801,1,0,0,1,0,0,0,0,0,0,0,0,0
93802,93802,1,0,1,0,0,0,1,0,0,0,0,0,1
93803,93803,1,0,1,1,0,0,0,0,0,0,1,0,1
93804,93804,1,1,0,0,0,1,0,0,0,0,0,0,1
93805,93805,1,1,0,1,0,0,0,0,0,1,0,0,1
93806,93806,1,1,1,0,0,0,0,1,0,0,0,0,1
93807,93807,1,1,1,1,0,0,0,0,0,0,0,1,1
93808,93808,0,0,0,0,0,0,0,0,0,0,0,0,1
93809,93809,0,0,0,1,0,0,0,0,0,0,0,0,1
93810,93810,0,0,1,0,0,0,0,0,0,0,0,0,1
93811,93811,0,0,1,1,0,0,0,0,0,0,0,0,1
93812,93812,0,1,0,0,0,0,0,0,0,0,0,1,0
93813,93813,0,1,0,1,0,0,0,0,0,0,0,0,1
93814,93814,0,1,1,0,0,0,0,0,0,0,0,1,0
93815,93815,0,1,1,1,0,0,0,0,0,0,0,1,0
93816,93816,1,0,0,0,0,0,0,0,0,0,1,0,0
93817,93817,1,0,0,1,0,0,1,0,0,0,0,0,0
93818,93818,1,0,1,0,0,0,1,0,0,0,0,0,1
93819,93819,1,0,1,1,0,0,0,0,0,0,1,0,1
93820,93820,1,1,0,0,0,1,0,0,0,0,0,0,1
93821,93821,1,1,0,1,0,0,0,0,0,1,0,0,1
93822,93822,1,1,1,0,1,0,1,1,0,1,1,1,0
93823,93823,1,1,1,1,0,0,0,0,0,0,0,1,1
93824,93824,0,0,0,0,0,0,0,0,0,0,0,0,1
93825,93825,0,0,0,1,0,0,0,0,0,0,0,0,1
93826,93826,0,0,1,0,0,0,0,0,0,0,0,1,0
93827,93827,0,0,1,1,0,0,0,0,0,0,0,0,1
93828,93828,0,1,0,0,0,0,0,0,0,0,0,1,0
93829,93829,0,1,0,1,0,0,0,0,0,0,0,0,1
93830,93830,0,1,1,0,0,0,0,0,0,0,0,1,0
93831,93831,0,1,1,1,0,0,0,0,0,0,0,0,1
93832,93832,1,0,0,0,0,0,0,0,0,0,0,0,0
93833,93833,1,0,0,1,0,0,0,0,1,0,0,0,1
93834,93834,1,0,1,0,0,0,1,0,0,0,0,0,1
93835,93835,1,0,1,1,0,0,0,1,0,0,0,0,0
93836,93836,1,1,0,0,0,1,0,0,0,0,0,0,1
93837,93837,1,1,0,1,1,0,0,0,0,0,0,0,0
93838,93838,1,1,1,0,0,0,0,0,0,0,0,0,0
93839,93839,1,1,1,1,0,1,0,0,0,0,0,0,0
93840,93840,0,0,0,0,0,0,0,0,0,0,0,0,1
93841,93841,0,0,0,1,0,0,0,0,0,0,0,0,1
93842,93842,0,0,1,0,0,0,0,0,0,0,0,1,0
93843,93843,0,0,1,1,0,0,0,0,0,0,0,0,1
93844,93844,0,1,0,0,0,0,0,0,0,0,0,1,0
93845,93845,0,1,0,1,0,0,0,0,0,0,0,0,1
93846,93846,0,1,1,0,0,0,0,0,0,0,0,0,1
93847,93847,0,1,1,1,0,0,0,0,0,0,0,0,1
93848,93848,1,0,0,0,0,1,0,0,0,0,0,0,0
93849,93849,1,0,0,1,0,0,0,0,0,0,0,0,0
93850,93850,1,0,1,0,0,0,0,1,0,0,0,0,0
93851,93851,1,0,1,1,0,0,0,0,0,0,1,0,1
93852,93852,1,1,0,0,0,0,1,0,0,0,0,0,0
93853,93853,1,1,0,1,0,0,0,0,0,1,0,0,1
93854,93854,1,1,1,0,0,0,0,0,1,0,0,0,0
93855,93855,1,1,1,1,0,0,0,0,0,0,1,0,0
93856,93856,0,0,0,0,0,0,0,0,0,0,0,0,1
93857,93857,0,0,0,1,0,0,0,0,0,0,0,0,1
93858,93858,0,0,1,0,0,0,0,0,0,0,0,1,0
93859,93859,0,0,1,1,0,0,0,0,0,0,0,0,1
93860,93860,0,1,0,0,0,0,0,0,0,0,0,0,1
93861,93861,0,1,0,1,0,0,0,0,0,0,0,0,1
93862,93862,0,1,1,0,0,0,0,0,0,0,0,1,0
93863,93863,0,1,1,1,0,0,0,0,0,0,0,0,1
93864,93864,1,0,0,0,1,0,0,0,0,0,0,0,1
93865,93865,1,0,0,1,0,0,0,0,0,1,0,0,0
93866,93866,1,0,1,0,0,0,1,0,0,0,0,0,1
93867,93867,1,0,1,1,1,0,1,1,0,1,1,1,0
93868,93868,1,1,0,0,0,1,0,0,0,0,0,0,1
93869,93869,1,1,0,1,0,0,0,0,0,1,0,0,1
93870,93870,1,1,1,0,0,0,0,0,0,0,0,1,0
93871,93871,1,1,1,1,1,0,0,0,0,0,0,0,0
93872,93872,0,0,0,0,0,0,0,0,0,0,0,0,1
93873,93873,0,0,0,1,0,0,0,0,0,0,0,0,1
93874,93874,0,0,1,0,0,0,0,0,0,0,0,0,1
93875,93875,0,0,1,1,0,0,0,0,0,0,0,1,0
93876,93876,0,1,0,0,0,0,0,0,0,0,0,1,0
93877,93877,0,1,0,1,0,0,0,0,0,0,0,0,1
93878,93878,0,1,1,0,0,0,0,0,0,0,0,0,1
93879,93879,0,1,1,1,0,0,0,0,0,0,0,0,1
93880,93880,1,0,0,0,1,0,0,0,0,0,0,0,1
93881,93881,1,0,0,1,0,0,0,0,1,0,0,0,1
93882,93882,1,0,1,0,0,0,1,0,0,0,0,0,1
93883,93883,1,0,1,1,0,0,0,0,1,0,0,0,0
93884,93884,1,1,0,0,0,0,0,0,0,0,0,1,0
93885,93885,1,1,0,1,0,0,0,0,0,0,1,0,0
93886,93886,1,1,1,0,0,0,0,1,0,0,0,0,1
93887,93887,1,1,1,1,1,0,0,0,0,0,0,0,0
93888,93888,0,0,0,0,0,0,0,0,0,0,0,0,1
93889,93889,0,0,0,1,0,0,0,0,0,0,0,1,0
93890,93890,0,0,1,0,0,0,0,0,0,0,0,1,0
93891,93891,0,0,1,1,0,0,0,0,0,0,0,0,1
93892,93892,0,1,0,0,0,0,0,0,0,0,0,1,0
93893,93893,0,1,0,1,0,0,0,0,0,0,0,0,1
93894,93894,0,1,1,0,0,0,0,0,0,0,0,0,1
93895,93895,0,1,1,1,0,0,0,0,0,0,0,0,1
93896,93896,1,0,0,0,1,0,0,1,0,1,1,0,0
93897,93897,1,0,0,1,0,0,0,0,1,0,0,0,1
93898,93898,1,0,1,0,0,0,1,0,0,0,0,0,1
93899,93899,1,0,1,1,0,0,0,0,0,0,0,1,0
93900,93900,1,1,0,0,0,0,0,1,0,0,0,0,0
93901,93901,1,1,0,1,0,0,0,0,0,1,0,0,1
93902,93902,1,1,1,0,0,0,0,1,0,0,0,0,1
93903,93903,1,1,1,1,1,0,0,0,0,0,0,0,0
93904,93904,0,0,0,0,0,0,0,0,0,0,0,0,1
93905,93905,0,0,0,1,0,0,0,0,0,0,0,1,0
93906,93906,0,0,1,0,0,0,0,0,0,0,0,0,1
93907,93907,0,0,1,1,0,0,0,0,0,0,0,1,0
93908,93908,0,1,0,0,0,0,0,0,0,0,0,1,0
93909,93909,0,1,0,1,0,0,0,0,0,0,0,0,1
93910,93910,0,1,1,0,0,0,0,0,0,0,0,1,0
93911,93911,0,1,1,1,0,0,0,0,0,0,0,1,0
93912,93912,1,0,0,0,1,0,0,0,0,0,0,0,1
93913,93913,1,0,0,1,0,0,0,0,0,1,0,0,0
93914,93914,1,0,1,0,0,0,1,0,0,0,0,0,1
93915,93915,1,0,1,1,0,0,0,0,0,0,1,0,1
93916,93916,1,1,0,0,0,1,0,0,0,0,0,0,1
