,time,input,output
22967,22967,1,28
22968,22968,0,28
22969,22969,1,29
22970,22970,0,29
22971,22971,1,30
22972,22972,0,30
22973,22973,1,31
22974,22974,0,31
22975,22975,1,0
22976,22976,0,0
22977,22977,1,1
22978,22978,0,1
22979,22979,1,2
22980,22980,0,2
22981,22981,1,3
22982,22982,0,3
22983,22983,1,4
22984,22984,0,4
22985,22985,1,5
22986,22986,0,5
22987,22987,1,6
22988,22988,0,6
22989,22989,1,7
22990,22990,0,7
22991,22991,1,8
22992,22992,0,8
22993,22993,1,9
22994,22994,0,9
22995,22995,1,10
22996,22996,0,10
22997,22997,1,11
22998,22998,0,11
22999,22999,1,12
23000,23000,0,12
23001,23001,1,13
23002,23002,0,13
23003,23003,1,14
23004,23004,0,14
23005,23005,1,15
23006,23006,0,15
23007,23007,1,16
23008,23008,0,16
23009,23009,1,17
23010,23010,0,17
23011,23011,1,18
23012,23012,0,18
23013,23013,1,19
23014,23014,0,19
23015,23015,1,20
23016,23016,0,20
23017,23017,1,21
23018,23018,0,21
23019,23019,1,22
23020,23020,0,22
23021,23021,1,23
23022,23022,0,23
23023,23023,1,24
23024,23024,0,24
23025,23025,1,25
23026,23026,0,25
23027,23027,1,26
23028,23028,0,26
23029,23029,1,27
23030,23030,0,27
23031,23031,1,28
23032,23032,0,28
23033,23033,1,29
23034,23034,0,29
23035,23035,1,30
23036,23036,0,30
23037,23037,1,31
23038,23038,0,31
23039,23039,1,0
23040,23040,0,0
23041,23041,1,1
23042,23042,0,1
23043,23043,1,2
23044,23044,0,2
23045,23045,1,3
23046,23046,0,3
23047,23047,1,4
23048,23048,0,4
23049,23049,1,5
23050,23050,0,5
23051,23051,1,6
23052,23052,0,6
23053,23053,1,7
23054,23054,0,7
23055,23055,1,8
23056,23056,0,8
23057,23057,1,9
23058,23058,0,9
23059,23059,1,10
23060,23060,0,10
23061,23061,1,11
23062,23062,0,11
23063,23063,1,12
23064,23064,0,12
23065,23065,1,13
23066,23066,0,13
23067,23067,1,14
23068,23068,0,14
23069,23069,1,15
23070,23070,0,15
23071,23071,1,16
23072,23072,0,16
23073,23073,1,17
23074,23074,0,17
23075,23075,1,18
23076,23076,0,18
23077,23077,1,19
23078,23078,0,19
23079,23079,1,20
23080,23080,0,20
23081,23081,1,21
23082,23082,0,21
23083,23083,1,22
23084,23084,0,22
23085,23085,1,23
23086,23086,0,23
23087,23087,1,24
23088,23088,0,24
23089,23089,1,25
23090,23090,0,25
23091,23091,1,26
23092,23092,0,26
23093,23093,1,27
23094,23094,0,27
23095,23095,1,28
23096,23096,0,28
23097,23097,1,29
23098,23098,0,29
23099,23099,1,30
23100,23100,0,30
23101,23101,1,31
23102,23102,0,31
23103,23103,1,0
23104,23104,0,0
23105,23105,1,1
23106,23106,0,1
23107,23107,1,2
23108,23108,0,2
23109,23109,1,3
23110,23110,0,3
23111,23111,1,4
23112,23112,0,4
23113,23113,1,5
23114,23114,0,5
23115,23115,1,6
23116,23116,0,6
23117,23117,1,7
23118,23118,0,7
23119,23119,1,8
23120,23120,0,8
23121,23121,1,9
23122,23122,0,9
23123,23123,1,10
23124,23124,0,10
23125,23125,1,11
23126,23126,0,11
23127,23127,1,12
23128,23128,0,12
23129,23129,1,13
23130,23130,0,13
23131,23131,1,14
23132,23132,0,14
23133,23133,1,15
23134,23134,0,15
23135,23135,1,16
23136,23136,0,16
23137,23137,1,17
23138,23138,0,17
23139,23139,1,18
23140,23140,0,18
23141,23141,1,19
23142,23142,0,19
23143,23143,1,20
23144,23144,0,20
23145,23145,1,21
23146,23146,0,21
23147,23147,1,22
23148,23148,0,22
23149,23149,1,23
23150,23150,0,23
23151,23151,1,24
23152,23152,0,24
23153,23153,1,25
23154,23154,0,25
23155,23155,1,26
23156,23156,0,26
23157,23157,1,27
23158,23158,0,27
23159,23159,1,28
23160,23160,0,28
23161,23161,1,29
23162,23162,0,29
23163,23163,1,30
23164,23164,0,30
23165,23165,1,31
23166,23166,0,31
23167,23167,1,0
23168,23168,0,0
23169,23169,1,1
23170,23170,0,1
23171,23171,1,2
23172,23172,0,2
23173,23173,1,3
23174,23174,0,3
23175,23175,1,4
23176,23176,0,4
23177,23177,1,5
23178,23178,0,5
23179,23179,1,6
23180,23180,0,6
23181,23181,1,7
23182,23182,0,7
23183,23183,1,8
23184,23184,0,8
23185,23185,1,9
23186,23186,0,9
23187,23187,1,10
23188,23188,0,10
23189,23189,1,11
23190,23190,0,11
23191,23191,1,12
23192,23192,0,12
23193,23193,1,13
23194,23194,0,13
23195,23195,1,14
23196,23196,0,14
23197,23197,1,15
23198,23198,0,15
23199,23199,1,16
23200,23200,0,16
23201,23201,1,17
23202,23202,0,17
23203,23203,1,18
23204,23204,0,18
23205,23205,1,19
23206,23206,0,19
23207,23207,1,20
23208,23208,0,20
23209,23209,1,21
23210,23210,0,21
23211,23211,1,22
23212,23212,0,22
23213,23213,1,23
23214,23214,0,23
23215,23215,1,24
23216,23216,0,24
23217,23217,1,25
23218,23218,0,25
23219,23219,1,26
23220,23220,0,26
23221,23221,1,27
23222,23222,0,27
23223,23223,1,28
23224,23224,0,28
23225,23225,1,29
23226,23226,0,29
23227,23227,1,30
23228,23228,0,30
23229,23229,1,31
23230,23230,0,31
23231,23231,1,0
23232,23232,0,0
23233,23233,1,1
23234,23234,0,1
23235,23235,1,2
23236,23236,0,2
23237,23237,1,3
23238,23238,0,3
23239,23239,1,4
23240,23240,0,4
23241,23241,1,5
23242,23242,0,5
23243,23243,1,6
23244,23244,0,6
23245,23245,1,7
23246,23246,0,7
23247,23247,1,8
23248,23248,0,8
23249,23249,1,9
23250,23250,0,9
23251,23251,1,10
23252,23252,0,10
23253,23253,1,11
23254,23254,0,11
23255,23255,1,12
23256,23256,0,12
23257,23257,1,13
23258,23258,0,13
23259,23259,1,14
23260,23260,0,14
23261,23261,1,15
23262,23262,0,15
23263,23263,1,16
23264,23264,0,16
23265,23265,1,17
23266,23266,0,17
23267,23267,1,18
23268,23268,0,18
23269,23269,1,19
23270,23270,0,19
23271,23271,1,20
23272,23272,0,20
23273,23273,1,21
23274,23274,0,21
23275,23275,1,22
23276,23276,0,22
23277,23277,1,23
23278,23278,0,23
23279,23279,1,24
23280,23280,0,24
23281,23281,1,25
23282,23282,0,25
23283,23283,1,26
23284,23284,0,26
23285,23285,1,27
23286,23286,0,27
23287,23287,1,28
23288,23288,0,28
23289,23289,1,29
23290,23290,0,29
23291,23291,1,30
23292,23292,0,30
23293,23293,1,31
23294,23294,0,31
23295,23295,1,0
23296,23296,0,0
23297,23297,1,1
23298,23298,0,1
23299,23299,1,2
23300,23300,0,2
23301,23301,1,3
23302,23302,0,3
23303,23303,1,4
23304,23304,0,4
23305,23305,1,5
23306,23306,0,5
23307,23307,1,6
23308,23308,0,6
23309,23309,1,7
23310,23310,0,7
23311,23311,1,8
23312,23312,0,8
23313,23313,1,9
23314,23314,0,9
23315,23315,1,10
23316,23316,0,10
23317,23317,1,11
23318,23318,0,11
23319,23319,1,12
23320,23320,0,12
23321,23321,1,13
23322,23322,0,13
23323,23323,1,14
23324,23324,0,14
23325,23325,1,15
23326,23326,0,15
23327,23327,1,16
23328,23328,0,16
23329,23329,1,17
23330,23330,0,17
23331,23331,1,18
23332,23332,0,18
23333,23333,1,19
23334,23334,0,19
23335,23335,1,20
23336,23336,0,20
23337,23337,1,21
23338,23338,0,21
23339,23339,1,22
23340,23340,0,22
23341,23341,1,23
23342,23342,0,23
23343,23343,1,24
23344,23344,0,24
23345,23345,1,25
23346,23346,0,25
23347,23347,1,26
23348,23348,0,26
23349,23349,1,27
23350,23350,0,27
23351,23351,1,28
23352,23352,0,28
23353,23353,1,29
23354,23354,0,29
23355,23355,1,30
23356,23356,0,30
23357,23357,1,31
23358,23358,0,31
23359,23359,1,0
23360,23360,0,0
23361,23361,1,1
23362,23362,0,1
23363,23363,1,2
23364,23364,0,2
23365,23365,1,3
23366,23366,0,3
23367,23367,1,4
23368,23368,0,4
23369,23369,1,5
23370,23370,0,5
23371,23371,1,6
23372,23372,0,6
23373,23373,1,7
23374,23374,0,7
23375,23375,1,8
23376,23376,0,8
23377,23377,1,9
23378,23378,0,9
23379,23379,1,10
23380,23380,0,10
23381,23381,1,11
23382,23382,0,11
23383,23383,1,12
23384,23384,0,12
23385,23385,1,13
23386,23386,0,13
23387,23387,1,14
23388,23388,0,14
23389,23389,1,15
23390,23390,0,15
23391,23391,1,16
23392,23392,0,16
23393,23393,1,17
23394,23394,0,17
23395,23395,1,18
23396,23396,0,18
23397,23397,1,19
23398,23398,0,19
23399,23399,1,20
23400,23400,0,20
23401,23401,1,21
23402,23402,0,21
23403,23403,1,22
23404,23404,0,22
23405,23405,1,23
23406,23406,0,23
23407,23407,1,24
23408,23408,0,24
23409,23409,1,25
23410,23410,0,25
23411,23411,1,26
23412,23412,0,26
23413,23413,1,27
23414,23414,0,27
23415,23415,1,28
23416,23416,0,28
23417,23417,1,29
23418,23418,0,29
23419,23419,1,30
23420,23420,0,30
23421,23421,1,31
23422,23422,0,31
23423,23423,1,0
23424,23424,0,0
23425,23425,1,1
23426,23426,0,1
23427,23427,1,2
23428,23428,0,2
23429,23429,1,3
23430,23430,0,3
23431,23431,1,4
23432,23432,0,4
23433,23433,1,5
23434,23434,0,5
23435,23435,1,6
23436,23436,0,6
23437,23437,1,7
23438,23438,0,7
23439,23439,1,8
23440,23440,0,8
23441,23441,1,9
23442,23442,0,9
23443,23443,1,10
23444,23444,0,10
23445,23445,1,11
23446,23446,0,11
23447,23447,1,12
23448,23448,0,12
23449,23449,1,13
23450,23450,0,13
23451,23451,1,14
23452,23452,0,14
23453,23453,1,15
23454,23454,0,15
23455,23455,1,16
23456,23456,0,16
23457,23457,1,17
23458,23458,0,17
23459,23459,1,18
23460,23460,0,18
23461,23461,1,19
23462,23462,0,19
23463,23463,1,20
23464,23464,0,20
23465,23465,1,21
23466,23466,0,21
23467,23467,1,22
23468,23468,0,22
23469,23469,1,23
23470,23470,0,23
23471,23471,1,24
23472,23472,0,24
23473,23473,1,25
23474,23474,0,25
23475,23475,1,26
23476,23476,0,26
23477,23477,1,27
23478,23478,0,27
23479,23479,1,28
23480,23480,0,28
23481,23481,1,29
23482,23482,0,29
23483,23483,1,30
23484,23484,0,30
23485,23485,1,31
23486,23486,0,31
23487,23487,1,0
23488,23488,0,0
23489,23489,1,1
23490,23490,0,1
23491,23491,1,2
23492,23492,0,2
23493,23493,1,3
23494,23494,0,3
23495,23495,1,4
23496,23496,0,4
23497,23497,1,5
23498,23498,0,5
23499,23499,1,6
23500,23500,0,6
23501,23501,1,7
23502,23502,0,7
23503,23503,1,8
23504,23504,0,8
23505,23505,1,9
23506,23506,0,9
23507,23507,1,10
23508,23508,0,10
23509,23509,1,11
23510,23510,0,11
23511,23511,1,12
23512,23512,0,12
23513,23513,1,13
23514,23514,0,13
23515,23515,1,14
23516,23516,0,14
23517,23517,1,15
23518,23518,0,15
23519,23519,1,16
23520,23520,0,16
23521,23521,1,17
23522,23522,0,17
23523,23523,1,18
23524,23524,0,18
23525,23525,1,19
23526,23526,0,19
23527,23527,1,20
23528,23528,0,20
23529,23529,1,21
23530,23530,0,21
23531,23531,1,22
23532,23532,0,22
23533,23533,1,23
23534,23534,0,23
23535,23535,1,24
23536,23536,0,24
23537,23537,1,25
23538,23538,0,25
23539,23539,1,26
23540,23540,0,26
23541,23541,1,27
23542,23542,0,27
23543,23543,1,28
23544,23544,0,28
23545,23545,1,29
23546,23546,0,29
23547,23547,1,30
23548,23548,0,30
23549,23549,1,31
23550,23550,0,31
23551,23551,1,0
23552,23552,0,0
23553,23553,1,1
23554,23554,0,1
23555,23555,1,2
23556,23556,0,2
23557,23557,1,3
23558,23558,0,3
23559,23559,1,4
23560,23560,0,4
23561,23561,1,5
23562,23562,0,5
23563,23563,1,6
23564,23564,0,6
23565,23565,1,7
23566,23566,0,7
23567,23567,1,8
23568,23568,0,8
23569,23569,1,9
23570,23570,0,9
23571,23571,1,10
23572,23572,0,10
23573,23573,1,11
23574,23574,0,11
23575,23575,1,12
23576,23576,0,12
23577,23577,1,13
23578,23578,0,13
23579,23579,1,14
23580,23580,0,14
23581,23581,1,15
23582,23582,0,15
23583,23583,1,16
23584,23584,0,16
23585,23585,1,17
23586,23586,0,17
23587,23587,1,18
23588,23588,0,18
23589,23589,1,19
23590,23590,0,19
23591,23591,1,20
23592,23592,0,20
23593,23593,1,21
23594,23594,0,21
23595,23595,1,22
23596,23596,0,22
23597,23597,1,23
23598,23598,0,23
23599,23599,1,24
23600,23600,0,24
23601,23601,1,25
23602,23602,0,25
23603,23603,1,26
23604,23604,0,26
23605,23605,1,27
23606,23606,0,27
23607,23607,1,28
23608,23608,0,28
23609,23609,1,29
23610,23610,0,29
23611,23611,1,30
23612,23612,0,30
23613,23613,1,31
23614,23614,0,31
23615,23615,1,0
23616,23616,0,0
23617,23617,1,1
23618,23618,0,1
23619,23619,1,2
23620,23620,0,2
23621,23621,1,3
23622,23622,0,3
23623,23623,1,4
23624,23624,0,4
23625,23625,1,5
23626,23626,0,5
23627,23627,1,6
23628,23628,0,6
23629,23629,1,7
23630,23630,0,7
23631,23631,1,8
23632,23632,0,8
23633,23633,1,9
23634,23634,0,9
23635,23635,1,10
23636,23636,0,10
23637,23637,1,11
23638,23638,0,11
23639,23639,1,12
23640,23640,0,12
23641,23641,1,13
23642,23642,0,13
23643,23643,1,14
23644,23644,0,14
23645,23645,1,15
23646,23646,0,15
23647,23647,1,16
23648,23648,0,16
23649,23649,1,17
23650,23650,0,17
23651,23651,1,18
23652,23652,0,18
23653,23653,1,19
23654,23654,0,19
23655,23655,1,20
23656,23656,0,20
23657,23657,1,21
23658,23658,0,21
23659,23659,1,22
23660,23660,0,22
23661,23661,1,23
23662,23662,0,23
23663,23663,1,24
23664,23664,0,24
23665,23665,1,25
23666,23666,0,25
23667,23667,1,26
23668,23668,0,26
23669,23669,1,27
23670,23670,0,27
23671,23671,1,28
23672,23672,0,28
23673,23673,1,29
23674,23674,0,29
23675,23675,1,30
23676,23676,0,30
23677,23677,1,31
23678,23678,0,31
23679,23679,1,0
23680,23680,0,0
23681,23681,1,1
23682,23682,0,1
23683,23683,1,2
23684,23684,0,2
23685,23685,1,3
23686,23686,0,3
23687,23687,1,4
23688,23688,0,4
23689,23689,1,5
23690,23690,0,5
23691,23691,1,6
23692,23692,0,6
23693,23693,1,7
23694,23694,0,7
23695,23695,1,8
23696,23696,0,8
23697,23697,1,9
23698,23698,0,9
23699,23699,1,10
23700,23700,0,10
23701,23701,1,11
23702,23702,0,11
23703,23703,1,12
23704,23704,0,12
23705,23705,1,13
23706,23706,0,13
23707,23707,1,14
23708,23708,0,14
23709,23709,1,15
23710,23710,0,15
23711,23711,1,16
23712,23712,0,16
23713,23713,1,17
23714,23714,0,17
23715,23715,1,18
23716,23716,0,18
23717,23717,1,19
23718,23718,0,19
23719,23719,1,20
23720,23720,0,20
23721,23721,1,21
23722,23722,0,21
23723,23723,1,22
23724,23724,0,22
23725,23725,1,23
23726,23726,0,23
23727,23727,1,24
23728,23728,0,24
23729,23729,1,25
23730,23730,0,25
23731,23731,1,26
23732,23732,0,26
23733,23733,1,27
23734,23734,0,27
23735,23735,1,28
23736,23736,0,28
23737,23737,1,29
23738,23738,0,29
23739,23739,1,30
23740,23740,0,30
23741,23741,1,31
23742,23742,0,31
23743,23743,1,0
23744,23744,0,0
23745,23745,1,1
23746,23746,0,1
23747,23747,1,2
23748,23748,0,2
23749,23749,1,3
23750,23750,0,3
23751,23751,1,4
23752,23752,0,4
23753,23753,1,5
23754,23754,0,5
23755,23755,1,6
23756,23756,0,6
23757,23757,1,7
23758,23758,0,7
23759,23759,1,8
23760,23760,0,8
23761,23761,1,9
23762,23762,0,9
23763,23763,1,10
23764,23764,0,10
23765,23765,1,11
23766,23766,0,11
23767,23767,1,12
23768,23768,0,12
23769,23769,1,13
23770,23770,0,13
23771,23771,1,14
23772,23772,0,14
23773,23773,1,15
23774,23774,0,15
23775,23775,1,16
23776,23776,0,16
23777,23777,1,17
23778,23778,0,17
23779,23779,1,18
23780,23780,0,18
23781,23781,1,19
23782,23782,0,19
23783,23783,1,20
23784,23784,0,20
23785,23785,1,21
23786,23786,0,21
23787,23787,1,22
23788,23788,0,22
23789,23789,1,23
23790,23790,0,23
23791,23791,1,24
23792,23792,0,24
23793,23793,1,25
23794,23794,0,25
23795,23795,1,26
23796,23796,0,26
23797,23797,1,27
23798,23798,0,27
23799,23799,1,28
23800,23800,0,28
23801,23801,1,29
23802,23802,0,29
23803,23803,1,30
23804,23804,0,30
23805,23805,1,31
23806,23806,0,31
23807,23807,1,0
23808,23808,0,0
23809,23809,1,1
23810,23810,0,1
23811,23811,1,2
23812,23812,0,2
23813,23813,1,3
23814,23814,0,3
23815,23815,1,4
23816,23816,0,4
23817,23817,1,5
23818,23818,0,5
23819,23819,1,6
23820,23820,0,6
23821,23821,1,7
23822,23822,0,7
23823,23823,1,8
23824,23824,0,8
23825,23825,1,9
23826,23826,0,9
23827,23827,1,10
23828,23828,0,10
23829,23829,1,11
23830,23830,0,11
23831,23831,1,12
23832,23832,0,12
23833,23833,1,13
23834,23834,0,13
23835,23835,1,14
23836,23836,0,14
23837,23837,1,15
23838,23838,0,15
23839,23839,1,16
23840,23840,0,16
23841,23841,1,17
23842,23842,0,17
23843,23843,1,18
23844,23844,0,18
23845,23845,1,19
23846,23846,0,19
23847,23847,1,20
23848,23848,0,20
23849,23849,1,21
23850,23850,0,21
23851,23851,1,22
23852,23852,0,22
23853,23853,1,23
23854,23854,0,23
23855,23855,1,24
23856,23856,0,24
23857,23857,1,25
23858,23858,0,25
23859,23859,1,26
23860,23860,0,26
23861,23861,1,27
23862,23862,0,27
23863,23863,1,28
23864,23864,0,28
23865,23865,1,29
23866,23866,0,29
23867,23867,1,30
23868,23868,0,30
23869,23869,1,31
23870,23870,0,31
23871,23871,1,0
23872,23872,0,0
23873,23873,1,1
23874,23874,0,1
23875,23875,1,2
23876,23876,0,2
23877,23877,1,3
23878,23878,0,3
23879,23879,1,4
23880,23880,0,4
23881,23881,1,5
23882,23882,0,5
23883,23883,1,6
23884,23884,0,6
23885,23885,1,7
23886,23886,0,7
23887,23887,1,8
23888,23888,0,8
23889,23889,1,9
23890,23890,0,9
23891,23891,1,10
23892,23892,0,10
23893,23893,1,11
23894,23894,0,11
23895,23895,1,12
23896,23896,0,12
23897,23897,1,13
23898,23898,0,13
23899,23899,1,14
23900,23900,0,14
23901,23901,1,15
23902,23902,0,15
23903,23903,1,16
23904,23904,0,16
23905,23905,1,17
23906,23906,0,17
23907,23907,1,18
23908,23908,0,18
23909,23909,1,19
23910,23910,0,19
23911,23911,1,20
23912,23912,0,20
23913,23913,1,21
23914,23914,0,21
23915,23915,1,22
23916,23916,0,22
23917,23917,1,23
23918,23918,0,23
23919,23919,1,24
23920,23920,0,24
23921,23921,1,25
23922,23922,0,25
23923,23923,1,26
23924,23924,0,26
23925,23925,1,27
23926,23926,0,27
23927,23927,1,28
23928,23928,0,28
23929,23929,1,29
23930,23930,0,29
23931,23931,1,30
23932,23932,0,30
23933,23933,1,31
23934,23934,0,31
23935,23935,1,0
23936,23936,0,0
23937,23937,1,1
23938,23938,0,1
23939,23939,1,2
23940,23940,0,2
23941,23941,1,3
23942,23942,0,3
23943,23943,1,4
23944,23944,0,4
23945,23945,1,5
23946,23946,0,5
23947,23947,1,6
23948,23948,0,6
23949,23949,1,7
23950,23950,0,7
23951,23951,1,8
23952,23952,0,8
23953,23953,1,9
23954,23954,0,9
23955,23955,1,10
23956,23956,0,10
23957,23957,1,11
23958,23958,0,11
23959,23959,1,12
23960,23960,0,12
23961,23961,1,13
23962,23962,0,13
23963,23963,1,14
23964,23964,0,14
23965,23965,1,15
23966,23966,0,15
23967,23967,1,16
23968,23968,0,16
23969,23969,1,17
23970,23970,0,17
23971,23971,1,18
23972,23972,0,18
23973,23973,1,19
23974,23974,0,19
23975,23975,1,20
23976,23976,0,20
23977,23977,1,21
23978,23978,0,21
23979,23979,1,22
23980,23980,0,22
23981,23981,1,23
23982,23982,0,23
23983,23983,1,24
23984,23984,0,24
23985,23985,1,25
23986,23986,0,25
23987,23987,1,26
23988,23988,0,26
23989,23989,1,27
23990,23990,0,27
23991,23991,1,28
23992,23992,0,28
23993,23993,1,29
23994,23994,0,29
23995,23995,1,30
23996,23996,0,30
23997,23997,1,31
23998,23998,0,31
23999,23999,1,0
24000,24000,0,0
24001,24001,1,1
24002,24002,0,1
24003,24003,1,2
24004,24004,0,2
24005,24005,1,3
24006,24006,0,3
24007,24007,1,4
24008,24008,0,4
24009,24009,1,5
24010,24010,0,5
24011,24011,1,6
24012,24012,0,6
24013,24013,1,7
24014,24014,0,7
24015,24015,1,8
24016,24016,0,8
24017,24017,1,9
24018,24018,0,9
24019,24019,1,10
24020,24020,0,10
24021,24021,1,11
24022,24022,0,11
24023,24023,1,12
24024,24024,0,12
24025,24025,1,13
24026,24026,0,13
24027,24027,1,14
24028,24028,0,14
24029,24029,1,15
24030,24030,0,15
24031,24031,1,16
24032,24032,0,16
24033,24033,1,17
24034,24034,0,17
24035,24035,1,18
24036,24036,0,18
24037,24037,1,19
24038,24038,0,19
24039,24039,1,20
24040,24040,0,20
24041,24041,1,21
24042,24042,0,21
24043,24043,1,22
24044,24044,0,22
24045,24045,1,23
24046,24046,0,23
24047,24047,1,24
24048,24048,0,24
24049,24049,1,25
24050,24050,0,25
24051,24051,1,26
24052,24052,0,26
24053,24053,1,27
24054,24054,0,27
24055,24055,1,28
24056,24056,0,28
24057,24057,1,29
24058,24058,0,29
24059,24059,1,30
24060,24060,0,30
24061,24061,1,31
24062,24062,0,31
24063,24063,1,0
24064,24064,0,0
24065,24065,1,1
24066,24066,0,1
24067,24067,1,2
24068,24068,0,2
24069,24069,1,3
24070,24070,0,3
24071,24071,1,4
24072,24072,0,4
24073,24073,1,5
24074,24074,0,5
24075,24075,1,6
24076,24076,0,6
24077,24077,1,7
24078,24078,0,7
24079,24079,1,8
24080,24080,0,8
24081,24081,1,9
24082,24082,0,9
24083,24083,1,10
24084,24084,0,10
24085,24085,1,11
24086,24086,0,11
24087,24087,1,12
24088,24088,0,12
24089,24089,1,13
24090,24090,0,13
24091,24091,1,14
24092,24092,0,14
24093,24093,1,15
24094,24094,0,15
24095,24095,1,16
24096,24096,0,16
24097,24097,1,17
24098,24098,0,17
24099,24099,1,18
24100,24100,0,18
24101,24101,1,19
24102,24102,0,19
24103,24103,1,20
24104,24104,0,20
24105,24105,1,21
24106,24106,0,21
24107,24107,1,22
24108,24108,0,22
24109,24109,1,23
24110,24110,0,23
24111,24111,1,24
24112,24112,0,24
24113,24113,1,25
24114,24114,0,25
24115,24115,1,26
24116,24116,0,26
24117,24117,1,27
24118,24118,0,27
24119,24119,1,28
24120,24120,0,28
24121,24121,1,29
24122,24122,0,29
24123,24123,1,30
24124,24124,0,30
24125,24125,1,31
24126,24126,0,31
24127,24127,1,0
24128,24128,0,0
24129,24129,1,1
24130,24130,0,1
24131,24131,1,2
24132,24132,0,2
24133,24133,1,3
24134,24134,0,3
24135,24135,1,4
24136,24136,0,4
24137,24137,1,5
24138,24138,0,5
24139,24139,1,6
24140,24140,0,6
24141,24141,1,7
24142,24142,0,7
24143,24143,1,8
24144,24144,0,8
24145,24145,1,9
24146,24146,0,9
24147,24147,1,10
24148,24148,0,10
24149,24149,1,11
24150,24150,0,11
24151,24151,1,12
24152,24152,0,12
24153,24153,1,13
24154,24154,0,13
24155,24155,1,14
24156,24156,0,14
24157,24157,1,15
24158,24158,0,15
24159,24159,1,16
24160,24160,0,16
24161,24161,1,17
24162,24162,0,17
24163,24163,1,18
24164,24164,0,18
24165,24165,1,19
24166,24166,0,19
24167,24167,1,20
24168,24168,0,20
24169,24169,1,21
24170,24170,0,21
24171,24171,1,22
24172,24172,0,22
24173,24173,1,23
24174,24174,0,23
24175,24175,1,24
24176,24176,0,24
24177,24177,1,25
24178,24178,0,25
24179,24179,1,26
24180,24180,0,26
24181,24181,1,27
24182,24182,0,27
24183,24183,1,28
24184,24184,0,28
24185,24185,1,29
24186,24186,0,29
24187,24187,1,30
24188,24188,0,30
24189,24189,1,31
24190,24190,0,31
24191,24191,1,0
24192,24192,0,0
24193,24193,1,1
24194,24194,0,1
24195,24195,1,2
24196,24196,0,2
24197,24197,1,3
24198,24198,0,3
24199,24199,1,4
24200,24200,0,4
24201,24201,1,5
24202,24202,0,5
24203,24203,1,6
24204,24204,0,6
24205,24205,1,7
24206,24206,0,7
24207,24207,1,8
24208,24208,0,8
24209,24209,1,9
24210,24210,0,9
24211,24211,1,10
24212,24212,0,10
24213,24213,1,11
24214,24214,0,11
24215,24215,1,12
24216,24216,0,12
24217,24217,1,13
24218,24218,0,13
24219,24219,1,14
24220,24220,0,14
24221,24221,1,15
24222,24222,0,15
24223,24223,1,16
24224,24224,0,16
24225,24225,1,17
24226,24226,0,17
24227,24227,1,18
24228,24228,0,18
24229,24229,1,19
24230,24230,0,19
24231,24231,1,20
24232,24232,0,20
24233,24233,1,21
24234,24234,0,21
24235,24235,1,22
24236,24236,0,22
24237,24237,1,23
24238,24238,0,23
24239,24239,1,24
24240,24240,0,24
24241,24241,1,25
24242,24242,0,25
24243,24243,1,26
24244,24244,0,26
24245,24245,1,27
24246,24246,0,27
24247,24247,1,28
24248,24248,0,28
24249,24249,1,29
24250,24250,0,29
24251,24251,1,30
24252,24252,0,30
24253,24253,1,31
24254,24254,0,31
24255,24255,1,0
24256,24256,0,0
24257,24257,1,1
24258,24258,0,1
24259,24259,1,2
24260,24260,0,2
24261,24261,1,3
24262,24262,0,3
24263,24263,1,4
24264,24264,0,4
