,time,clock,rising,D,Q,Q+,correct
76971,76971,1,0,1,1,1,1
76972,76972,1,1,0,1,1,0
76973,76973,1,1,1,0,0,0
76974,76974,0,0,0,1,0,0
76975,76975,0,0,1,1,0,0
76976,76976,1,0,0,1,0,0
76977,76977,1,0,1,1,0,0
76978,76978,1,1,0,1,0,1
76979,76979,1,1,1,0,0,0
76980,76980,0,0,0,1,1,1
76981,76981,0,0,1,1,1,1
76982,76982,1,0,0,1,1,1
76983,76983,1,0,1,1,0,0
76984,76984,1,1,0,1,1,0
76985,76985,1,1,1,0,0,0
76986,76986,0,0,0,1,1,1
76987,76987,0,0,1,1,0,0
76988,76988,1,0,0,1,0,0
76989,76989,1,0,1,1,1,1
76990,76990,1,1,0,1,1,0
76991,76991,1,1,1,0,1,1
76992,76992,0,0,0,1,0,0
76993,76993,0,0,1,1,0,0
76994,76994,1,0,0,1,0,0
76995,76995,1,0,1,1,0,0
76996,76996,1,1,0,1,0,1
76997,76997,1,1,1,0,0,0
76998,76998,0,0,0,1,0,0
76999,76999,0,0,1,1,0,0
77000,77000,1,0,0,1,0,0
77001,77001,1,0,1,1,1,1
77002,77002,1,1,0,1,1,0
77003,77003,1,1,1,0,0,0
77004,77004,0,0,0,1,0,0
77005,77005,0,0,1,1,1,1
77006,77006,1,0,0,1,1,1
77007,77007,1,0,1,1,0,0
77008,77008,1,1,0,1,0,1
77009,77009,1,1,1,0,1,1
77010,77010,0,0,0,1,0,0
77011,77011,0,0,1,1,1,1
77012,77012,1,0,0,1,1,1
77013,77013,1,0,1,1,1,1
77014,77014,1,1,0,1,1,0
77015,77015,1,1,1,0,0,0
77016,77016,0,0,0,1,1,1
77017,77017,0,0,1,1,0,0
77018,77018,1,0,0,1,0,0
77019,77019,1,0,1,1,0,0
77020,77020,1,1,0,1,1,0
77021,77021,1,1,1,0,1,1
77022,77022,0,0,0,1,1,1
77023,77023,0,0,1,1,0,0
77024,77024,1,0,0,1,0,0
77025,77025,1,0,1,1,1,1
77026,77026,1,1,0,1,1,0
77027,77027,1,1,1,0,1,1
77028,77028,0,0,0,1,0,0
77029,77029,0,0,1,1,0,0
77030,77030,1,0,0,1,0,0
77031,77031,1,0,1,1,1,1
77032,77032,1,1,0,1,1,0
77033,77033,1,1,1,0,0,0
77034,77034,0,0,0,1,0,0
77035,77035,0,0,1,1,1,1
77036,77036,1,0,0,1,0,0
77037,77037,1,0,1,1,1,1
77038,77038,1,1,0,1,1,0
77039,77039,1,1,1,0,0,0
77040,77040,0,0,0,1,1,1
77041,77041,0,0,1,1,0,0
77042,77042,1,0,0,1,0,0
77043,77043,1,0,1,1,0,0
77044,77044,1,1,0,1,0,1
77045,77045,1,1,1,0,1,1
77046,77046,0,0,0,1,1,1
77047,77047,0,0,1,1,1,1
77048,77048,1,0,0,1,0,0
77049,77049,1,0,1,1,0,0
77050,77050,1,1,0,1,1,0
77051,77051,1,1,1,0,0,0
77052,77052,0,0,0,1,0,0
77053,77053,0,0,1,1,1,1
77054,77054,1,0,0,1,0,0
77055,77055,1,0,1,1,0,0
77056,77056,1,1,0,1,1,0
77057,77057,1,1,1,0,0,0
77058,77058,0,0,0,1,0,0
77059,77059,0,0,1,1,1,1
77060,77060,1,0,0,1,0,0
77061,77061,1,0,1,1,1,1
77062,77062,1,1,0,1,0,1
77063,77063,1,1,1,0,0,0
77064,77064,0,0,0,1,0,0
77065,77065,0,0,1,1,0,0
77066,77066,1,0,0,1,0,0
77067,77067,1,0,1,1,0,0
77068,77068,1,1,0,1,1,0
77069,77069,1,1,1,0,1,1
77070,77070,0,0,0,1,1,1
77071,77071,0,0,1,1,1,1
77072,77072,1,0,0,1,1,1
77073,77073,1,0,1,1,1,1
77074,77074,1,1,0,1,1,0
77075,77075,1,1,1,0,1,1
77076,77076,0,0,0,1,0,0
77077,77077,0,0,1,1,1,1
77078,77078,1,0,0,1,0,0
77079,77079,1,0,1,1,0,0
77080,77080,1,1,0,1,1,0
77081,77081,1,1,1,0,0,0
77082,77082,0,0,0,1,0,0
77083,77083,0,0,1,1,1,1
77084,77084,1,0,0,1,1,1
77085,77085,1,0,1,1,0,0
77086,77086,1,1,0,1,0,1
77087,77087,1,1,1,0,0,0
77088,77088,0,0,0,1,1,1
77089,77089,0,0,1,1,0,0
77090,77090,1,0,0,1,0,0
77091,77091,1,0,1,1,0,0
77092,77092,1,1,0,1,1,0
77093,77093,1,1,1,0,1,1
77094,77094,0,0,0,1,1,1
77095,77095,0,0,1,1,0,0
77096,77096,1,0,0,1,1,1
77097,77097,1,0,1,1,1,1
77098,77098,1,1,0,1,0,1
77099,77099,1,1,1,0,0,0
77100,77100,0,0,0,1,0,0
77101,77101,0,0,1,1,0,0
77102,77102,1,0,0,1,1,1
77103,77103,1,0,1,1,0,0
77104,77104,1,1,0,1,0,1
77105,77105,1,1,1,0,1,1
77106,77106,0,0,0,1,0,0
77107,77107,0,0,1,1,1,1
77108,77108,1,0,0,1,0,0
77109,77109,1,0,1,1,1,1
77110,77110,1,1,0,1,0,1
77111,77111,1,1,1,0,0,0
77112,77112,0,0,0,1,1,1
77113,77113,0,0,1,1,0,0
77114,77114,1,0,0,1,0,0
77115,77115,1,0,1,1,1,1
77116,77116,1,1,0,1,1,0
77117,77117,1,1,1,0,1,1
77118,77118,0,0,0,1,1,1
77119,77119,0,0,1,1,1,1
77120,77120,1,0,0,1,1,1
77121,77121,1,0,1,1,0,0
77122,77122,1,1,0,1,0,1
77123,77123,1,1,1,0,1,1
77124,77124,0,0,0,1,0,0
77125,77125,0,0,1,1,0,0
77126,77126,1,0,0,1,0,0
77127,77127,1,0,1,1,0,0
77128,77128,1,1,0,1,0,1
77129,77129,1,1,1,0,0,0
77130,77130,0,0,0,1,0,0
77131,77131,0,0,1,1,0,0
77132,77132,1,0,0,1,0,0
77133,77133,1,0,1,1,0,0
77134,77134,1,1,0,1,1,0
77135,77135,1,1,1,0,0,0
77136,77136,0,0,0,1,0,0
77137,77137,0,0,1,1,0,0
77138,77138,1,0,0,1,0,0
77139,77139,1,0,1,1,0,0
77140,77140,1,1,0,1,1,0
77141,77141,1,1,1,0,1,1
77142,77142,0,0,0,1,1,1
77143,77143,0,0,1,1,0,0
77144,77144,1,0,0,1,0,0
77145,77145,1,0,1,1,1,1
77146,77146,1,1,0,1,0,1
77147,77147,1,1,1,0,0,0
77148,77148,0,0,0,1,1,1
77149,77149,0,0,1,1,1,1
77150,77150,1,0,0,1,1,1
77151,77151,1,0,1,1,1,1
77152,77152,1,1,0,1,0,1
77153,77153,1,1,1,0,0,0
77154,77154,0,0,0,1,0,0
77155,77155,0,0,1,1,0,0
77156,77156,1,0,0,1,1,1
77157,77157,1,0,1,1,0,0
77158,77158,1,1,0,1,1,0
77159,77159,1,1,1,0,0,0
77160,77160,0,0,0,1,0,0
77161,77161,0,0,1,1,1,1
77162,77162,1,0,0,1,0,0
77163,77163,1,0,1,1,1,1
77164,77164,1,1,0,1,0,1
77165,77165,1,1,1,0,1,1
77166,77166,0,0,0,1,1,1
77167,77167,0,0,1,1,1,1
77168,77168,1,0,0,1,0,0
77169,77169,1,0,1,1,0,0
77170,77170,1,1,0,1,0,1
77171,77171,1,1,1,0,1,1
77172,77172,0,0,0,1,1,1
77173,77173,0,0,1,1,0,0
77174,77174,1,0,0,1,0,0
77175,77175,1,0,1,1,0,0
77176,77176,1,1,0,1,0,1
77177,77177,1,1,1,0,0,0
77178,77178,0,0,0,1,0,0
77179,77179,0,0,1,1,0,0
77180,77180,1,0,0,1,1,1
77181,77181,1,0,1,1,0,0
77182,77182,1,1,0,1,0,1
77183,77183,1,1,1,0,1,1
77184,77184,0,0,0,1,0,0
77185,77185,0,0,1,1,0,0
77186,77186,1,0,0,1,0,0
77187,77187,1,0,1,1,1,1
77188,77188,1,1,0,1,1,0
77189,77189,1,1,1,0,0,0
77190,77190,0,0,0,1,1,1
77191,77191,0,0,1,1,0,0
77192,77192,1,0,0,1,1,1
77193,77193,1,0,1,1,1,1
77194,77194,1,1,0,1,0,1
77195,77195,1,1,1,0,1,1
77196,77196,0,0,0,1,1,1
77197,77197,0,0,1,1,0,0
77198,77198,1,0,0,1,0,0
77199,77199,1,0,1,1,0,0
77200,77200,1,1,0,1,0,1
77201,77201,1,1,1,0,0,0
77202,77202,0,0,0,1,0,0
77203,77203,0,0,1,1,1,1
77204,77204,1,0,0,1,1,1
77205,77205,1,0,1,1,0,0
77206,77206,1,1,0,1,0,1
77207,77207,1,1,1,0,0,0
77208,77208,0,0,0,1,1,1
77209,77209,0,0,1,1,0,0
77210,77210,1,0,0,1,1,1
77211,77211,1,0,1,1,1,1
77212,77212,1,1,0,1,1,0
77213,77213,1,1,1,0,0,0
77214,77214,0,0,0,1,0,0
77215,77215,0,0,1,1,1,1
77216,77216,1,0,0,1,0,0
77217,77217,1,0,1,1,0,0
77218,77218,1,1,0,1,1,0
77219,77219,1,1,1,0,1,1
77220,77220,0,0,0,1,0,0
77221,77221,0,0,1,1,1,1
77222,77222,1,0,0,1,1,1
77223,77223,1,0,1,1,1,1
77224,77224,1,1,0,1,0,1
77225,77225,1,1,1,0,1,1
77226,77226,0,0,0,1,1,1
77227,77227,0,0,1,1,1,1
77228,77228,1,0,0,1,1,1
77229,77229,1,0,1,1,0,0
77230,77230,1,1,0,1,1,0
77231,77231,1,1,1,0,0,0
77232,77232,0,0,0,1,1,1
77233,77233,0,0,1,1,1,1
77234,77234,1,0,0,1,1,1
77235,77235,1,0,1,1,1,1
77236,77236,1,1,0,1,1,0
77237,77237,1,1,1,0,0,0
77238,77238,0,0,0,1,0,0
77239,77239,0,0,1,1,0,0
77240,77240,1,0,0,1,1,1
77241,77241,1,0,1,1,1,1
77242,77242,1,1,0,1,1,0
77243,77243,1,1,1,0,1,1
77244,77244,0,0,0,1,0,0
77245,77245,0,0,1,1,0,0
77246,77246,1,0,0,1,0,0
77247,77247,1,0,1,1,1,1
77248,77248,1,1,0,1,1,0
77249,77249,1,1,1,0,0,0
77250,77250,0,0,0,1,0,0
77251,77251,0,0,1,1,1,1
77252,77252,1,0,0,1,0,0
77253,77253,1,0,1,1,1,1
77254,77254,1,1,0,1,0,1
77255,77255,1,1,1,0,0,0
77256,77256,0,0,0,1,0,0
77257,77257,0,0,1,1,1,1
77258,77258,1,0,0,1,1,1
77259,77259,1,0,1,1,0,0
77260,77260,1,1,0,1,1,0
77261,77261,1,1,1,0,1,1
77262,77262,0,0,0,1,1,1
77263,77263,0,0,1,1,1,1
77264,77264,1,0,0,1,1,1
77265,77265,1,0,1,1,1,1
77266,77266,1,1,0,1,1,0
77267,77267,1,1,1,0,1,1
77268,77268,0,0,0,1,1,1
77269,77269,0,0,1,1,1,1
77270,77270,1,0,0,1,1,1
77271,77271,1,0,1,1,0,0
77272,77272,1,1,0,1,0,1
77273,77273,1,1,1,0,1,1
77274,77274,0,0,0,1,0,0
77275,77275,0,0,1,1,1,1
77276,77276,1,0,0,1,0,0
77277,77277,1,0,1,1,1,1
77278,77278,1,1,0,1,0,1
77279,77279,1,1,1,0,0,0
77280,77280,0,0,0,1,1,1
77281,77281,0,0,1,1,0,0
77282,77282,1,0,0,1,1,1
77283,77283,1,0,1,1,0,0
77284,77284,1,1,0,1,1,0
77285,77285,1,1,1,0,0,0
77286,77286,0,0,0,1,1,1
77287,77287,0,0,1,1,1,1
77288,77288,1,0,0,1,1,1
77289,77289,1,0,1,1,1,1
77290,77290,1,1,0,1,0,1
77291,77291,1,1,1,0,1,1
77292,77292,0,0,0,1,0,0
77293,77293,0,0,1,1,1,1
77294,77294,1,0,0,1,0,0
77295,77295,1,0,1,1,1,1
77296,77296,1,1,0,1,1,0
77297,77297,1,1,1,0,0,0
77298,77298,0,0,0,1,1,1
77299,77299,0,0,1,1,0,0
77300,77300,1,0,0,1,1,1
77301,77301,1,0,1,1,0,0
77302,77302,1,1,0,1,1,0
77303,77303,1,1,1,0,0,0
77304,77304,0,0,0,1,0,0
77305,77305,0,0,1,1,1,1
77306,77306,1,0,0,1,1,1
77307,77307,1,0,1,1,1,1
77308,77308,1,1,0,1,1,0
77309,77309,1,1,1,0,1,1
77310,77310,0,0,0,1,0,0
77311,77311,0,0,1,1,1,1
77312,77312,1,0,0,1,1,1
77313,77313,1,0,1,1,0,0
77314,77314,1,1,0,1,0,1
77315,77315,1,1,1,0,1,1
77316,77316,0,0,0,1,0,0
77317,77317,0,0,1,1,1,1
77318,77318,1,0,0,1,0,0
77319,77319,1,0,1,1,1,1
77320,77320,1,1,0,1,1,0
77321,77321,1,1,1,0,0,0
77322,77322,0,0,0,1,0,0
77323,77323,0,0,1,1,1,1
77324,77324,1,0,0,1,1,1
77325,77325,1,0,1,1,1,1
77326,77326,1,1,0,1,0,1
77327,77327,1,1,1,0,1,1
77328,77328,0,0,0,1,1,1
77329,77329,0,0,1,1,0,0
77330,77330,1,0,0,1,1,1
77331,77331,1,0,1,1,1,1
77332,77332,1,1,0,1,0,1
77333,77333,1,1,1,0,0,0
77334,77334,0,0,0,1,1,1
77335,77335,0,0,1,1,0,0
77336,77336,1,0,0,1,1,1
77337,77337,1,0,1,1,0,0
77338,77338,1,1,0,1,1,0
77339,77339,1,1,1,0,0,0
77340,77340,0,0,0,1,1,1
77341,77341,0,0,1,1,0,0
77342,77342,1,0,0,1,1,1
77343,77343,1,0,1,1,0,0
77344,77344,1,1,0,1,0,1
77345,77345,1,1,1,0,0,0
77346,77346,0,0,0,1,0,0
77347,77347,0,0,1,1,1,1
77348,77348,1,0,0,1,0,0
77349,77349,1,0,1,1,0,0
77350,77350,1,1,0,1,0,1
77351,77351,1,1,1,0,1,1
77352,77352,0,0,0,1,0,0
77353,77353,0,0,1,1,1,1
77354,77354,1,0,0,1,1,1
77355,77355,1,0,1,1,1,1
77356,77356,1,1,0,1,0,1
77357,77357,1,1,1,0,0,0
77358,77358,0,0,0,1,1,1
77359,77359,0,0,1,1,1,1
77360,77360,1,0,0,1,0,0
77361,77361,1,0,1,1,0,0
77362,77362,1,1,0,1,1,0
77363,77363,1,1,1,0,0,0
77364,77364,0,0,0,1,0,0
77365,77365,0,0,1,1,1,1
77366,77366,1,0,0,1,1,1
77367,77367,1,0,1,1,0,0
77368,77368,1,1,0,1,1,0
77369,77369,1,1,1,0,1,1
77370,77370,0,0,0,1,1,1
77371,77371,0,0,1,1,1,1
77372,77372,1,0,0,1,0,0
77373,77373,1,0,1,1,0,0
77374,77374,1,1,0,1,1,0
77375,77375,1,1,1,0,1,1
77376,77376,0,0,0,1,0,0
77377,77377,0,0,1,1,0,0
77378,77378,1,0,0,1,0,0
77379,77379,1,0,1,1,1,1
77380,77380,1,1,0,1,0,1
77381,77381,1,1,1,0,1,1
77382,77382,0,0,0,1,0,0
77383,77383,0,0,1,1,1,1
77384,77384,1,0,0,1,0,0
77385,77385,1,0,1,1,1,1
77386,77386,1,1,0,1,0,1
77387,77387,1,1,1,0,0,0
77388,77388,0,0,0,1,0,0
77389,77389,0,0,1,1,1,1
77390,77390,1,0,0,1,0,0
77391,77391,1,0,1,1,0,0
77392,77392,1,1,0,1,0,1
77393,77393,1,1,1,0,1,1
77394,77394,0,0,0,1,1,1
77395,77395,0,0,1,1,0,0
77396,77396,1,0,0,1,1,1
77397,77397,1,0,1,1,1,1
77398,77398,1,1,0,1,0,1
77399,77399,1,1,1,0,0,0
77400,77400,0,0,0,1,1,1
77401,77401,0,0,1,1,1,1
77402,77402,1,0,0,1,1,1
77403,77403,1,0,1,1,0,0
77404,77404,1,1,0,1,1,0
77405,77405,1,1,1,0,1,1
77406,77406,0,0,0,1,0,0
77407,77407,0,0,1,1,1,1
77408,77408,1,0,0,1,1,1
77409,77409,1,0,1,1,1,1
77410,77410,1,1,0,1,1,0
77411,77411,1,1,1,0,0,0
77412,77412,0,0,0,1,0,0
77413,77413,0,0,1,1,0,0
77414,77414,1,0,0,1,1,1
77415,77415,1,0,1,1,0,0
77416,77416,1,1,0,1,1,0
77417,77417,1,1,1,0,0,0
77418,77418,0,0,0,1,1,1
77419,77419,0,0,1,1,0,0
77420,77420,1,0,0,1,0,0
77421,77421,1,0,1,1,1,1
77422,77422,1,1,0,1,1,0
77423,77423,1,1,1,0,0,0
77424,77424,0,0,0,1,1,1
77425,77425,0,0,1,1,0,0
77426,77426,1,0,0,1,1,1
77427,77427,1,0,1,1,1,1
77428,77428,1,1,0,1,1,0
77429,77429,1,1,1,0,0,0
77430,77430,0,0,0,1,1,1
77431,77431,0,0,1,1,0,0
77432,77432,1,0,0,1,0,0
77433,77433,1,0,1,1,1,1
77434,77434,1,1,0,1,1,0
77435,77435,1,1,1,0,0,0
77436,77436,0,0,0,1,0,0
77437,77437,0,0,1,1,1,1
77438,77438,1,0,0,1,1,1
77439,77439,1,0,1,1,0,0
77440,77440,1,1,0,1,0,1
77441,77441,1,1,1,0,0,0
77442,77442,0,0,0,1,0,0
77443,77443,0,0,1,1,1,1
77444,77444,1,0,0,1,0,0
77445,77445,1,0,1,1,0,0
77446,77446,1,1,0,1,0,1
77447,77447,1,1,1,0,0,0
77448,77448,0,0,0,1,0,0
77449,77449,0,0,1,1,1,1
77450,77450,1,0,0,1,1,1
77451,77451,1,0,1,1,1,1
77452,77452,1,1,0,1,1,0
77453,77453,1,1,1,0,1,1
77454,77454,0,0,0,1,1,1
77455,77455,0,0,1,1,0,0
77456,77456,1,0,0,1,1,1
77457,77457,1,0,1,1,0,0
77458,77458,1,1,0,1,0,1
77459,77459,1,1,1,0,0,0
77460,77460,0,0,0,1,0,0
77461,77461,0,0,1,1,0,0
77462,77462,1,0,0,1,1,1
77463,77463,1,0,1,1,0,0
77464,77464,1,1,0,1,0,1
77465,77465,1,1,1,0,1,1
77466,77466,0,0,0,1,1,1
77467,77467,0,0,1,1,0,0
77468,77468,1,0,0,1,0,0
77469,77469,1,0,1,1,0,0
77470,77470,1,1,0,1,0,1
77471,77471,1,1,1,0,1,1
77472,77472,0,0,0,1,0,0
77473,77473,0,0,1,1,0,0
77474,77474,1,0,0,1,0,0
77475,77475,1,0,1,1,1,1
77476,77476,1,1,0,1,0,1
77477,77477,1,1,1,0,1,1
77478,77478,0,0,0,1,1,1
77479,77479,0,0,1,1,0,0
77480,77480,1,0,0,1,1,1
77481,77481,1,0,1,1,1,1
77482,77482,1,1,0,1,0,1
77483,77483,1,1,1,0,0,0
77484,77484,0,0,0,1,1,1
77485,77485,0,0,1,1,1,1
77486,77486,1,0,0,1,1,1
77487,77487,1,0,1,1,1,1
77488,77488,1,1,0,1,1,0
77489,77489,1,1,1,0,1,1
77490,77490,0,0,0,1,1,1
77491,77491,0,0,1,1,1,1
77492,77492,1,0,0,1,0,0
77493,77493,1,0,1,1,0,0
77494,77494,1,1,0,1,1,0
77495,77495,1,1,1,0,0,0
77496,77496,0,0,0,1,1,1
77497,77497,0,0,1,1,0,0
77498,77498,1,0,0,1,1,1
77499,77499,1,0,1,1,1,1
77500,77500,1,1,0,1,1,0
77501,77501,1,1,1,0,1,1
77502,77502,0,0,0,1,0,0
77503,77503,0,0,1,1,0,0
77504,77504,1,0,0,1,0,0
77505,77505,1,0,1,1,0,0
77506,77506,1,1,0,1,1,0
77507,77507,1,1,1,0,1,1
77508,77508,0,0,0,1,1,1
77509,77509,0,0,1,1,1,1
77510,77510,1,0,0,1,1,1
77511,77511,1,0,1,1,1,1
77512,77512,1,1,0,1,1,0
77513,77513,1,1,1,0,1,1
77514,77514,0,0,0,1,0,0
77515,77515,0,0,1,1,0,0
77516,77516,1,0,0,1,1,1
77517,77517,1,0,1,1,1,1
77518,77518,1,1,0,1,1,0
77519,77519,1,1,1,0,0,0
77520,77520,0,0,0,1,0,0
77521,77521,0,0,1,1,1,1
77522,77522,1,0,0,1,0,0
77523,77523,1,0,1,1,1,1
77524,77524,1,1,0,1,1,0
77525,77525,1,1,1,0,0,0
77526,77526,0,0,0,1,0,0
77527,77527,0,0,1,1,1,1
77528,77528,1,0,0,1,1,1
77529,77529,1,0,1,1,0,0
77530,77530,1,1,0,1,0,1
77531,77531,1,1,1,0,1,1
77532,77532,0,0,0,1,1,1
77533,77533,0,0,1,1,0,0
77534,77534,1,0,0,1,1,1
77535,77535,1,0,1,1,0,0
77536,77536,1,1,0,1,1,0
77537,77537,1,1,1,0,1,1
77538,77538,0,0,0,1,0,0
77539,77539,0,0,1,1,1,1
77540,77540,1,0,0,1,0,0
77541,77541,1,0,1,1,0,0
77542,77542,1,1,0,1,0,1
77543,77543,1,1,1,0,0,0
77544,77544,0,0,0,1,1,1
77545,77545,0,0,1,1,1,1
77546,77546,1,0,0,1,0,0
77547,77547,1,0,1,1,1,1
77548,77548,1,1,0,1,0,1
77549,77549,1,1,1,0,1,1
77550,77550,0,0,0,1,0,0
77551,77551,0,0,1,1,0,0
77552,77552,1,0,0,1,0,0
77553,77553,1,0,1,1,1,1
77554,77554,1,1,0,1,0,1
77555,77555,1,1,1,0,1,1
77556,77556,0,0,0,1,0,0
77557,77557,0,0,1,1,1,1
77558,77558,1,0,0,1,0,0
77559,77559,1,0,1,1,0,0
77560,77560,1,1,0,1,1,0
77561,77561,1,1,1,0,1,1
77562,77562,0,0,0,1,1,1
77563,77563,0,0,1,1,1,1
77564,77564,1,0,0,1,0,0
77565,77565,1,0,1,1,0,0
77566,77566,1,1,0,1,1,0
77567,77567,1,1,1,0,0,0
77568,77568,0,0,0,1,0,0
77569,77569,0,0,1,1,0,0
77570,77570,1,0,0,1,1,1
77571,77571,1,0,1,1,0,0
77572,77572,1,1,0,1,0,1
77573,77573,1,1,1,0,1,1
77574,77574,0,0,0,1,0,0
77575,77575,0,0,1,1,0,0
77576,77576,1,0,0,1,1,1
77577,77577,1,0,1,1,0,0
77578,77578,1,1,0,1,0,1
77579,77579,1,1,1,0,1,1
77580,77580,0,0,0,1,1,1
77581,77581,0,0,1,1,0,0
77582,77582,1,0,0,1,1,1
77583,77583,1,0,1,1,1,1
77584,77584,1,1,0,1,1,0
77585,77585,1,1,1,0,0,0
77586,77586,0,0,0,1,1,1
77587,77587,0,0,1,1,1,1
77588,77588,1,0,0,1,1,1
77589,77589,1,0,1,1,0,0
77590,77590,1,1,0,1,1,0
77591,77591,1,1,1,0,1,1
77592,77592,0,0,0,1,1,1
77593,77593,0,0,1,1,0,0
77594,77594,1,0,0,1,0,0
77595,77595,1,0,1,1,1,1
77596,77596,1,1,0,1,0,1
77597,77597,1,1,1,0,0,0
77598,77598,0,0,0,1,1,1
77599,77599,0,0,1,1,0,0
77600,77600,1,0,0,1,1,1
77601,77601,1,0,1,1,0,0
77602,77602,1,1,0,1,1,0
77603,77603,1,1,1,0,0,0
77604,77604,0,0,0,1,0,0
77605,77605,0,0,1,1,0,0
77606,77606,1,0,0,1,0,0
77607,77607,1,0,1,1,1,1
77608,77608,1,1,0,1,0,1
77609,77609,1,1,1,0,1,1
77610,77610,0,0,0,1,0,0
77611,77611,0,0,1,1,1,1
77612,77612,1,0,0,1,1,1
77613,77613,1,0,1,1,0,0
77614,77614,1,1,0,1,0,1
77615,77615,1,1,1,0,1,1
77616,77616,0,0,0,1,0,0
77617,77617,0,0,1,1,0,0
77618,77618,1,0,0,1,1,1
77619,77619,1,0,1,1,0,0
77620,77620,1,1,0,1,0,1
77621,77621,1,1,1,0,1,1
77622,77622,0,0,0,1,0,0
77623,77623,0,0,1,1,0,0
77624,77624,1,0,0,1,1,1
77625,77625,1,0,1,1,1,1
77626,77626,1,1,0,1,0,1
77627,77627,1,1,1,0,1,1
77628,77628,0,0,0,1,0,0
77629,77629,0,0,1,1,0,0
77630,77630,1,0,0,1,0,0
77631,77631,1,0,1,1,1,1
77632,77632,1,1,0,1,0,1
77633,77633,1,1,1,0,0,0
77634,77634,0,0,0,1,0,0
77635,77635,0,0,1,1,1,1
77636,77636,1,0,0,1,0,0
77637,77637,1,0,1,1,0,0
77638,77638,1,1,0,1,1,0
77639,77639,1,1,1,0,0,0
77640,77640,0,0,0,1,0,0
77641,77641,0,0,1,1,1,1
77642,77642,1,0,0,1,0,0
77643,77643,1,0,1,1,1,1
77644,77644,1,1,0,1,1,0
77645,77645,1,1,1,0,1,1
77646,77646,0,0,0,1,0,0
77647,77647,0,0,1,1,0,0
77648,77648,1,0,0,1,1,1
77649,77649,1,0,1,1,1,1
77650,77650,1,1,0,1,0,1
77651,77651,1,1,1,0,0,0
77652,77652,0,0,0,1,0,0
77653,77653,0,0,1,1,1,1
77654,77654,1,0,0,1,1,1
77655,77655,1,0,1,1,1,1
77656,77656,1,1,0,1,1,0
77657,77657,1,1,1,0,1,1
77658,77658,0,0,0,1,0,0
77659,77659,0,0,1,1,1,1
77660,77660,1,0,0,1,1,1
77661,77661,1,0,1,1,0,0
77662,77662,1,1,0,1,1,0
77663,77663,1,1,1,0,0,0
77664,77664,0,0,0,1,0,0
77665,77665,0,0,1,1,1,1
77666,77666,1,0,0,1,1,1
77667,77667,1,0,1,1,1,1
77668,77668,1,1,0,1,1,0
77669,77669,1,1,1,0,1,1
77670,77670,0,0,0,1,0,0
77671,77671,0,0,1,1,1,1
77672,77672,1,0,0,1,0,0
77673,77673,1,0,1,1,0,0
77674,77674,1,1,0,1,1,0
77675,77675,1,1,1,0,0,0
77676,77676,0,0,0,1,0,0
77677,77677,0,0,1,1,1,1
77678,77678,1,0,0,1,1,1
77679,77679,1,0,1,1,1,1
77680,77680,1,1,0,1,1,0
77681,77681,1,1,1,0,1,1
77682,77682,0,0,0,1,1,1
77683,77683,0,0,1,1,1,1
77684,77684,1,0,0,1,1,1
77685,77685,1,0,1,1,0,0
77686,77686,1,1,0,1,1,0
77687,77687,1,1,1,0,1,1
77688,77688,0,0,0,1,0,0
77689,77689,0,0,1,1,1,1
77690,77690,1,0,0,1,0,0
77691,77691,1,0,1,1,0,0
77692,77692,1,1,0,1,1,0
77693,77693,1,1,1,0,0,0
77694,77694,0,0,0,1,0,0
77695,77695,0,0,1,1,0,0
77696,77696,1,0,0,1,1,1
77697,77697,1,0,1,1,0,0
77698,77698,1,1,0,1,0,1
77699,77699,1,1,1,0,0,0
77700,77700,0,0,0,1,0,0
77701,77701,0,0,1,1,1,1
77702,77702,1,0,0,1,0,0
77703,77703,1,0,1,1,1,1
77704,77704,1,1,0,1,1,0
77705,77705,1,1,1,0,1,1
77706,77706,0,0,0,1,1,1
77707,77707,0,0,1,1,0,0
77708,77708,1,0,0,1,1,1
77709,77709,1,0,1,1,1,1
77710,77710,1,1,0,1,1,0
77711,77711,1,1,1,0,1,1
77712,77712,0,0,0,1,0,0
77713,77713,0,0,1,1,1,1
77714,77714,1,0,0,1,0,0
77715,77715,1,0,1,1,0,0
77716,77716,1,1,0,1,0,1
77717,77717,1,1,1,0,0,0
77718,77718,0,0,0,1,0,0
77719,77719,0,0,1,1,1,1
77720,77720,1,0,0,1,0,0
77721,77721,1,0,1,1,1,1
77722,77722,1,1,0,1,0,1
77723,77723,1,1,1,0,0,0
77724,77724,0,0,0,1,0,0
77725,77725,0,0,1,1,1,1
77726,77726,1,0,0,1,0,0
77727,77727,1,0,1,1,0,0
77728,77728,1,1,0,1,1,0
77729,77729,1,1,1,0,0,0
77730,77730,0,0,0,1,0,0
77731,77731,0,0,1,1,0,0
77732,77732,1,0,0,1,1,1
77733,77733,1,0,1,1,1,1
77734,77734,1,1,0,1,1,0
77735,77735,1,1,1,0,0,0
77736,77736,0,0,0,1,0,0
77737,77737,0,0,1,1,1,1
77738,77738,1,0,0,1,1,1
77739,77739,1,0,1,1,0,0
77740,77740,1,1,0,1,1,0
77741,77741,1,1,1,0,0,0
77742,77742,0,0,0,1,0,0
77743,77743,0,0,1,1,0,0
77744,77744,1,0,0,1,1,1
77745,77745,1,0,1,1,0,0
77746,77746,1,1,0,1,1,0
