,Time,IN1,IN2,OUT
27638,27638,0,1,1
27639,27639,0,0,0
27640,27640,1,1,1
27641,27641,1,0,1
27642,27642,1,1,1
27643,27643,0,0,0
27644,27644,1,0,1
27645,27645,1,1,1
27646,27646,1,0,1
27647,27647,1,0,1
27648,27648,1,0,1
27649,27649,0,0,0
27650,27650,1,0,1
27651,27651,1,0,1
27652,27652,1,0,1
27653,27653,1,0,1
27654,27654,1,0,1
27655,27655,0,1,1
27656,27656,0,0,0
27657,27657,1,0,1
27658,27658,1,0,1
27659,27659,0,1,1
27660,27660,1,1,1
27661,27661,0,0,0
27662,27662,0,1,1
27663,27663,0,1,1
27664,27664,0,1,1
27665,27665,0,0,0
27666,27666,0,1,1
27667,27667,1,1,1
27668,27668,1,0,1
27669,27669,0,0,0
27670,27670,0,0,0
27671,27671,0,1,1
27672,27672,1,1,1
27673,27673,1,0,1
27674,27674,1,1,1
27675,27675,0,1,1
27676,27676,0,0,0
27677,27677,1,1,1
27678,27678,0,0,0
27679,27679,1,1,1
27680,27680,1,0,1
27681,27681,1,0,1
27682,27682,0,0,0
27683,27683,1,0,1
27684,27684,0,1,1
27685,27685,0,1,1
27686,27686,1,1,1
27687,27687,0,0,0
27688,27688,0,0,0
27689,27689,0,1,1
27690,27690,0,0,0
27691,27691,0,0,0
27692,27692,1,1,1
27693,27693,1,0,1
27694,27694,1,1,1
27695,27695,1,1,1
27696,27696,0,1,1
27697,27697,1,1,1
27698,27698,1,1,1
27699,27699,0,0,0
27700,27700,1,0,1
27701,27701,0,1,1
27702,27702,0,1,1
27703,27703,0,0,0
27704,27704,1,1,1
27705,27705,1,1,1
27706,27706,1,1,1
27707,27707,1,1,1
27708,27708,1,0,1
27709,27709,0,1,1
27710,27710,0,1,1
27711,27711,0,0,0
27712,27712,0,1,1
27713,27713,1,0,1
27714,27714,0,0,0
27715,27715,0,0,0
27716,27716,0,0,0
27717,27717,1,1,1
27718,27718,0,1,1
27719,27719,0,1,1
27720,27720,0,0,0
27721,27721,0,1,1
27722,27722,0,1,1
27723,27723,0,1,1
27724,27724,1,0,1
27725,27725,0,1,1
27726,27726,0,0,0
27727,27727,0,0,0
27728,27728,1,0,1
27729,27729,1,0,1
27730,27730,1,0,1
27731,27731,0,1,1
27732,27732,0,1,1
27733,27733,1,1,1
27734,27734,1,1,1
27735,27735,0,1,1
27736,27736,0,0,0
27737,27737,1,0,1
27738,27738,0,0,0
27739,27739,1,1,1
27740,27740,0,0,0
27741,27741,1,0,1
27742,27742,1,1,1
27743,27743,1,0,1
27744,27744,0,1,1
27745,27745,1,0,1
27746,27746,0,1,1
27747,27747,0,0,0
27748,27748,0,1,1
27749,27749,0,0,0
27750,27750,1,1,1
27751,27751,1,1,1
27752,27752,0,1,1
27753,27753,0,1,1
27754,27754,0,1,1
27755,27755,0,1,1
27756,27756,0,1,1
27757,27757,0,0,0
27758,27758,0,1,1
27759,27759,0,1,1
27760,27760,1,1,1
27761,27761,0,1,1
27762,27762,0,0,0
27763,27763,0,0,0
27764,27764,0,1,1
27765,27765,1,0,1
27766,27766,0,1,1
27767,27767,1,1,1
27768,27768,1,0,1
27769,27769,1,1,1
27770,27770,1,0,1
27771,27771,0,1,1
27772,27772,0,1,1
27773,27773,1,0,1
27774,27774,0,0,0
27775,27775,1,0,1
27776,27776,1,0,1
27777,27777,1,1,1
27778,27778,0,1,1
27779,27779,0,1,1
27780,27780,0,0,0
27781,27781,0,0,0
27782,27782,1,0,1
27783,27783,1,1,1
27784,27784,1,0,1
27785,27785,0,1,1
27786,27786,0,1,1
27787,27787,0,0,0
27788,27788,1,0,1
27789,27789,1,1,1
27790,27790,1,0,1
27791,27791,1,1,1
27792,27792,0,1,1
27793,27793,0,0,0
27794,27794,0,1,1
27795,27795,0,1,1
27796,27796,0,1,1
27797,27797,0,0,0
27798,27798,1,0,1
27799,27799,1,1,1
27800,27800,1,1,1
27801,27801,1,0,1
27802,27802,1,0,1
27803,27803,0,0,0
27804,27804,0,1,1
27805,27805,1,0,1
27806,27806,1,1,1
27807,27807,1,1,1
27808,27808,1,1,1
27809,27809,0,0,0
27810,27810,1,1,1
27811,27811,0,0,0
27812,27812,0,0,0
27813,27813,1,0,1
27814,27814,0,0,0
27815,27815,0,1,1
27816,27816,1,0,1
27817,27817,1,0,1
27818,27818,1,0,1
27819,27819,1,1,1
27820,27820,1,1,1
27821,27821,1,0,1
27822,27822,0,0,0
27823,27823,0,0,0
27824,27824,1,0,1
27825,27825,1,0,1
27826,27826,1,1,1
27827,27827,0,0,0
27828,27828,1,0,1
27829,27829,1,0,1
27830,27830,1,0,1
27831,27831,0,1,1
27832,27832,0,1,1
27833,27833,1,0,1
27834,27834,1,0,1
27835,27835,0,0,0
27836,27836,1,1,1
27837,27837,1,1,1
27838,27838,0,0,0
27839,27839,1,1,1
27840,27840,0,0,0
27841,27841,1,0,1
27842,27842,0,1,1
27843,27843,0,0,0
27844,27844,0,1,1
27845,27845,0,1,1
27846,27846,0,0,0
27847,27847,0,0,0
27848,27848,1,1,1
27849,27849,1,1,1
27850,27850,0,0,0
27851,27851,0,1,1
27852,27852,1,0,1
27853,27853,0,1,1
27854,27854,0,0,0
27855,27855,1,0,1
27856,27856,1,0,1
27857,27857,1,1,1
27858,27858,1,1,1
27859,27859,1,1,1
27860,27860,1,0,1
27861,27861,0,0,0
27862,27862,0,0,0
27863,27863,1,0,1
27864,27864,0,1,1
27865,27865,0,1,1
27866,27866,0,1,1
27867,27867,1,1,1
27868,27868,0,0,0
27869,27869,0,1,1
27870,27870,1,1,1
27871,27871,1,1,1
27872,27872,0,1,1
27873,27873,1,1,1
27874,27874,0,0,0
27875,27875,0,0,0
27876,27876,0,0,0
27877,27877,0,0,0
27878,27878,1,1,1
27879,27879,0,1,1
27880,27880,0,1,1
27881,27881,0,1,1
27882,27882,1,0,1
27883,27883,1,1,1
27884,27884,1,1,1
27885,27885,0,0,0
27886,27886,0,1,1
27887,27887,1,1,1
27888,27888,1,0,1
27889,27889,1,0,1
27890,27890,0,1,1
27891,27891,1,0,1
27892,27892,1,0,1
27893,27893,1,1,1
27894,27894,1,0,1
27895,27895,0,1,1
27896,27896,0,0,0
27897,27897,0,0,0
27898,27898,0,1,1
27899,27899,0,1,1
27900,27900,1,0,1
27901,27901,1,0,1
27902,27902,0,0,0
27903,27903,1,1,1
27904,27904,0,0,0
27905,27905,1,1,1
27906,27906,1,1,1
27907,27907,1,1,1
27908,27908,0,1,1
27909,27909,0,1,1
27910,27910,0,0,0
27911,27911,0,0,0
27912,27912,0,1,1
27913,27913,0,1,1
27914,27914,1,1,1
27915,27915,0,1,1
27916,27916,0,0,0
27917,27917,0,0,0
27918,27918,1,1,1
27919,27919,1,0,1
27920,27920,0,1,1
27921,27921,0,0,0
27922,27922,0,1,1
27923,27923,0,0,0
27924,27924,1,1,1
27925,27925,0,1,1
27926,27926,1,0,1
27927,27927,1,0,1
27928,27928,1,1,1
27929,27929,1,1,1
27930,27930,1,1,1
27931,27931,1,1,1
27932,27932,0,1,1
27933,27933,1,0,1
27934,27934,1,0,1
27935,27935,1,1,1
27936,27936,1,0,1
27937,27937,0,1,1
27938,27938,1,1,1
27939,27939,1,1,1
27940,27940,1,0,1
27941,27941,1,0,1
27942,27942,0,1,1
27943,27943,0,1,1
27944,27944,0,0,0
27945,27945,1,1,1
27946,27946,0,1,1
27947,27947,1,0,1
27948,27948,1,0,1
27949,27949,1,1,1
27950,27950,0,0,0
27951,27951,0,0,0
27952,27952,1,0,1
27953,27953,0,1,1
27954,27954,0,1,1
27955,27955,0,0,0
27956,27956,1,0,1
27957,27957,1,0,1
27958,27958,1,0,1
27959,27959,1,1,1
27960,27960,1,0,1
27961,27961,1,1,1
27962,27962,0,0,0
27963,27963,0,1,1
27964,27964,1,1,1
27965,27965,1,1,1
27966,27966,0,1,1
27967,27967,0,0,0
27968,27968,1,1,1
27969,27969,0,0,0
27970,27970,0,0,0
27971,27971,0,1,1
27972,27972,1,1,1
27973,27973,0,1,1
27974,27974,0,1,1
27975,27975,1,1,1
27976,27976,1,1,1
27977,27977,1,1,1
27978,27978,1,0,1
27979,27979,0,0,0
27980,27980,1,0,1
27981,27981,1,0,1
27982,27982,1,0,1
27983,27983,0,0,0
27984,27984,1,1,1
27985,27985,0,1,1
27986,27986,1,0,1
27987,27987,0,1,1
27988,27988,0,1,1
27989,27989,1,0,1
27990,27990,0,1,1
27991,27991,1,0,1
27992,27992,1,0,1
27993,27993,1,1,1
27994,27994,1,0,1
27995,27995,0,1,1
27996,27996,0,1,1
27997,27997,0,0,0
27998,27998,0,1,1
27999,27999,1,1,1
28000,28000,0,0,0
28001,28001,1,1,1
28002,28002,0,1,1
28003,28003,1,1,1
28004,28004,1,0,1
28005,28005,1,1,1
28006,28006,0,0,0
28007,28007,0,1,1
28008,28008,0,0,0
28009,28009,0,0,0
28010,28010,0,1,1
28011,28011,1,0,1
28012,28012,0,1,1
28013,28013,0,1,1
28014,28014,1,1,1
28015,28015,0,1,1
28016,28016,0,1,1
28017,28017,0,1,1
28018,28018,1,1,1
28019,28019,1,1,1
28020,28020,0,1,1
28021,28021,0,0,0
28022,28022,0,0,0
28023,28023,0,0,0
28024,28024,0,0,0
28025,28025,0,0,0
28026,28026,1,0,1
28027,28027,1,1,1
28028,28028,0,1,1
28029,28029,0,0,0
28030,28030,0,0,0
28031,28031,0,0,0
28032,28032,0,1,1
28033,28033,0,0,0
28034,28034,0,1,1
28035,28035,0,1,1
28036,28036,1,1,1
28037,28037,0,1,1
28038,28038,1,0,1
28039,28039,0,1,1
28040,28040,1,1,1
28041,28041,0,1,1
28042,28042,0,1,1
28043,28043,0,1,1
28044,28044,0,0,0
28045,28045,1,1,1
28046,28046,1,1,1
28047,28047,0,1,1
28048,28048,0,0,0
28049,28049,0,0,0
28050,28050,1,1,1
28051,28051,1,1,1
28052,28052,1,1,1
28053,28053,1,1,1
28054,28054,0,1,1
28055,28055,0,0,0
28056,28056,1,1,1
28057,28057,1,0,1
28058,28058,0,0,0
28059,28059,1,0,1
28060,28060,0,1,1
28061,28061,1,1,1
28062,28062,1,0,1
28063,28063,0,1,1
28064,28064,0,1,1
28065,28065,1,1,1
28066,28066,0,1,1
28067,28067,0,0,0
28068,28068,1,0,1
28069,28069,1,1,1
28070,28070,0,0,0
28071,28071,1,0,1
28072,28072,0,1,1
28073,28073,1,0,1
28074,28074,0,1,1
28075,28075,1,0,1
28076,28076,1,1,1
28077,28077,0,0,0
28078,28078,1,0,1
28079,28079,1,1,1
28080,28080,0,0,0
28081,28081,0,0,0
28082,28082,0,0,0
28083,28083,0,1,1
28084,28084,0,0,0
28085,28085,1,1,1
28086,28086,1,0,1
28087,28087,1,0,1
28088,28088,0,0,0
28089,28089,0,0,0
28090,28090,0,1,1
28091,28091,0,0,0
28092,28092,1,1,1
28093,28093,0,1,1
28094,28094,0,1,1
28095,28095,1,0,1
28096,28096,0,0,0
28097,28097,1,0,1
28098,28098,0,1,1
28099,28099,0,0,0
28100,28100,0,0,0
28101,28101,0,1,1
28102,28102,1,0,1
28103,28103,0,0,0
28104,28104,0,0,0
28105,28105,1,0,1
28106,28106,0,0,0
28107,28107,0,1,1
28108,28108,0,0,0
28109,28109,1,1,1
28110,28110,0,1,1
28111,28111,1,0,1
28112,28112,1,0,1
28113,28113,0,1,1
28114,28114,0,0,0
28115,28115,0,1,1
28116,28116,0,0,0
28117,28117,0,0,0
28118,28118,0,1,1
28119,28119,1,1,1
28120,28120,1,0,1
28121,28121,1,0,1
28122,28122,1,1,1
28123,28123,0,1,1
28124,28124,0,1,1
28125,28125,0,0,0
28126,28126,0,1,1
28127,28127,1,0,1
28128,28128,1,1,1
28129,28129,1,1,1
28130,28130,1,1,1
28131,28131,1,1,1
28132,28132,1,1,1
28133,28133,0,0,0
28134,28134,1,1,1
28135,28135,0,1,1
28136,28136,1,1,1
28137,28137,1,0,1
28138,28138,0,1,1
28139,28139,1,1,1
28140,28140,1,0,1
28141,28141,0,1,1
28142,28142,1,0,1
28143,28143,1,1,1
28144,28144,1,1,1
28145,28145,0,1,1
28146,28146,1,1,1
28147,28147,0,1,1
28148,28148,0,1,1
28149,28149,0,0,0
28150,28150,1,1,1
28151,28151,1,0,1
28152,28152,1,0,1
28153,28153,0,1,1
28154,28154,1,0,1
28155,28155,1,1,1
28156,28156,0,0,0
28157,28157,0,0,0
28158,28158,1,1,1
28159,28159,1,1,1
28160,28160,0,0,0
28161,28161,0,0,0
28162,28162,0,1,1
28163,28163,1,1,1
28164,28164,1,0,1
28165,28165,0,0,0
28166,28166,1,0,1
28167,28167,1,0,1
28168,28168,0,0,0
28169,28169,0,0,0
28170,28170,0,0,0
28171,28171,1,0,1
28172,28172,0,1,1
28173,28173,1,1,1
28174,28174,1,1,1
28175,28175,0,1,1
28176,28176,0,1,1
28177,28177,0,1,1
28178,28178,0,1,1
28179,28179,1,0,1
28180,28180,1,1,1
28181,28181,1,1,1
28182,28182,0,0,0
28183,28183,1,0,1
28184,28184,0,0,0
28185,28185,1,0,1
28186,28186,0,1,1
28187,28187,0,1,1
28188,28188,1,1,1
28189,28189,1,1,1
28190,28190,1,1,1
28191,28191,1,1,1
28192,28192,0,1,1
28193,28193,0,1,1
28194,28194,0,0,0
28195,28195,0,0,0
28196,28196,1,1,1
28197,28197,0,0,0
28198,28198,1,0,1
28199,28199,0,1,1
28200,28200,0,0,0
28201,28201,1,0,1
28202,28202,0,1,1
28203,28203,1,0,1
28204,28204,0,1,1
28205,28205,0,0,0
28206,28206,0,0,0
28207,28207,0,1,1
28208,28208,1,1,1
28209,28209,1,1,1
28210,28210,1,0,1
28211,28211,1,1,1
28212,28212,0,0,0
28213,28213,1,1,1
28214,28214,1,0,1
28215,28215,1,1,1
28216,28216,0,1,1
28217,28217,1,1,1
28218,28218,1,1,1
28219,28219,0,0,0
28220,28220,0,0,0
28221,28221,0,0,0
28222,28222,0,1,1
28223,28223,0,1,1
28224,28224,1,0,1
28225,28225,0,1,1
28226,28226,0,1,1
28227,28227,0,1,1
28228,28228,1,0,1
28229,28229,1,0,1
28230,28230,1,1,1
28231,28231,0,0,0
28232,28232,1,0,1
28233,28233,1,0,1
28234,28234,0,1,1
28235,28235,0,0,0
28236,28236,1,1,1
28237,28237,1,0,1
28238,28238,1,1,1
28239,28239,1,1,1
28240,28240,1,0,1
28241,28241,1,1,1
28242,28242,0,0,0
28243,28243,0,1,1
28244,28244,0,1,1
28245,28245,1,0,1
28246,28246,0,1,1
28247,28247,1,1,1
28248,28248,1,0,1
28249,28249,1,0,1
28250,28250,1,1,1
28251,28251,1,0,1
28252,28252,0,0,0
28253,28253,1,0,1
28254,28254,1,0,1
28255,28255,0,0,0
28256,28256,1,1,1
28257,28257,1,1,1
28258,28258,1,1,1
28259,28259,0,0,0
28260,28260,0,0,0
28261,28261,1,1,1
28262,28262,1,1,1
28263,28263,0,1,1
28264,28264,0,0,0
28265,28265,1,0,1
28266,28266,1,0,1
28267,28267,1,1,1
28268,28268,0,1,1
28269,28269,1,0,1
28270,28270,0,1,1
28271,28271,1,1,1
28272,28272,0,1,1
28273,28273,0,1,1
28274,28274,1,0,1
28275,28275,1,1,1
28276,28276,0,1,1
28277,28277,0,1,1
28278,28278,0,0,0
28279,28279,1,0,1
28280,28280,1,1,1
28281,28281,0,0,0
28282,28282,0,0,0
28283,28283,0,0,0
28284,28284,1,1,1
28285,28285,0,0,0
28286,28286,1,1,1
28287,28287,0,1,1
28288,28288,0,1,1
28289,28289,1,0,1
28290,28290,0,0,0
28291,28291,0,0,0
28292,28292,1,1,1
28293,28293,1,0,1
28294,28294,1,1,1
28295,28295,0,0,0
28296,28296,0,0,0
28297,28297,0,1,1
28298,28298,0,0,0
28299,28299,0,0,0
28300,28300,0,0,0
28301,28301,1,0,1
28302,28302,0,0,0
28303,28303,0,1,1
28304,28304,1,0,1
28305,28305,1,0,1
28306,28306,0,0,0
28307,28307,1,0,1
28308,28308,1,0,1
28309,28309,1,0,1
28310,28310,0,1,1
28311,28311,1,1,1
28312,28312,1,1,1
28313,28313,0,0,0
28314,28314,0,1,1
28315,28315,0,1,1
28316,28316,0,1,1
28317,28317,1,1,1
28318,28318,0,1,1
28319,28319,0,1,1
28320,28320,1,0,1
28321,28321,1,0,1
28322,28322,0,0,0
28323,28323,0,0,0
28324,28324,0,1,1
28325,28325,0,1,1
28326,28326,0,1,1
28327,28327,1,1,1
28328,28328,1,1,1
28329,28329,0,0,0
28330,28330,1,1,1
28331,28331,0,0,0
28332,28332,1,1,1
28333,28333,1,0,1
28334,28334,0,0,0
28335,28335,1,0,1
28336,28336,0,1,1
28337,28337,1,0,1
28338,28338,1,0,1
28339,28339,1,1,1
28340,28340,1,1,1
28341,28341,1,0,1
28342,28342,1,1,1
28343,28343,0,0,0
28344,28344,0,1,1
28345,28345,0,0,0
28346,28346,1,0,1
28347,28347,1,0,1
28348,28348,1,0,1
28349,28349,1,1,1
28350,28350,1,0,1
28351,28351,1,1,1
28352,28352,0,1,1
28353,28353,0,0,0
28354,28354,1,0,1
28355,28355,1,0,1
28356,28356,0,1,1
28357,28357,0,0,0
28358,28358,0,0,0
28359,28359,1,1,1
28360,28360,0,1,1
28361,28361,1,1,1
28362,28362,1,0,1
28363,28363,0,1,1
28364,28364,0,1,1
28365,28365,1,1,1
28366,28366,1,0,1
28367,28367,0,1,1
28368,28368,0,1,1
28369,28369,1,1,1
28370,28370,1,1,1
28371,28371,0,0,0
28372,28372,1,0,1
28373,28373,1,0,1
28374,28374,0,0,0
28375,28375,1,0,1
28376,28376,0,1,1
28377,28377,1,1,1
28378,28378,1,0,1
28379,28379,0,0,0
28380,28380,1,1,1
28381,28381,0,0,0
28382,28382,0,0,0
28383,28383,0,1,1
28384,28384,0,0,0
28385,28385,0,0,0
28386,28386,0,1,1
28387,28387,0,0,0
28388,28388,1,0,1
28389,28389,0,1,1
28390,28390,0,1,1
28391,28391,0,0,0
28392,28392,1,1,1
28393,28393,1,0,1
28394,28394,1,0,1
28395,28395,0,1,1
28396,28396,1,0,1
28397,28397,1,1,1
28398,28398,0,1,1
28399,28399,1,1,1
28400,28400,0,1,1
28401,28401,0,1,1
28402,28402,0,1,1
28403,28403,1,0,1
28404,28404,0,0,0
28405,28405,0,1,1
28406,28406,0,1,1
28407,28407,1,1,1
28408,28408,0,0,0
28409,28409,1,0,1
28410,28410,0,0,0
28411,28411,0,0,0
28412,28412,1,1,1
28413,28413,1,0,1
28414,28414,0,1,1
28415,28415,0,1,1
28416,28416,0,1,1
28417,28417,0,0,0
28418,28418,0,0,0
28419,28419,1,1,1
28420,28420,0,1,1
28421,28421,0,0,0
28422,28422,0,1,1
28423,28423,1,0,1
28424,28424,0,1,1
28425,28425,0,0,0
28426,28426,0,1,1
28427,28427,0,0,0
28428,28428,0,1,1
28429,28429,0,0,0
28430,28430,0,1,1
28431,28431,0,1,1
28432,28432,0,1,1
28433,28433,0,0,0
28434,28434,0,0,0
28435,28435,1,0,1
28436,28436,1,1,1
28437,28437,1,0,1
28438,28438,0,0,0
28439,28439,0,1,1
28440,28440,0,1,1
28441,28441,0,1,1
28442,28442,1,1,1
28443,28443,1,0,1
28444,28444,0,1,1
28445,28445,0,0,0
28446,28446,1,1,1
28447,28447,1,1,1
28448,28448,1,0,1
28449,28449,0,0,0
28450,28450,1,1,1
28451,28451,0,0,0
28452,28452,1,1,1
28453,28453,0,0,0
28454,28454,1,0,1
28455,28455,0,1,1
28456,28456,0,1,1
28457,28457,0,0,0
28458,28458,0,1,1
28459,28459,1,0,1
28460,28460,0,0,0
28461,28461,0,1,1
28462,28462,0,1,1
28463,28463,1,1,1
28464,28464,0,0,0
28465,28465,1,1,1
28466,28466,0,1,1
28467,28467,0,1,1
28468,28468,1,1,1
28469,28469,0,0,0
28470,28470,1,0,1
28471,28471,0,0,0
28472,28472,0,0,0
28473,28473,0,1,1
28474,28474,1,0,1
28475,28475,0,0,0
28476,28476,0,0,0
28477,28477,1,1,1
28478,28478,1,0,1
28479,28479,0,0,0
28480,28480,0,0,0
28481,28481,1,1,1
28482,28482,0,0,0
28483,28483,0,0,0
28484,28484,0,1,1
28485,28485,0,1,1
28486,28486,1,1,1
28487,28487,1,0,1
28488,28488,1,1,1
28489,28489,1,0,1
28490,28490,0,0,0
28491,28491,1,0,1
28492,28492,0,1,1
28493,28493,1,0,1
28494,28494,0,0,0
28495,28495,0,1,1
28496,28496,1,0,1
28497,28497,0,1,1
28498,28498,1,0,1
28499,28499,1,0,1
28500,28500,0,1,1
28501,28501,0,0,0
28502,28502,0,1,1
28503,28503,0,0,0
28504,28504,0,1,1
28505,28505,0,0,0
28506,28506,0,0,0
28507,28507,1,1,1
28508,28508,0,0,0
28509,28509,1,1,1
28510,28510,0,1,1
28511,28511,1,1,1
28512,28512,0,0,0
28513,28513,0,0,0
28514,28514,1,1,1
28515,28515,1,0,1
28516,28516,1,1,1
28517,28517,0,0,0
28518,28518,1,0,1
28519,28519,1,1,1
28520,28520,1,0,1
28521,28521,1,0,1
28522,28522,1,0,1
28523,28523,1,0,1
28524,28524,0,1,1
28525,28525,0,1,1
28526,28526,0,0,0
28527,28527,1,1,1
28528,28528,1,1,1
28529,28529,0,0,0
28530,28530,0,1,1
28531,28531,1,0,1
28532,28532,0,1,1
28533,28533,0,0,0
28534,28534,1,0,1
28535,28535,0,0,0
28536,28536,0,1,1
28537,28537,0,1,1
28538,28538,1,0,1
28539,28539,1,0,1
28540,28540,0,0,0
28541,28541,0,1,1
28542,28542,1,1,1
28543,28543,0,1,1
28544,28544,0,1,1
28545,28545,1,1,1
28546,28546,1,1,1
28547,28547,0,0,0
28548,28548,0,0,0
28549,28549,1,1,1
28550,28550,0,0,0
28551,28551,1,1,1
28552,28552,1,1,1
28553,28553,1,1,1
28554,28554,1,1,1
28555,28555,1,1,1
28556,28556,1,1,1
28557,28557,0,0,0
28558,28558,0,1,1
28559,28559,1,1,1
28560,28560,1,0,1
28561,28561,1,0,1
28562,28562,0,0,0
28563,28563,0,1,1
28564,28564,1,1,1
28565,28565,0,0,0
28566,28566,1,0,1
28567,28567,1,1,1
28568,28568,1,0,1
28569,28569,0,0,0
28570,28570,0,0,0
28571,28571,1,1,1
28572,28572,0,1,1
28573,28573,0,1,1
28574,28574,1,0,1
28575,28575,0,1,1
28576,28576,1,0,1
28577,28577,1,1,1
28578,28578,0,0,0
28579,28579,0,0,0
28580,28580,0,1,1
28581,28581,1,0,1
28582,28582,1,0,1
28583,28583,1,1,1
28584,28584,0,0,0
28585,28585,1,0,1
28586,28586,1,1,1
28587,28587,0,0,0
28588,28588,1,0,1
28589,28589,1,1,1
28590,28590,1,1,1
28591,28591,1,1,1
28592,28592,0,0,0
28593,28593,0,0,0
28594,28594,0,1,1
28595,28595,0,0,0
28596,28596,1,0,1
28597,28597,1,0,1
28598,28598,0,0,0
28599,28599,1,1,1
28600,28600,0,1,1
28601,28601,1,1,1
28602,28602,1,0,1
28603,28603,1,1,1
28604,28604,0,1,1
28605,28605,1,0,1
28606,28606,0,1,1
28607,28607,0,1,1
28608,28608,1,1,1
28609,28609,0,1,1
28610,28610,0,0,0
28611,28611,0,0,0
28612,28612,1,1,1
28613,28613,1,1,1
28614,28614,0,0,0
28615,28615,0,1,1
28616,28616,1,1,1
28617,28617,1,0,1
28618,28618,1,0,1
28619,28619,0,0,0
28620,28620,0,0,0
28621,28621,0,1,1
28622,28622,0,1,1
28623,28623,0,0,0
28624,28624,0,0,0
28625,28625,1,1,1
28626,28626,0,1,1
28627,28627,0,1,1
28628,28628,1,1,1
28629,28629,1,1,1
28630,28630,0,0,0
28631,28631,0,1,1
28632,28632,0,1,1
28633,28633,1,0,1
28634,28634,1,0,1
28635,28635,1,1,1
28636,28636,0,1,1
28637,28637,0,1,1
28638,28638,1,1,1
28639,28639,0,0,0
28640,28640,0,0,0
28641,28641,0,0,0
28642,28642,0,1,1
28643,28643,0,0,0
28644,28644,1,0,1
28645,28645,0,1,1
28646,28646,0,0,0
28647,28647,1,0,1
28648,28648,0,1,1
28649,28649,0,1,1
28650,28650,1,0,1
28651,28651,1,1,1
28652,28652,1,0,1
28653,28653,1,1,1
28654,28654,1,0,1
28655,28655,0,0,0
28656,28656,0,1,1
28657,28657,0,0,0
28658,28658,0,0,0
28659,28659,1,1,1
28660,28660,0,1,1
28661,28661,1,1,1
28662,28662,1,1,1
28663,28663,0,1,1
28664,28664,0,1,1
28665,28665,1,1,1
28666,28666,0,1,1
28667,28667,0,0,0
28668,28668,0,0,0
28669,28669,1,0,1
28670,28670,1,0,1
28671,28671,1,1,1
28672,28672,0,0,0
28673,28673,0,0,0
28674,28674,1,0,1
28675,28675,0,1,1
28676,28676,1,0,1
28677,28677,1,0,1
28678,28678,1,0,1
28679,28679,1,0,1
28680,28680,0,0,0
28681,28681,1,0,1
28682,28682,0,0,0
28683,28683,0,0,0
28684,28684,1,0,1
28685,28685,1,1,1
28686,28686,1,0,1
28687,28687,0,1,1
28688,28688,1,1,1
28689,28689,0,0,0
28690,28690,0,1,1
28691,28691,1,0,1
28692,28692,0,0,0
28693,28693,0,0,0
28694,28694,1,1,1
28695,28695,0,0,0
28696,28696,1,1,1
28697,28697,1,1,1
28698,28698,0,0,0
28699,28699,0,1,1
28700,28700,0,1,1
28701,28701,1,0,1
28702,28702,0,1,1
28703,28703,1,0,1
28704,28704,0,1,1
28705,28705,1,1,1
28706,28706,1,1,1
28707,28707,1,1,1
28708,28708,1,1,1
28709,28709,0,0,0
28710,28710,1,1,1
28711,28711,0,0,0
28712,28712,1,0,1
28713,28713,0,1,1
28714,28714,1,0,1
28715,28715,0,0,0
28716,28716,0,1,1
28717,28717,0,0,0
28718,28718,1,1,1
28719,28719,0,1,1
28720,28720,1,1,1
28721,28721,0,1,1
28722,28722,0,0,0
28723,28723,1,1,1
28724,28724,0,0,0
28725,28725,0,0,0
28726,28726,1,0,1
28727,28727,1,1,1
28728,28728,1,1,1
28729,28729,0,1,1
28730,28730,1,1,1
28731,28731,0,0,0
28732,28732,1,0,1
28733,28733,0,0,0
28734,28734,0,0,0
28735,28735,0,1,1
28736,28736,1,0,1
28737,28737,0,0,0
28738,28738,0,0,0
28739,28739,1,1,1
28740,28740,0,1,1
28741,28741,1,1,1
28742,28742,0,1,1
28743,28743,1,1,1
28744,28744,0,0,0
28745,28745,0,0,0
28746,28746,1,1,1
28747,28747,0,1,1
28748,28748,1,1,1
28749,28749,1,0,1
28750,28750,0,1,1
28751,28751,1,1,1
28752,28752,1,1,1
28753,28753,1,1,1
28754,28754,0,1,1
28755,28755,0,0,0
28756,28756,0,1,1
28757,28757,0,0,0
28758,28758,0,0,0
28759,28759,0,1,1
28760,28760,1,1,1
28761,28761,1,1,1
28762,28762,1,0,1
28763,28763,0,0,0
28764,28764,0,1,1
28765,28765,0,0,0
28766,28766,1,1,1
28767,28767,0,1,1
28768,28768,1,1,1
28769,28769,1,0,1
28770,28770,1,1,1
28771,28771,1,0,1
28772,28772,1,1,1
28773,28773,0,1,1
28774,28774,1,0,1
28775,28775,0,0,0
28776,28776,1,1,1
28777,28777,1,1,1
28778,28778,0,0,0
28779,28779,1,0,1
28780,28780,0,0,0
28781,28781,1,1,1
28782,28782,1,1,1
28783,28783,1,0,1
28784,28784,0,0,0
28785,28785,0,1,1
28786,28786,0,0,0
28787,28787,0,0,0
28788,28788,0,0,0
28789,28789,1,0,1
28790,28790,0,0,0
28791,28791,1,1,1
28792,28792,1,1,1
28793,28793,1,0,1
28794,28794,1,1,1
28795,28795,0,1,1
28796,28796,0,0,0
28797,28797,1,0,1
28798,28798,0,0,0
28799,28799,1,0,1
28800,28800,0,0,0
28801,28801,0,0,0
28802,28802,1,0,1
