,clock,D0,D1,D2,D3,D4,D5,D6,D7,S0,S1,S2,OUTCHANGED,CORRECT
98299,98299,1,1,1,1,1,1,1,1,0,1,1,1,1
98300,98300,1,1,1,1,1,1,1,1,1,0,0,0,0
98301,98301,1,1,1,1,1,1,1,1,1,0,1,0,0
98302,98302,1,1,1,1,1,1,1,1,1,1,0,0,0
98303,98303,1,1,1,1,1,1,1,1,1,1,1,0,0
98304,98304,0,0,0,0,0,0,0,0,0,0,0,0,1
98305,98305,0,0,0,0,0,0,0,0,0,0,1,1,0
98306,98306,0,0,0,0,0,0,0,0,0,1,0,1,0
98307,98307,0,0,0,0,0,0,0,0,0,1,1,1,0
98308,98308,0,0,0,0,0,0,0,0,1,0,0,0,1
98309,98309,0,0,0,0,0,0,0,0,1,0,1,1,0
98310,98310,0,0,0,0,0,0,0,0,1,1,0,0,1
98311,98311,0,0,0,0,0,0,0,0,1,1,1,0,1
98312,98312,0,0,0,0,0,0,0,1,0,0,0,0,1
98313,98313,0,0,0,0,0,0,0,1,0,0,1,1,0
98314,98314,0,0,0,0,0,0,0,1,0,1,0,0,1
98315,98315,0,0,0,0,0,0,0,1,0,1,1,1,0
98316,98316,0,0,0,0,0,0,0,1,1,0,0,1,0
98317,98317,0,0,0,0,0,0,0,1,1,0,1,0,1
98318,98318,0,0,0,0,0,0,0,1,1,1,0,1,0
98319,98319,0,0,0,0,0,0,0,1,1,1,1,0,0
98320,98320,0,0,0,0,0,0,1,0,0,0,0,1,0
98321,98321,0,0,0,0,0,0,1,0,0,0,1,1,0
98322,98322,0,0,0,0,0,0,1,0,0,1,0,0,1
98323,98323,0,0,0,0,0,0,1,0,0,1,1,1,1
98324,98324,0,0,0,0,0,0,1,0,1,0,0,0,1
98325,98325,0,0,0,0,0,0,1,0,1,0,1,0,1
98326,98326,0,0,0,0,0,0,1,0,1,1,0,1,0
98327,98327,0,0,0,0,0,0,1,0,1,1,1,1,0
98328,98328,0,0,0,0,0,0,1,1,0,0,0,0,1
98329,98329,0,0,0,0,0,0,1,1,0,0,1,1,0
98330,98330,0,0,0,0,0,0,1,1,0,1,0,0,1
98331,98331,0,0,0,0,0,0,1,1,0,1,1,1,1
98332,98332,0,0,0,0,0,0,1,1,1,0,0,0,1
98333,98333,0,0,0,0,0,0,1,1,1,0,1,0,1
98334,98334,0,0,0,0,0,0,1,1,1,1,0,0,1
98335,98335,0,0,0,0,0,0,1,1,1,1,1,0,0
98336,98336,0,0,0,0,0,1,0,0,0,0,0,1,0
98337,98337,0,0,0,0,0,1,0,0,0,0,1,0,1
98338,98338,0,0,0,0,0,1,0,0,0,1,0,0,1
98339,98339,0,0,0,0,0,1,0,0,0,1,1,1,0
98340,98340,0,0,0,0,0,1,0,0,1,0,0,0,1
98341,98341,0,0,0,0,0,1,0,0,1,0,1,1,1
98342,98342,0,0,0,0,0,1,0,0,1,1,0,0,1
98343,98343,0,0,0,0,0,1,0,0,1,1,1,0,1
98344,98344,0,0,0,0,0,1,0,1,0,0,0,0,1
98345,98345,0,0,0,0,0,1,0,1,0,0,1,0,1
98346,98346,0,0,0,0,0,1,0,1,0,1,0,1,0
98347,98347,0,0,0,0,0,1,0,1,0,1,1,0,1
98348,98348,0,0,0,0,0,1,0,1,1,0,0,1,0
98349,98349,0,0,0,0,0,1,0,1,1,0,1,0,0
98350,98350,0,0,0,0,0,1,0,1,1,1,0,1,0
98351,98351,0,0,0,0,0,1,0,1,1,1,1,0,0
98352,98352,0,0,0,0,0,1,1,0,0,0,0,1,0
98353,98353,0,0,0,0,0,1,1,0,0,0,1,0,1
98354,98354,0,0,0,0,0,1,1,0,0,1,0,1,0
98355,98355,0,0,0,0,0,1,1,0,0,1,1,1,1
98356,98356,0,0,0,0,0,1,1,0,1,0,0,1,0
98357,98357,0,0,0,0,0,1,1,0,1,0,1,1,1
98358,98358,0,0,0,0,0,1,1,0,1,1,0,1,0
98359,98359,0,0,0,0,0,1,1,0,1,1,1,0,1
98360,98360,0,0,0,0,0,1,1,1,0,0,0,0,1
98361,98361,0,0,0,0,0,1,1,1,0,0,1,0,1
98362,98362,0,0,0,0,0,1,1,1,0,1,0,0,1
98363,98363,0,0,0,0,0,1,1,1,0,1,1,1,1
98364,98364,0,0,0,0,0,1,1,1,1,0,0,1,0
98365,98365,0,0,0,0,0,1,1,1,1,0,1,0,0
98366,98366,0,0,0,0,0,1,1,1,1,1,0,1,0
98367,98367,0,0,0,0,0,1,1,1,1,1,1,1,1
98368,98368,0,0,0,0,1,0,0,0,0,0,0,1,0
98369,98369,0,0,0,0,1,0,0,0,0,0,1,0,0
98370,98370,0,0,0,0,1,0,0,0,0,1,0,1,0
98371,98371,0,0,0,0,1,0,0,0,0,1,1,0,1
98372,98372,0,0,0,0,1,0,0,0,1,0,0,1,0
98373,98373,0,0,0,0,1,0,0,0,1,0,1,1,0
98374,98374,0,0,0,0,1,0,0,0,1,1,0,0,1
98375,98375,0,0,0,0,1,0,0,0,1,1,1,1,0
98376,98376,0,0,0,0,1,0,0,1,0,0,0,1,0
98377,98377,0,0,0,0,1,0,0,1,0,0,1,0,0
98378,98378,0,0,0,0,1,0,0,1,0,1,0,1,0
98379,98379,0,0,0,0,1,0,0,1,0,1,1,0,1
98380,98380,0,0,0,0,1,0,0,1,1,0,0,0,1
98381,98381,0,0,0,0,1,0,0,1,1,0,1,1,0
98382,98382,0,0,0,0,1,0,0,1,1,1,0,0,1
98383,98383,0,0,0,0,1,0,0,1,1,1,1,1,1
98384,98384,0,0,0,0,1,0,1,0,0,0,0,0,1
98385,98385,0,0,0,0,1,0,1,0,0,0,1,0,0
98386,98386,0,0,0,0,1,0,1,0,0,1,0,1,0
98387,98387,0,0,0,0,1,0,1,0,0,1,1,1,1
98388,98388,0,0,0,0,1,0,1,0,1,0,0,0,1
98389,98389,0,0,0,0,1,0,1,0,1,0,1,1,0
98390,98390,0,0,0,0,1,0,1,0,1,1,0,1,0
98391,98391,0,0,0,0,1,0,1,0,1,1,1,1,0
98392,98392,0,0,0,0,1,0,1,1,0,0,0,1,0
98393,98393,0,0,0,0,1,0,1,1,0,0,1,0,0
98394,98394,0,0,0,0,1,0,1,1,0,1,0,1,0
98395,98395,0,0,0,0,1,0,1,1,0,1,1,1,1
98396,98396,0,0,0,0,1,0,1,1,1,0,0,1,0
98397,98397,0,0,0,0,1,0,1,1,1,0,1,1,0
98398,98398,0,0,0,0,1,0,1,1,1,1,0,0,1
98399,98399,0,0,0,0,1,0,1,1,1,1,1,0,0
98400,98400,0,0,0,0,1,1,0,0,0,0,0,1,0
98401,98401,0,0,0,0,1,1,0,0,0,0,1,1,1
98402,98402,0,0,0,0,1,1,0,0,0,1,0,0,1
98403,98403,0,0,0,0,1,1,0,0,0,1,1,1,0
98404,98404,0,0,0,0,1,1,0,0,1,0,0,1,0
98405,98405,0,0,0,0,1,1,0,0,1,0,1,1,1
98406,98406,0,0,0,0,1,1,0,0,1,1,0,0,1
98407,98407,0,0,0,0,1,1,0,0,1,1,1,0,1
98408,98408,0,0,0,0,1,1,0,1,0,0,0,0,1
98409,98409,0,0,0,0,1,1,0,1,0,0,1,0,0
98410,98410,0,0,0,0,1,1,0,1,0,1,0,0,1
98411,98411,0,0,0,0,1,1,0,1,0,1,1,1,0
98412,98412,0,0,0,0,1,1,0,1,1,0,0,0,1
98413,98413,0,0,0,0,1,1,0,1,1,0,1,1,1
98414,98414,0,0,0,0,1,1,0,1,1,1,0,0,1
98415,98415,0,0,0,0,1,1,0,1,1,1,1,1,1
98416,98416,0,0,0,0,1,1,1,0,0,0,0,1,0
98417,98417,0,0,0,0,1,1,1,0,0,0,1,1,1
98418,98418,0,0,0,0,1,1,1,0,0,1,0,0,1
98419,98419,0,0,0,0,1,1,1,0,0,1,1,0,0
98420,98420,0,0,0,0,1,1,1,0,1,0,0,1,0
98421,98421,0,0,0,0,1,1,1,0,1,0,1,0,0
98422,98422,0,0,0,0,1,1,1,0,1,1,0,1,0
98423,98423,0,0,0,0,1,1,1,0,1,1,1,0,1
98424,98424,0,0,0,0,1,1,1,1,0,0,0,1,0
98425,98425,0,0,0,0,1,1,1,1,0,0,1,1,1
98426,98426,0,0,0,0,1,1,1,1,0,1,0,0,1
98427,98427,0,0,0,0,1,1,1,1,0,1,1,1,1
98428,98428,0,0,0,0,1,1,1,1,1,0,0,1,0
98429,98429,0,0,0,0,1,1,1,1,1,0,1,1,1
98430,98430,0,0,0,0,1,1,1,1,1,1,0,1,0
98431,98431,0,0,0,0,1,1,1,1,1,1,1,0,0
98432,98432,0,0,0,1,0,0,0,0,0,0,0,1,0
98433,98433,0,0,0,1,0,0,0,0,0,0,1,0,1
98434,98434,0,0,0,1,0,0,0,0,0,1,0,1,0
98435,98435,0,0,0,1,0,0,0,0,0,1,1,0,1
98436,98436,0,0,0,1,0,0,0,0,1,0,0,1,0
98437,98437,0,0,0,1,0,0,0,0,1,0,1,0,1
98438,98438,0,0,0,1,0,0,0,0,1,1,0,1,1
98439,98439,0,0,0,1,0,0,0,0,1,1,1,1,0
98440,98440,0,0,0,1,0,0,0,1,0,0,0,1,0
98441,98441,0,0,0,1,0,0,0,1,0,0,1,0,1
98442,98442,0,0,0,1,0,0,0,1,0,1,0,1,0
98443,98443,0,0,0,1,0,0,0,1,0,1,1,0,1
98444,98444,0,0,0,1,0,0,0,1,1,0,0,1,0
98445,98445,0,0,0,1,0,0,0,1,1,0,1,0,1
98446,98446,0,0,0,1,0,0,0,1,1,1,0,1,1
98447,98447,0,0,0,1,0,0,0,1,1,1,1,1,1
98448,98448,0,0,0,1,0,0,1,0,0,0,0,1,0
98449,98449,0,0,0,1,0,0,1,0,0,0,1,1,0
98450,98450,0,0,0,1,0,0,1,0,0,1,0,0,1
98451,98451,0,0,0,1,0,0,1,0,0,1,1,0,0
98452,98452,0,0,0,1,0,0,1,0,1,0,0,1,0
98453,98453,0,0,0,1,0,0,1,0,1,0,1,1,0
98454,98454,0,0,0,1,0,0,1,0,1,1,0,0,0
98455,98455,0,0,0,1,0,0,1,0,1,1,1,1,0
98456,98456,0,0,0,1,0,0,1,1,0,0,0,1,0
98457,98457,0,0,0,1,0,0,1,1,0,0,1,0,1
98458,98458,0,0,0,1,0,0,1,1,0,1,0,0,1
98459,98459,0,0,0,1,0,0,1,1,0,1,1,1,1
98460,98460,0,0,0,1,0,0,1,1,1,0,0,0,1
98461,98461,0,0,0,1,0,0,1,1,1,0,1,1,0
98462,98462,0,0,0,1,0,0,1,1,1,1,0,0,0
98463,98463,0,0,0,1,0,0,1,1,1,1,1,1,1
98464,98464,0,0,0,1,0,1,0,0,0,0,0,0,1
98465,98465,0,0,0,1,0,1,0,0,0,0,1,1,0
98466,98466,0,0,0,1,0,1,0,0,0,1,0,1,0
98467,98467,0,0,0,1,0,1,0,0,0,1,1,1,0
98468,98468,0,0,0,1,0,1,0,0,1,0,0,1,0
98469,98469,0,0,0,1,0,1,0,0,1,0,1,1,1
98470,98470,0,0,0,1,0,1,0,0,1,1,0,0,0
98471,98471,0,0,0,1,0,1,0,0,1,1,1,0,1
98472,98472,0,0,0,1,0,1,0,1,0,0,0,0,1
98473,98473,0,0,0,1,0,1,0,1,0,0,1,1,0
98474,98474,0,0,0,1,0,1,0,1,0,1,0,1,0
98475,98475,0,0,0,1,0,1,0,1,0,1,1,1,0
98476,98476,0,0,0,1,0,1,0,1,1,0,0,0,1
98477,98477,0,0,0,1,0,1,0,1,1,0,1,0,0
98478,98478,0,0,0,1,0,1,0,1,1,1,0,1,1
98479,98479,0,0,0,1,0,1,0,1,1,1,1,1,1
98480,98480,0,0,0,1,0,1,1,0,0,0,0,1,0
98481,98481,0,0,0,1,0,1,1,0,0,0,1,0,1
98482,98482,0,0,0,1,0,1,1,0,0,1,0,0,1
98483,98483,0,0,0,1,0,1,1,0,0,1,1,0,0
98484,98484,0,0,0,1,0,1,1,0,1,0,0,1,0
98485,98485,0,0,0,1,0,1,1,0,1,0,1,0,0
98486,98486,0,0,0,1,0,1,1,0,1,1,0,0,0
98487,98487,0,0,0,1,0,1,1,0,1,1,1,1,0
98488,98488,0,0,0,1,0,1,1,1,0,0,0,1,0
98489,98489,0,0,0,1,0,1,1,1,0,0,1,1,0
98490,98490,0,0,0,1,0,1,1,1,0,1,0,0,1
98491,98491,0,0,0,1,0,1,1,1,0,1,1,0,0
98492,98492,0,0,0,1,0,1,1,1,1,0,0,0,1
98493,98493,0,0,0,1,0,1,1,1,1,0,1,1,1
98494,98494,0,0,0,1,0,1,1,1,1,1,0,1,1
98495,98495,0,0,0,1,0,1,1,1,1,1,1,1,1
98496,98496,0,0,0,1,1,0,0,0,0,0,0,0,1
98497,98497,0,0,0,1,1,0,0,0,0,0,1,0,0
98498,98498,0,0,0,1,1,0,0,0,0,1,0,0,1
98499,98499,0,0,0,1,1,0,0,0,0,1,1,0,1
98500,98500,0,0,0,1,1,0,0,0,1,0,0,1,0
98501,98501,0,0,0,1,1,0,0,0,1,0,1,0,1
98502,98502,0,0,0,1,1,0,0,0,1,1,0,0,0
98503,98503,0,0,0,1,1,0,0,0,1,1,1,0,1
98504,98504,0,0,0,1,1,0,0,1,0,0,0,1,0
98505,98505,0,0,0,1,1,0,0,1,0,0,1,1,1
98506,98506,0,0,0,1,1,0,0,1,0,1,0,1,0
98507,98507,0,0,0,1,1,0,0,1,0,1,1,0,1
98508,98508,0,0,0,1,1,0,0,1,1,0,0,1,0
98509,98509,0,0,0,1,1,0,0,1,1,0,1,1,0
98510,98510,0,0,0,1,1,0,0,1,1,1,0,1,1
98511,98511,0,0,0,1,1,0,0,1,1,1,1,0,0
98512,98512,0,0,0,1,1,0,1,0,0,0,0,1,0
98513,98513,0,0,0,1,1,0,1,0,0,0,1,1,1
98514,98514,0,0,0,1,1,0,1,0,0,1,0,0,1
98515,98515,0,0,0,1,1,0,1,0,0,1,1,1,1
98516,98516,0,0,0,1,1,0,1,0,1,0,0,0,1
98517,98517,0,0,0,1,1,0,1,0,1,0,1,0,1
98518,98518,0,0,0,1,1,0,1,0,1,1,0,0,0
98519,98519,0,0,0,1,1,0,1,0,1,1,1,1,0
98520,98520,0,0,0,1,1,0,1,1,0,0,0,0,1
98521,98521,0,0,0,1,1,0,1,1,0,0,1,1,1
98522,98522,0,0,0,1,1,0,1,1,0,1,0,1,0
98523,98523,0,0,0,1,1,0,1,1,0,1,1,0,0
98524,98524,0,0,0,1,1,0,1,1,1,0,0,0,1
98525,98525,0,0,0,1,1,0,1,1,1,0,1,0,1
98526,98526,0,0,0,1,1,0,1,1,1,1,0,1,1
98527,98527,0,0,0,1,1,0,1,1,1,1,1,1,1
98528,98528,0,0,0,1,1,1,0,0,0,0,0,1,0
98529,98529,0,0,0,1,1,1,0,0,0,0,1,1,1
98530,98530,0,0,0,1,1,1,0,0,0,1,0,1,0
98531,98531,0,0,0,1,1,1,0,0,0,1,1,0,1
98532,98532,0,0,0,1,1,1,0,0,1,0,0,0,1
98533,98533,0,0,0,1,1,1,0,0,1,0,1,0,0
98534,98534,0,0,0,1,1,1,0,0,1,1,0,0,0
98535,98535,0,0,0,1,1,1,0,0,1,1,1,0,1
98536,98536,0,0,0,1,1,1,0,1,0,0,0,1,0
98537,98537,0,0,0,1,1,1,0,1,0,0,1,0,0
98538,98538,0,0,0,1,1,1,0,1,0,1,0,0,1
98539,98539,0,0,0,1,1,1,0,1,0,1,1,1,0
98540,98540,0,0,0,1,1,1,0,1,1,0,0,0,1
98541,98541,0,0,0,1,1,1,0,1,1,0,1,1,1
98542,98542,0,0,0,1,1,1,0,1,1,1,0,1,1
98543,98543,0,0,0,1,1,1,0,1,1,1,1,1,1
98544,98544,0,0,0,1,1,1,1,0,0,0,0,1,0
98545,98545,0,0,0,1,1,1,1,0,0,0,1,0,0
98546,98546,0,0,0,1,1,1,1,0,0,1,0,0,1
98547,98547,0,0,0,1,1,1,1,0,0,1,1,1,1
98548,98548,0,0,0,1,1,1,1,0,1,0,0,1,0
98549,98549,0,0,0,1,1,1,1,0,1,0,1,0,0
98550,98550,0,0,0,1,1,1,1,0,1,1,0,1,1
98551,98551,0,0,0,1,1,1,1,0,1,1,1,0,1
98552,98552,0,0,0,1,1,1,1,1,0,0,0,0,1
98553,98553,0,0,0,1,1,1,1,1,0,0,1,1,1
98554,98554,0,0,0,1,1,1,1,1,0,1,0,1,0
98555,98555,0,0,0,1,1,1,1,1,0,1,1,1,1
98556,98556,0,0,0,1,1,1,1,1,1,0,0,1,0
98557,98557,0,0,0,1,1,1,1,1,1,0,1,0,0
98558,98558,0,0,0,1,1,1,1,1,1,1,0,0,0
98559,98559,0,0,0,1,1,1,1,1,1,1,1,1,1
98560,98560,0,0,1,0,0,0,0,0,0,0,0,1,0
98561,98561,0,0,1,0,0,0,0,0,0,0,1,0,1
98562,98562,0,0,1,0,0,0,0,0,0,1,0,0,0
98563,98563,0,0,1,0,0,0,0,0,0,1,1,1,0
98564,98564,0,0,1,0,0,0,0,0,1,0,0,1,0
98565,98565,0,0,1,0,0,0,0,0,1,0,1,0,1
98566,98566,0,0,1,0,0,0,0,0,1,1,0,0,1
98567,98567,0,0,1,0,0,0,0,0,1,1,1,1,0
98568,98568,0,0,1,0,0,0,0,1,0,0,0,1,0
98569,98569,0,0,1,0,0,0,0,1,0,0,1,1,0
98570,98570,0,0,1,0,0,0,0,1,0,1,0,0,0
98571,98571,0,0,1,0,0,0,0,1,0,1,1,1,0
98572,98572,0,0,1,0,0,0,0,1,1,0,0,0,1
98573,98573,0,0,1,0,0,0,0,1,1,0,1,0,1
98574,98574,0,0,1,0,0,0,0,1,1,1,0,0,1
98575,98575,0,0,1,0,0,0,0,1,1,1,1,1,1
98576,98576,0,0,1,0,0,0,1,0,0,0,0,1,0
98577,98577,0,0,1,0,0,0,1,0,0,0,1,1,0
98578,98578,0,0,1,0,0,0,1,0,0,1,0,0,0
98579,98579,0,0,1,0,0,0,1,0,0,1,1,0,0
98580,98580,0,0,1,0,0,0,1,0,1,0,0,0,1
98581,98581,0,0,1,0,0,0,1,0,1,0,1,0,1
98582,98582,0,0,1,0,0,0,1,0,1,1,0,0,1
98583,98583,0,0,1,0,0,0,1,0,1,1,1,1,0
98584,98584,0,0,1,0,0,0,1,1,0,0,0,1,0
98585,98585,0,0,1,0,0,0,1,1,0,0,1,1,0
98586,98586,0,0,1,0,0,0,1,1,0,1,0,1,1
98587,98587,0,0,1,0,0,0,1,1,0,1,1,1,1
98588,98588,0,0,1,0,0,0,1,1,1,0,0,0,1
98589,98589,0,0,1,0,0,0,1,1,1,0,1,1,0
98590,98590,0,0,1,0,0,0,1,1,1,1,0,1,0
98591,98591,0,0,1,0,0,0,1,1,1,1,1,0,0
98592,98592,0,0,1,0,0,1,0,0,0,0,0,0,1
98593,98593,0,0,1,0,0,1,0,0,0,0,1,1,0
98594,98594,0,0,1,0,0,1,0,0,0,1,0,1,1
98595,98595,0,0,1,0,0,1,0,0,0,1,1,0,1
98596,98596,0,0,1,0,0,1,0,0,1,0,0,1,0
98597,98597,0,0,1,0,0,1,0,0,1,0,1,1,1
98598,98598,0,0,1,0,0,1,0,0,1,1,0,0,1
98599,98599,0,0,1,0,0,1,0,0,1,1,1,1,0
98600,98600,0,0,1,0,0,1,0,1,0,0,0,0,1
98601,98601,0,0,1,0,0,1,0,1,0,0,1,0,1
98602,98602,0,0,1,0,0,1,0,1,0,1,0,1,1
98603,98603,0,0,1,0,0,1,0,1,0,1,1,1,0
98604,98604,0,0,1,0,0,1,0,1,1,0,0,0,1
98605,98605,0,0,1,0,0,1,0,1,1,0,1,1,1
98606,98606,0,0,1,0,0,1,0,1,1,1,0,1,0
98607,98607,0,0,1,0,0,1,0,1,1,1,1,1,1
98608,98608,0,0,1,0,0,1,1,0,0,0,0,1,0
98609,98609,0,0,1,0,0,1,1,0,0,0,1,1,0
98610,98610,0,0,1,0,0,1,1,0,0,1,0,1,1
98611,98611,0,0,1,0,0,1,1,0,0,1,1,0,0
98612,98612,0,0,1,0,0,1,1,0,1,0,0,0,1
98613,98613,0,0,1,0,0,1,1,0,1,0,1,1,1
98614,98614,0,0,1,0,0,1,1,0,1,1,0,0,1
98615,98615,0,0,1,0,0,1,1,0,1,1,1,1,0
98616,98616,0,0,1,0,0,1,1,1,0,0,0,1,0
98617,98617,0,0,1,0,0,1,1,1,0,0,1,0,1
98618,98618,0,0,1,0,0,1,1,1,0,1,0,1,1
98619,98619,0,0,1,0,0,1,1,1,0,1,1,0,0
98620,98620,0,0,1,0,0,1,1,1,1,0,0,1,0
98621,98621,0,0,1,0,0,1,1,1,1,0,1,1,1
98622,98622,0,0,1,0,0,1,1,1,1,1,0,0,1
98623,98623,0,0,1,0,0,1,1,1,1,1,1,1,1
98624,98624,0,0,1,0,1,0,0,0,0,0,0,1,0
98625,98625,0,0,1,0,1,0,0,0,0,0,1,0,0
98626,98626,0,0,1,0,1,0,0,0,0,1,0,1,1
98627,98627,0,0,1,0,1,0,0,0,0,1,1,0,1
98628,98628,0,0,1,0,1,0,0,0,1,0,0,0,1
98629,98629,0,0,1,0,1,0,0,0,1,0,1,1,0
98630,98630,0,0,1,0,1,0,0,0,1,1,0,0,1
98631,98631,0,0,1,0,1,0,0,0,1,1,1,1,0
98632,98632,0,0,1,0,1,0,0,1,0,0,0,0,1
98633,98633,0,0,1,0,1,0,0,1,0,0,1,0,0
98634,98634,0,0,1,0,1,0,0,1,0,1,0,0,0
98635,98635,0,0,1,0,1,0,0,1,0,1,1,0,1
98636,98636,0,0,1,0,1,0,0,1,1,0,0,1,0
98637,98637,0,0,1,0,1,0,0,1,1,0,1,1,0
98638,98638,0,0,1,0,1,0,0,1,1,1,0,1,0
98639,98639,0,0,1,0,1,0,0,1,1,1,1,0,0
98640,98640,0,0,1,0,1,0,1,0,0,0,0,1,0
98641,98641,0,0,1,0,1,0,1,0,0,0,1,0,0
98642,98642,0,0,1,0,1,0,1,0,0,1,0,0,0
98643,98643,0,0,1,0,1,0,1,0,0,1,1,0,0
98644,98644,0,0,1,0,1,0,1,0,1,0,0,1,0
98645,98645,0,0,1,0,1,0,1,0,1,0,1,0,1
98646,98646,0,0,1,0,1,0,1,0,1,1,0,1,0
98647,98647,0,0,1,0,1,0,1,0,1,1,1,1,0
98648,98648,0,0,1,0,1,0,1,1,0,0,0,1,0
98649,98649,0,0,1,0,1,0,1,1,0,0,1,1,1
98650,98650,0,0,1,0,1,0,1,1,0,1,0,1,1
98651,98651,0,0,1,0,1,0,1,1,0,1,1,1,1
98652,98652,0,0,1,0,1,0,1,1,1,0,0,0,1
98653,98653,0,0,1,0,1,0,1,1,1,0,1,0,1
98654,98654,0,0,1,0,1,0,1,1,1,1,0,0,1
98655,98655,0,0,1,0,1,0,1,1,1,1,1,0,0
98656,98656,0,0,1,0,1,1,0,0,0,0,0,1,0
98657,98657,0,0,1,0,1,1,0,0,0,0,1,1,1
98658,98658,0,0,1,0,1,1,0,0,0,1,0,0,0
98659,98659,0,0,1,0,1,1,0,0,0,1,1,0,1
98660,98660,0,0,1,0,1,1,0,0,1,0,0,1,0
98661,98661,0,0,1,0,1,1,0,0,1,0,1,0,0
98662,98662,0,0,1,0,1,1,0,0,1,1,0,1,0
98663,98663,0,0,1,0,1,1,0,0,1,1,1,1,0
98664,98664,0,0,1,0,1,1,0,1,0,0,0,0,1
98665,98665,0,0,1,0,1,1,0,1,0,0,1,1,1
98666,98666,0,0,1,0,1,1,0,1,0,1,0,0,0
98667,98667,0,0,1,0,1,1,0,1,0,1,1,0,1
98668,98668,0,0,1,0,1,1,0,1,1,0,0,1,0
98669,98669,0,0,1,0,1,1,0,1,1,0,1,1,1
98670,98670,0,0,1,0,1,1,0,1,1,1,0,1,0
98671,98671,0,0,1,0,1,1,0,1,1,1,1,1,1
98672,98672,0,0,1,0,1,1,1,0,0,0,0,0,1
98673,98673,0,0,1,0,1,1,1,0,0,0,1,1,1
98674,98674,0,0,1,0,1,1,1,0,0,1,0,1,1
98675,98675,0,0,1,0,1,1,1,0,0,1,1,0,0
98676,98676,0,0,1,0,1,1,1,0,1,0,0,0,1
98677,98677,0,0,1,0,1,1,1,0,1,0,1,1,1
98678,98678,0,0,1,0,1,1,1,0,1,1,0,1,0
98679,98679,0,0,1,0,1,1,1,0,1,1,1,0,1
98680,98680,0,0,1,0,1,1,1,1,0,0,0,1,0
98681,98681,0,0,1,0,1,1,1,1,0,0,1,0,0
98682,98682,0,0,1,0,1,1,1,1,0,1,0,1,1
98683,98683,0,0,1,0,1,1,1,1,0,1,1,1,1
98684,98684,0,0,1,0,1,1,1,1,1,0,0,1,0
98685,98685,0,0,1,0,1,1,1,1,1,0,1,0,0
98686,98686,0,0,1,0,1,1,1,1,1,1,0,0,1
98687,98687,0,0,1,0,1,1,1,1,1,1,1,0,0
98688,98688,0,0,1,1,0,0,0,0,0,0,0,0,1
98689,98689,0,0,1,1,0,0,0,0,0,0,1,0,1
98690,98690,0,0,1,1,0,0,0,0,0,1,0,1,1
98691,98691,0,0,1,1,0,0,0,0,0,1,1,1,0
98692,98692,0,0,1,1,0,0,0,0,1,0,0,1,0
98693,98693,0,0,1,1,0,0,0,0,1,0,1,0,1
98694,98694,0,0,1,1,0,0,0,0,1,1,0,0,0
98695,98695,0,0,1,1,0,0,0,0,1,1,1,1,0
98696,98696,0,0,1,1,0,0,0,1,0,0,0,1,0
98697,98697,0,0,1,1,0,0,0,1,0,0,1,1,0
98698,98698,0,0,1,1,0,0,0,1,0,1,0,0,0
98699,98699,0,0,1,1,0,0,0,1,0,1,1,0,1
98700,98700,0,0,1,1,0,0,0,1,1,0,0,1,0
98701,98701,0,0,1,1,0,0,0,1,1,0,1,0,1
98702,98702,0,0,1,1,0,0,0,1,1,1,0,1,1
98703,98703,0,0,1,1,0,0,0,1,1,1,1,0,0
98704,98704,0,0,1,1,0,0,1,0,0,0,0,1,0
98705,98705,0,0,1,1,0,0,1,0,0,0,1,0,1
98706,98706,0,0,1,1,0,0,1,0,0,1,0,1,1
98707,98707,0,0,1,1,0,0,1,0,0,1,1,0,0
98708,98708,0,0,1,1,0,0,1,0,1,0,0,0,1
98709,98709,0,0,1,1,0,0,1,0,1,0,1,0,1
98710,98710,0,0,1,1,0,0,1,0,1,1,0,0,0
98711,98711,0,0,1,1,0,0,1,0,1,1,1,0,1
98712,98712,0,0,1,1,0,0,1,1,0,0,0,1,0
98713,98713,0,0,1,1,0,0,1,1,0,0,1,0,1
98714,98714,0,0,1,1,0,0,1,1,0,1,0,1,1
98715,98715,0,0,1,1,0,0,1,1,0,1,1,0,0
98716,98716,0,0,1,1,0,0,1,1,1,0,0,1,0
98717,98717,0,0,1,1,0,0,1,1,1,0,1,0,1
98718,98718,0,0,1,1,0,0,1,1,1,1,0,1,1
98719,98719,0,0,1,1,0,0,1,1,1,1,1,0,0
98720,98720,0,0,1,1,0,1,0,0,0,0,0,0,1
98721,98721,0,0,1,1,0,1,0,0,0,0,1,0,1
98722,98722,0,0,1,1,0,1,0,0,0,1,0,0,0
98723,98723,0,0,1,1,0,1,0,0,0,1,1,0,1
98724,98724,0,0,1,1,0,1,0,0,1,0,0,0,1
98725,98725,0,0,1,1,0,1,0,0,1,0,1,1,1
98726,98726,0,0,1,1,0,1,0,0,1,1,0,0,0
98727,98727,0,0,1,1,0,1,0,0,1,1,1,0,1
98728,98728,0,0,1,1,0,1,0,1,0,0,0,0,1
98729,98729,0,0,1,1,0,1,0,1,0,0,1,0,1
98730,98730,0,0,1,1,0,1,0,1,0,1,0,0,0
98731,98731,0,0,1,1,0,1,0,1,0,1,1,1,0
98732,98732,0,0,1,1,0,1,0,1,1,0,0,1,0
98733,98733,0,0,1,1,0,1,0,1,1,0,1,1,1
