clock,D0,D1,D2,D3,D4,D5,D6,D7,S0,S1,S2,out
95340,1,0,0,0,1,1,0,1,1,0,0,0
95341,1,0,0,0,1,1,0,1,1,0,1,1
95342,1,0,0,0,1,1,0,1,1,1,0,0
95343,1,0,0,0,1,1,0,1,1,1,1,1
95344,1,0,0,0,1,1,1,0,0,0,0,1
95345,1,0,0,0,1,1,1,0,0,0,1,1
95346,1,0,0,0,1,1,1,0,0,1,0,0
95347,1,0,0,0,1,1,1,0,0,1,1,1
95348,1,0,0,0,1,1,1,0,1,0,0,0
95349,1,0,0,0,1,1,1,0,1,0,1,1
95350,1,0,0,0,1,1,1,0,1,1,0,0
95351,1,0,0,0,1,1,1,0,1,1,1,0
95352,1,0,0,0,1,1,1,1,0,0,0,1
95353,1,0,0,0,1,1,1,1,0,0,1,1
95354,1,0,0,0,1,1,1,1,0,1,0,0
95355,1,0,0,0,1,1,1,1,0,1,1,1
95356,1,0,0,0,1,1,1,1,1,0,0,0
95357,1,0,0,0,1,1,1,1,1,0,1,1
95358,1,0,0,0,1,1,1,1,1,1,0,0
95359,1,0,0,0,1,1,1,1,1,1,1,1
95360,1,0,0,1,0,0,0,0,0,0,0,1
95361,1,0,0,1,0,0,0,0,0,0,1,0
95362,1,0,0,1,0,0,0,0,0,1,0,0
95363,1,0,0,1,0,0,0,0,0,1,1,0
95364,1,0,0,1,0,0,0,0,1,0,0,0
95365,1,0,0,1,0,0,0,0,1,0,1,0
95366,1,0,0,1,0,0,0,0,1,1,0,1
95367,1,0,0,1,0,0,0,0,1,1,1,0
95368,1,0,0,1,0,0,0,1,0,0,0,1
95369,1,0,0,1,0,0,0,1,0,0,1,0
95370,1,0,0,1,0,0,0,1,0,1,0,0
95371,1,0,0,1,0,0,0,1,0,1,1,0
95372,1,0,0,1,0,0,0,1,1,0,0,0
95373,1,0,0,1,0,0,0,1,1,0,1,0
95374,1,0,0,1,0,0,0,1,1,1,0,1
95375,1,0,0,1,0,0,0,1,1,1,1,1
95376,1,0,0,1,0,0,1,0,0,0,0,1
95377,1,0,0,1,0,0,1,0,0,0,1,0
95378,1,0,0,1,0,0,1,0,0,1,0,0
95379,1,0,0,1,0,0,1,0,0,1,1,1
95380,1,0,0,1,0,0,1,0,1,0,0,0
95381,1,0,0,1,0,0,1,0,1,0,1,0
95382,1,0,0,1,0,0,1,0,1,1,0,1
95383,1,0,0,1,0,0,1,0,1,1,1,0
95384,1,0,0,1,0,0,1,1,0,0,0,1
95385,1,0,0,1,0,0,1,1,0,0,1,0
95386,1,0,0,1,0,0,1,1,0,1,0,0
95387,1,0,0,1,0,0,1,1,0,1,1,1
95388,1,0,0,1,0,0,1,1,1,0,0,0
95389,1,0,0,1,0,0,1,1,1,0,1,0
95390,1,0,0,1,0,0,1,1,1,1,0,1
95391,1,0,0,1,0,0,1,1,1,1,1,1
95392,1,0,0,1,0,1,0,0,0,0,0,1
95393,1,0,0,1,0,1,0,0,0,0,1,0
95394,1,0,0,1,0,1,0,0,0,1,0,0
95395,1,0,0,1,0,1,0,0,0,1,1,0
95396,1,0,0,1,0,1,0,0,1,0,0,0
95397,1,0,0,1,0,1,0,0,1,0,1,1
95398,1,0,0,1,0,1,0,0,1,1,0,1
95399,1,0,0,1,0,1,0,0,1,1,1,0
95400,1,0,0,1,0,1,0,1,0,0,0,1
95401,1,0,0,1,0,1,0,1,0,0,1,0
95402,1,0,0,1,0,1,0,1,0,1,0,0
95403,1,0,0,1,0,1,0,1,0,1,1,0
95404,1,0,0,1,0,1,0,1,1,0,0,0
95405,1,0,0,1,0,1,0,1,1,0,1,1
95406,1,0,0,1,0,1,0,1,1,1,0,1
95407,1,0,0,1,0,1,0,1,1,1,1,1
95408,1,0,0,1,0,1,1,0,0,0,0,1
95409,1,0,0,1,0,1,1,0,0,0,1,0
95410,1,0,0,1,0,1,1,0,0,1,0,0
95411,1,0,0,1,0,1,1,0,0,1,1,1
95412,1,0,0,1,0,1,1,0,1,0,0,0
95413,1,0,0,1,0,1,1,0,1,0,1,1
95414,1,0,0,1,0,1,1,0,1,1,0,1
95415,1,0,0,1,0,1,1,0,1,1,1,0
95416,1,0,0,1,0,1,1,1,0,0,0,1
95417,1,0,0,1,0,1,1,1,0,0,1,0
95418,1,0,0,1,0,1,1,1,0,1,0,0
95419,1,0,0,1,0,1,1,1,0,1,1,1
95420,1,0,0,1,0,1,1,1,1,0,0,0
95421,1,0,0,1,0,1,1,1,1,0,1,1
95422,1,0,0,1,0,1,1,1,1,1,0,1
95423,1,0,0,1,0,1,1,1,1,1,1,1
95424,1,0,0,1,1,0,0,0,0,0,0,1
95425,1,0,0,1,1,0,0,0,0,0,1,1
95426,1,0,0,1,1,0,0,0,0,1,0,0
95427,1,0,0,1,1,0,0,0,0,1,1,0
95428,1,0,0,1,1,0,0,0,1,0,0,0
95429,1,0,0,1,1,0,0,0,1,0,1,0
95430,1,0,0,1,1,0,0,0,1,1,0,1
95431,1,0,0,1,1,0,0,0,1,1,1,0
95432,1,0,0,1,1,0,0,1,0,0,0,1
95433,1,0,0,1,1,0,0,1,0,0,1,1
95434,1,0,0,1,1,0,0,1,0,1,0,0
95435,1,0,0,1,1,0,0,1,0,1,1,0
95436,1,0,0,1,1,0,0,1,1,0,0,0
95437,1,0,0,1,1,0,0,1,1,0,1,0
95438,1,0,0,1,1,0,0,1,1,1,0,1
95439,1,0,0,1,1,0,0,1,1,1,1,1
95440,1,0,0,1,1,0,1,0,0,0,0,1
95441,1,0,0,1,1,0,1,0,0,0,1,1
95442,1,0,0,1,1,0,1,0,0,1,0,0
95443,1,0,0,1,1,0,1,0,0,1,1,1
95444,1,0,0,1,1,0,1,0,1,0,0,0
95445,1,0,0,1,1,0,1,0,1,0,1,0
95446,1,0,0,1,1,0,1,0,1,1,0,1
95447,1,0,0,1,1,0,1,0,1,1,1,0
95448,1,0,0,1,1,0,1,1,0,0,0,1
95449,1,0,0,1,1,0,1,1,0,0,1,1
95450,1,0,0,1,1,0,1,1,0,1,0,0
95451,1,0,0,1,1,0,1,1,0,1,1,1
95452,1,0,0,1,1,0,1,1,1,0,0,0
95453,1,0,0,1,1,0,1,1,1,0,1,0
95454,1,0,0,1,1,0,1,1,1,1,0,1
95455,1,0,0,1,1,0,1,1,1,1,1,1
95456,1,0,0,1,1,1,0,0,0,0,0,1
95457,1,0,0,1,1,1,0,0,0,0,1,1
95458,1,0,0,1,1,1,0,0,0,1,0,0
95459,1,0,0,1,1,1,0,0,0,1,1,0
95460,1,0,0,1,1,1,0,0,1,0,0,0
95461,1,0,0,1,1,1,0,0,1,0,1,1
95462,1,0,0,1,1,1,0,0,1,1,0,1
95463,1,0,0,1,1,1,0,0,1,1,1,0
95464,1,0,0,1,1,1,0,1,0,0,0,1
95465,1,0,0,1,1,1,0,1,0,0,1,1
95466,1,0,0,1,1,1,0,1,0,1,0,0
95467,1,0,0,1,1,1,0,1,0,1,1,0
95468,1,0,0,1,1,1,0,1,1,0,0,0
95469,1,0,0,1,1,1,0,1,1,0,1,1
95470,1,0,0,1,1,1,0,1,1,1,0,1
95471,1,0,0,1,1,1,0,1,1,1,1,1
95472,1,0,0,1,1,1,1,0,0,0,0,1
95473,1,0,0,1,1,1,1,0,0,0,1,1
95474,1,0,0,1,1,1,1,0,0,1,0,0
95475,1,0,0,1,1,1,1,0,0,1,1,1
95476,1,0,0,1,1,1,1,0,1,0,0,0
95477,1,0,0,1,1,1,1,0,1,0,1,1
95478,1,0,0,1,1,1,1,0,1,1,0,1
95479,1,0,0,1,1,1,1,0,1,1,1,0
95480,1,0,0,1,1,1,1,1,0,0,0,1
95481,1,0,0,1,1,1,1,1,0,0,1,1
95482,1,0,0,1,1,1,1,1,0,1,0,0
95483,1,0,0,1,1,1,1,1,0,1,1,1
95484,1,0,0,1,1,1,1,1,1,0,0,0
95485,1,0,0,1,1,1,1,1,1,0,1,1
95486,1,0,0,1,1,1,1,1,1,1,0,1
95487,1,0,0,1,1,1,1,1,1,1,1,1
95488,1,0,1,0,0,0,0,0,0,0,0,1
95489,1,0,1,0,0,0,0,0,0,0,1,0
95490,1,0,1,0,0,0,0,0,0,1,0,1
95491,1,0,1,0,0,0,0,0,0,1,1,0
95492,1,0,1,0,0,0,0,0,1,0,0,0
95493,1,0,1,0,0,0,0,0,1,0,1,0
95494,1,0,1,0,0,0,0,0,1,1,0,0
95495,1,0,1,0,0,0,0,0,1,1,1,0
95496,1,0,1,0,0,0,0,1,0,0,0,1
95497,1,0,1,0,0,0,0,1,0,0,1,0
95498,1,0,1,0,0,0,0,1,0,1,0,1
95499,1,0,1,0,0,0,0,1,0,1,1,0
95500,1,0,1,0,0,0,0,1,1,0,0,0
95501,1,0,1,0,0,0,0,1,1,0,1,0
95502,1,0,1,0,0,0,0,1,1,1,0,0
95503,1,0,1,0,0,0,0,1,1,1,1,1
95504,1,0,1,0,0,0,1,0,0,0,0,1
95505,1,0,1,0,0,0,1,0,0,0,1,0
95506,1,0,1,0,0,0,1,0,0,1,0,1
95507,1,0,1,0,0,0,1,0,0,1,1,1
95508,1,0,1,0,0,0,1,0,1,0,0,0
95509,1,0,1,0,0,0,1,0,1,0,1,0
95510,1,0,1,0,0,0,1,0,1,1,0,0
95511,1,0,1,0,0,0,1,0,1,1,1,0
95512,1,0,1,0,0,0,1,1,0,0,0,1
95513,1,0,1,0,0,0,1,1,0,0,1,0
95514,1,0,1,0,0,0,1,1,0,1,0,1
95515,1,0,1,0,0,0,1,1,0,1,1,1
95516,1,0,1,0,0,0,1,1,1,0,0,0
95517,1,0,1,0,0,0,1,1,1,0,1,0
95518,1,0,1,0,0,0,1,1,1,1,0,0
95519,1,0,1,0,0,0,1,1,1,1,1,1
95520,1,0,1,0,0,1,0,0,0,0,0,1
95521,1,0,1,0,0,1,0,0,0,0,1,0
95522,1,0,1,0,0,1,0,0,0,1,0,1
95523,1,0,1,0,0,1,0,0,0,1,1,0
95524,1,0,1,0,0,1,0,0,1,0,0,0
95525,1,0,1,0,0,1,0,0,1,0,1,1
95526,1,0,1,0,0,1,0,0,1,1,0,0
95527,1,0,1,0,0,1,0,0,1,1,1,0
95528,1,0,1,0,0,1,0,1,0,0,0,1
95529,1,0,1,0,0,1,0,1,0,0,1,0
95530,1,0,1,0,0,1,0,1,0,1,0,1
95531,1,0,1,0,0,1,0,1,0,1,1,0
95532,1,0,1,0,0,1,0,1,1,0,0,0
95533,1,0,1,0,0,1,0,1,1,0,1,1
95534,1,0,1,0,0,1,0,1,1,1,0,0
95535,1,0,1,0,0,1,0,1,1,1,1,1
95536,1,0,1,0,0,1,1,0,0,0,0,1
95537,1,0,1,0,0,1,1,0,0,0,1,0
95538,1,0,1,0,0,1,1,0,0,1,0,1
95539,1,0,1,0,0,1,1,0,0,1,1,1
95540,1,0,1,0,0,1,1,0,1,0,0,0
95541,1,0,1,0,0,1,1,0,1,0,1,1
95542,1,0,1,0,0,1,1,0,1,1,0,0
95543,1,0,1,0,0,1,1,0,1,1,1,0
95544,1,0,1,0,0,1,1,1,0,0,0,1
95545,1,0,1,0,0,1,1,1,0,0,1,0
95546,1,0,1,0,0,1,1,1,0,1,0,1
95547,1,0,1,0,0,1,1,1,0,1,1,1
95548,1,0,1,0,0,1,1,1,1,0,0,0
95549,1,0,1,0,0,1,1,1,1,0,1,1
95550,1,0,1,0,0,1,1,1,1,1,0,0
95551,1,0,1,0,0,1,1,1,1,1,1,1
95552,1,0,1,0,1,0,0,0,0,0,0,1
95553,1,0,1,0,1,0,0,0,0,0,1,1
95554,1,0,1,0,1,0,0,0,0,1,0,1
95555,1,0,1,0,1,0,0,0,0,1,1,0
95556,1,0,1,0,1,0,0,0,1,0,0,0
95557,1,0,1,0,1,0,0,0,1,0,1,0
95558,1,0,1,0,1,0,0,0,1,1,0,0
95559,1,0,1,0,1,0,0,0,1,1,1,0
95560,1,0,1,0,1,0,0,1,0,0,0,1
95561,1,0,1,0,1,0,0,1,0,0,1,1
95562,1,0,1,0,1,0,0,1,0,1,0,1
95563,1,0,1,0,1,0,0,1,0,1,1,0
95564,1,0,1,0,1,0,0,1,1,0,0,0
95565,1,0,1,0,1,0,0,1,1,0,1,0
95566,1,0,1,0,1,0,0,1,1,1,0,0
95567,1,0,1,0,1,0,0,1,1,1,1,1
95568,1,0,1,0,1,0,1,0,0,0,0,1
95569,1,0,1,0,1,0,1,0,0,0,1,1
95570,1,0,1,0,1,0,1,0,0,1,0,1
95571,1,0,1,0,1,0,1,0,0,1,1,1
95572,1,0,1,0,1,0,1,0,1,0,0,0
95573,1,0,1,0,1,0,1,0,1,0,1,0
95574,1,0,1,0,1,0,1,0,1,1,0,0
95575,1,0,1,0,1,0,1,0,1,1,1,0
95576,1,0,1,0,1,0,1,1,0,0,0,1
95577,1,0,1,0,1,0,1,1,0,0,1,1
95578,1,0,1,0,1,0,1,1,0,1,0,1
95579,1,0,1,0,1,0,1,1,0,1,1,1
95580,1,0,1,0,1,0,1,1,1,0,0,0
95581,1,0,1,0,1,0,1,1,1,0,1,0
95582,1,0,1,0,1,0,1,1,1,1,0,0
95583,1,0,1,0,1,0,1,1,1,1,1,1
95584,1,0,1,0,1,1,0,0,0,0,0,1
95585,1,0,1,0,1,1,0,0,0,0,1,1
95586,1,0,1,0,1,1,0,0,0,1,0,1
95587,1,0,1,0,1,1,0,0,0,1,1,0
95588,1,0,1,0,1,1,0,0,1,0,0,0
95589,1,0,1,0,1,1,0,0,1,0,1,1
95590,1,0,1,0,1,1,0,0,1,1,0,0
95591,1,0,1,0,1,1,0,0,1,1,1,0
95592,1,0,1,0,1,1,0,1,0,0,0,1
95593,1,0,1,0,1,1,0,1,0,0,1,1
95594,1,0,1,0,1,1,0,1,0,1,0,1
95595,1,0,1,0,1,1,0,1,0,1,1,0
95596,1,0,1,0,1,1,0,1,1,0,0,0
95597,1,0,1,0,1,1,0,1,1,0,1,1
95598,1,0,1,0,1,1,0,1,1,1,0,0
95599,1,0,1,0,1,1,0,1,1,1,1,1
95600,1,0,1,0,1,1,1,0,0,0,0,1
95601,1,0,1,0,1,1,1,0,0,0,1,1
95602,1,0,1,0,1,1,1,0,0,1,0,1
95603,1,0,1,0,1,1,1,0,0,1,1,1
95604,1,0,1,0,1,1,1,0,1,0,0,0
95605,1,0,1,0,1,1,1,0,1,0,1,1
95606,1,0,1,0,1,1,1,0,1,1,0,0
95607,1,0,1,0,1,1,1,0,1,1,1,0
95608,1,0,1,0,1,1,1,1,0,0,0,1
95609,1,0,1,0,1,1,1,1,0,0,1,1
95610,1,0,1,0,1,1,1,1,0,1,0,1
95611,1,0,1,0,1,1,1,1,0,1,1,1
95612,1,0,1,0,1,1,1,1,1,0,0,0
95613,1,0,1,0,1,1,1,1,1,0,1,1
95614,1,0,1,0,1,1,1,1,1,1,0,0
95615,1,0,1,0,1,1,1,1,1,1,1,1
95616,1,0,1,1,0,0,0,0,0,0,0,1
95617,1,0,1,1,0,0,0,0,0,0,1,0
95618,1,0,1,1,0,0,0,0,0,1,0,1
95619,1,0,1,1,0,0,0,0,0,1,1,0
95620,1,0,1,1,0,0,0,0,1,0,0,0
95621,1,0,1,1,0,0,0,0,1,0,1,0
95622,1,0,1,1,0,0,0,0,1,1,0,1
95623,1,0,1,1,0,0,0,0,1,1,1,0
95624,1,0,1,1,0,0,0,1,0,0,0,1
95625,1,0,1,1,0,0,0,1,0,0,1,0
95626,1,0,1,1,0,0,0,1,0,1,0,1
95627,1,0,1,1,0,0,0,1,0,1,1,0
95628,1,0,1,1,0,0,0,1,1,0,0,0
95629,1,0,1,1,0,0,0,1,1,0,1,0
95630,1,0,1,1,0,0,0,1,1,1,0,1
95631,1,0,1,1,0,0,0,1,1,1,1,1
95632,1,0,1,1,0,0,1,0,0,0,0,1
95633,1,0,1,1,0,0,1,0,0,0,1,0
95634,1,0,1,1,0,0,1,0,0,1,0,1
95635,1,0,1,1,0,0,1,0,0,1,1,1
95636,1,0,1,1,0,0,1,0,1,0,0,0
95637,1,0,1,1,0,0,1,0,1,0,1,0
95638,1,0,1,1,0,0,1,0,1,1,0,1
95639,1,0,1,1,0,0,1,0,1,1,1,0
95640,1,0,1,1,0,0,1,1,0,0,0,1
95641,1,0,1,1,0,0,1,1,0,0,1,0
95642,1,0,1,1,0,0,1,1,0,1,0,1
95643,1,0,1,1,0,0,1,1,0,1,1,1
95644,1,0,1,1,0,0,1,1,1,0,0,0
95645,1,0,1,1,0,0,1,1,1,0,1,0
95646,1,0,1,1,0,0,1,1,1,1,0,1
95647,1,0,1,1,0,0,1,1,1,1,1,1
95648,1,0,1,1,0,1,0,0,0,0,0,1
95649,1,0,1,1,0,1,0,0,0,0,1,0
95650,1,0,1,1,0,1,0,0,0,1,0,1
95651,1,0,1,1,0,1,0,0,0,1,1,0
95652,1,0,1,1,0,1,0,0,1,0,0,0
95653,1,0,1,1,0,1,0,0,1,0,1,1
95654,1,0,1,1,0,1,0,0,1,1,0,1
95655,1,0,1,1,0,1,0,0,1,1,1,0
95656,1,0,1,1,0,1,0,1,0,0,0,1
95657,1,0,1,1,0,1,0,1,0,0,1,0
95658,1,0,1,1,0,1,0,1,0,1,0,1
95659,1,0,1,1,0,1,0,1,0,1,1,0
95660,1,0,1,1,0,1,0,1,1,0,0,0
95661,1,0,1,1,0,1,0,1,1,0,1,1
95662,1,0,1,1,0,1,0,1,1,1,0,1
95663,1,0,1,1,0,1,0,1,1,1,1,1
95664,1,0,1,1,0,1,1,0,0,0,0,1
95665,1,0,1,1,0,1,1,0,0,0,1,0
95666,1,0,1,1,0,1,1,0,0,1,0,1
95667,1,0,1,1,0,1,1,0,0,1,1,1
95668,1,0,1,1,0,1,1,0,1,0,0,0
95669,1,0,1,1,0,1,1,0,1,0,1,1
95670,1,0,1,1,0,1,1,0,1,1,0,1
95671,1,0,1,1,0,1,1,0,1,1,1,0
95672,1,0,1,1,0,1,1,1,0,0,0,1
95673,1,0,1,1,0,1,1,1,0,0,1,0
95674,1,0,1,1,0,1,1,1,0,1,0,1
95675,1,0,1,1,0,1,1,1,0,1,1,1
95676,1,0,1,1,0,1,1,1,1,0,0,0
95677,1,0,1,1,0,1,1,1,1,0,1,1
95678,1,0,1,1,0,1,1,1,1,1,0,1
95679,1,0,1,1,0,1,1,1,1,1,1,1
95680,1,0,1,1,1,0,0,0,0,0,0,1
95681,1,0,1,1,1,0,0,0,0,0,1,1
95682,1,0,1,1,1,0,0,0,0,1,0,1
95683,1,0,1,1,1,0,0,0,0,1,1,0
95684,1,0,1,1,1,0,0,0,1,0,0,0
95685,1,0,1,1,1,0,0,0,1,0,1,0
95686,1,0,1,1,1,0,0,0,1,1,0,1
95687,1,0,1,1,1,0,0,0,1,1,1,0
95688,1,0,1,1,1,0,0,1,0,0,0,1
95689,1,0,1,1,1,0,0,1,0,0,1,1
95690,1,0,1,1,1,0,0,1,0,1,0,1
95691,1,0,1,1,1,0,0,1,0,1,1,0
95692,1,0,1,1,1,0,0,1,1,0,0,0
95693,1,0,1,1,1,0,0,1,1,0,1,0
95694,1,0,1,1,1,0,0,1,1,1,0,1
95695,1,0,1,1,1,0,0,1,1,1,1,1
95696,1,0,1,1,1,0,1,0,0,0,0,1
95697,1,0,1,1,1,0,1,0,0,0,1,1
95698,1,0,1,1,1,0,1,0,0,1,0,1
95699,1,0,1,1,1,0,1,0,0,1,1,1
95700,1,0,1,1,1,0,1,0,1,0,0,0
95701,1,0,1,1,1,0,1,0,1,0,1,0
95702,1,0,1,1,1,0,1,0,1,1,0,1
95703,1,0,1,1,1,0,1,0,1,1,1,0
95704,1,0,1,1,1,0,1,1,0,0,0,1
95705,1,0,1,1,1,0,1,1,0,0,1,1
95706,1,0,1,1,1,0,1,1,0,1,0,1
95707,1,0,1,1,1,0,1,1,0,1,1,1
95708,1,0,1,1,1,0,1,1,1,0,0,0
95709,1,0,1,1,1,0,1,1,1,0,1,0
95710,1,0,1,1,1,0,1,1,1,1,0,1
95711,1,0,1,1,1,0,1,1,1,1,1,1
95712,1,0,1,1,1,1,0,0,0,0,0,1
95713,1,0,1,1,1,1,0,0,0,0,1,1
95714,1,0,1,1,1,1,0,0,0,1,0,1
95715,1,0,1,1,1,1,0,0,0,1,1,0
95716,1,0,1,1,1,1,0,0,1,0,0,0
95717,1,0,1,1,1,1,0,0,1,0,1,1
95718,1,0,1,1,1,1,0,0,1,1,0,1
95719,1,0,1,1,1,1,0,0,1,1,1,0
95720,1,0,1,1,1,1,0,1,0,0,0,1
95721,1,0,1,1,1,1,0,1,0,0,1,1
95722,1,0,1,1,1,1,0,1,0,1,0,1
95723,1,0,1,1,1,1,0,1,0,1,1,0
95724,1,0,1,1,1,1,0,1,1,0,0,0
95725,1,0,1,1,1,1,0,1,1,0,1,1
95726,1,0,1,1,1,1,0,1,1,1,0,1
95727,1,0,1,1,1,1,0,1,1,1,1,1
95728,1,0,1,1,1,1,1,0,0,0,0,1
95729,1,0,1,1,1,1,1,0,0,0,1,1
95730,1,0,1,1,1,1,1,0,0,1,0,1
95731,1,0,1,1,1,1,1,0,0,1,1,1
95732,1,0,1,1,1,1,1,0,1,0,0,0
95733,1,0,1,1,1,1,1,0,1,0,1,1
95734,1,0,1,1,1,1,1,0,1,1,0,1
95735,1,0,1,1,1,1,1,0,1,1,1,0
95736,1,0,1,1,1,1,1,1,0,0,0,1
95737,1,0,1,1,1,1,1,1,0,0,1,1
95738,1,0,1,1,1,1,1,1,0,1,0,1
95739,1,0,1,1,1,1,1,1,0,1,1,1
95740,1,0,1,1,1,1,1,1,1,0,0,0
95741,1,0,1,1,1,1,1,1,1,0,1,1
95742,1,0,1,1,1,1,1,1,1,1,0,1
95743,1,0,1,1,1,1,1,1,1,1,1,1
95744,1,1,0,0,0,0,0,0,0,0,0,1
95745,1,1,0,0,0,0,0,0,0,0,1,0
95746,1,1,0,0,0,0,0,0,0,1,0,0
95747,1,1,0,0,0,0,0,0,0,1,1,0
95748,1,1,0,0,0,0,0,0,1,0,0,1
95749,1,1,0,0,0,0,0,0,1,0,1,0
95750,1,1,0,0,0,0,0,0,1,1,0,0
95751,1,1,0,0,0,0,0,0,1,1,1,0
95752,1,1,0,0,0,0,0,1,0,0,0,1
95753,1,1,0,0,0,0,0,1,0,0,1,0
95754,1,1,0,0,0,0,0,1,0,1,0,0
95755,1,1,0,0,0,0,0,1,0,1,1,0
95756,1,1,0,0,0,0,0,1,1,0,0,1
95757,1,1,0,0,0,0,0,1,1,0,1,0
95758,1,1,0,0,0,0,0,1,1,1,0,0
95759,1,1,0,0,0,0,0,1,1,1,1,1
95760,1,1,0,0,0,0,1,0,0,0,0,1
95761,1,1,0,0,0,0,1,0,0,0,1,0
95762,1,1,0,0,0,0,1,0,0,1,0,0
95763,1,1,0,0,0,0,1,0,0,1,1,1
95764,1,1,0,0,0,0,1,0,1,0,0,1
95765,1,1,0,0,0,0,1,0,1,0,1,0
95766,1,1,0,0,0,0,1,0,1,1,0,0
95767,1,1,0,0,0,0,1,0,1,1,1,0
95768,1,1,0,0,0,0,1,1,0,0,0,1
95769,1,1,0,0,0,0,1,1,0,0,1,0
95770,1,1,0,0,0,0,1,1,0,1,0,0
95771,1,1,0,0,0,0,1,1,0,1,1,1
95772,1,1,0,0,0,0,1,1,1,0,0,1
95773,1,1,0,0,0,0,1,1,1,0,1,0
95774,1,1,0,0,0,0,1,1,1,1,0,0
95775,1,1,0,0,0,0,1,1,1,1,1,1
95776,1,1,0,0,0,1,0,0,0,0,0,1
95777,1,1,0,0,0,1,0,0,0,0,1,0
95778,1,1,0,0,0,1,0,0,0,1,0,0
95779,1,1,0,0,0,1,0,0,0,1,1,0
95780,1,1,0,0,0,1,0,0,1,0,0,1
95781,1,1,0,0,0,1,0,0,1,0,1,1
95782,1,1,0,0,0,1,0,0,1,1,0,0
95783,1,1,0,0,0,1,0,0,1,1,1,0
95784,1,1,0,0,0,1,0,1,0,0,0,1
95785,1,1,0,0,0,1,0,1,0,0,1,0
95786,1,1,0,0,0,1,0,1,0,1,0,0
95787,1,1,0,0,0,1,0,1,0,1,1,0
95788,1,1,0,0,0,1,0,1,1,0,0,1
95789,1,1,0,0,0,1,0,1,1,0,1,1
95790,1,1,0,0,0,1,0,1,1,1,0,0
95791,1,1,0,0,0,1,0,1,1,1,1,1
95792,1,1,0,0,0,1,1,0,0,0,0,1
95793,1,1,0,0,0,1,1,0,0,0,1,0
95794,1,1,0,0,0,1,1,0,0,1,0,0
95795,1,1,0,0,0,1,1,0,0,1,1,1
95796,1,1,0,0,0,1,1,0,1,0,0,1
95797,1,1,0,0,0,1,1,0,1,0,1,1
95798,1,1,0,0,0,1,1,0,1,1,0,0
95799,1,1,0,0,0,1,1,0,1,1,1,0
95800,1,1,0,0,0,1,1,1,0,0,0,1
95801,1,1,0,0,0,1,1,1,0,0,1,0
95802,1,1,0,0,0,1,1,1,0,1,0,0
95803,1,1,0,0,0,1,1,1,0,1,1,1
95804,1,1,0,0,0,1,1,1,1,0,0,1
95805,1,1,0,0,0,1,1,1,1,0,1,1
95806,1,1,0,0,0,1,1,1,1,1,0,0
95807,1,1,0,0,0,1,1,1,1,1,1,1
95808,1,1,0,0,1,0,0,0,0,0,0,1
95809,1,1,0,0,1,0,0,0,0,0,1,1
95810,1,1,0,0,1,0,0,0,0,1,0,0
95811,1,1,0,0,1,0,0,0,0,1,1,0
95812,1,1,0,0,1,0,0,0,1,0,0,1
95813,1,1,0,0,1,0,0,0,1,0,1,0
95814,1,1,0,0,1,0,0,0,1,1,0,0
95815,1,1,0,0,1,0,0,0,1,1,1,0
95816,1,1,0,0,1,0,0,1,0,0,0,1
95817,1,1,0,0,1,0,0,1,0,0,1,1
95818,1,1,0,0,1,0,0,1,0,1,0,0
95819,1,1,0,0,1,0,0,1,0,1,1,0
95820,1,1,0,0,1,0,0,1,1,0,0,1
95821,1,1,0,0,1,0,0,1,1,0,1,0
95822,1,1,0,0,1,0,0,1,1,1,0,0
95823,1,1,0,0,1,0,0,1,1,1,1,1
95824,1,1,0,0,1,0,1,0,0,0,0,1
95825,1,1,0,0,1,0,1,0,0,0,1,1
95826,1,1,0,0,1,0,1,0,0,1,0,0
95827,1,1,0,0,1,0,1,0,0,1,1,1
95828,1,1,0,0,1,0,1,0,1,0,0,1
95829,1,1,0,0,1,0,1,0,1,0,1,0
95830,1,1,0,0,1,0,1,0,1,1,0,0
95831,1,1,0,0,1,0,1,0,1,1,1,0
95832,1,1,0,0,1,0,1,1,0,0,0,1
95833,1,1,0,0,1,0,1,1,0,0,1,1
95834,1,1,0,0,1,0,1,1,0,1,0,0
95835,1,1,0,0,1,0,1,1,0,1,1,1
95836,1,1,0,0,1,0,1,1,1,0,0,1
95837,1,1,0,0,1,0,1,1,1,0,1,0
95838,1,1,0,0,1,0,1,1,1,1,0,0
95839,1,1,0,0,1,0,1,1,1,1,1,1
95840,1,1,0,0,1,1,0,0,0,0,0,1
95841,1,1,0,0,1,1,0,0,0,0,1,1
95842,1,1,0,0,1,1,0,0,0,1,0,0
95843,1,1,0,0,1,1,0,0,0,1,1,0
95844,1,1,0,0,1,1,0,0,1,0,0,1
95845,1,1,0,0,1,1,0,0,1,0,1,1
95846,1,1,0,0,1,1,0,0,1,1,0,0
95847,1,1,0,0,1,1,0,0,1,1,1,0
95848,1,1,0,0,1,1,0,1,0,0,0,1
95849,1,1,0,0,1,1,0,1,0,0,1,1
95850,1,1,0,0,1,1,0,1,0,1,0,0
95851,1,1,0,0,1,1,0,1,0,1,1,0
95852,1,1,0,0,1,1,0,1,1,0,0,1
95853,1,1,0,0,1,1,0,1,1,0,1,1
95854,1,1,0,0,1,1,0,1,1,1,0,0
95855,1,1,0,0,1,1,0,1,1,1,1,1
95856,1,1,0,0,1,1,1,0,0,0,0,1
